Initial Position	Final Position	Reflection Count
1.00,1.50	10.00,1.28	5
1.00,1.50	2.20,5.10	5
1.00,1.50	8.39,5.00	5
1.00,1.50	9.65,5.03	5
1.00,1.50	2.86,5.01	5
1.00,1.50	1.82,-0.08	5
1.00,1.50	8.35,5.03	5
1.00,1.50	1.07,-0.00	5
1.00,1.50	-0.08,1.33	5
1.00,1.50	-0.08,0.24	5
1.00,1.50	6.96,5.05	5
1.00,1.50	-0.01,2.41	5
1.00,1.50	4.51,5.01	5
1.00,1.50	10.04,1.41	5
1.00,1.50	1.35,-0.01	5
1.00,1.50	9.51,-0.09	5
1.00,1.50	8.14,5.02	5
1.00,1.50	9.29,5.04	5
1.00,1.50	0.08,5.03	5
1.00,1.50	-0.02,2.90	5
1.00,1.50	-0.09,3.16	5
1.00,1.50	4.05,-0.09	5
1.00,1.50	7.13,5.00	5
1.00,1.50	10.00,3.86	5
1.00,1.50	7.06,5.01	5
1.00,1.50	5.04,-0.02	5
1.00,1.50	9.82,5.00	5
1.00,1.50	8.99,5.01	5
1.00,1.50	7.87,-0.01	5
1.00,1.50	-0.04,4.33	5
1.00,1.50	7.48,-0.03	5
1.00,1.50	3.68,-0.05	5
1.00,1.50	6.30,5.02	5
1.00,1.50	10.02,2.60	5
1.00,1.50	2.41,-0.01	5
1.00,1.50	6.28,-0.09	5
1.00,1.50	5.24,-0.02	5
1.00,1.50	6.69,-0.00	5
1.00,1.50	10.02,1.04	5
1.00,1.50	4.22,-0.07	5
1.00,1.50	-0.09,1.67	5
1.00,1.50	9.59,5.08	5
1.00,1.50	-0.04,3.50	5
1.00,1.50	-0.09,3.63	5
1.00,1.50	-0.08,1.33	5
1.00,1.50	8.47,5.02	5
1.00,1.50	1.08,5.03	5
1.00,1.50	4.83,-0.03	5
1.00,1.50	-0.00,0.50	5
1.00,1.50	2.10,-0.08	5
1.00,1.50	5.79,-0.05	5
1.00,1.50	5.60,-0.00	5
1.00,1.50	10.01,2.23	5
1.00,1.50	7.76,-0.01	5
1.00,1.50	1.35,-0.00	5
1.00,1.50	4.99,5.02	5
1.00,1.50	2.58,5.09	5
1.00,1.50	1.24,-0.10	5
1.00,1.50	-0.05,4.75	5
1.00,1.50	1.60,5.10	5
1.00,1.50	10.10,2.78	5
1.00,1.50	1.46,5.06	5
1.00,1.50	2.93,5.00	5
1.00,1.50	7.86,-0.01	5
1.00,1.50	10.06,3.37	5
1.00,1.50	4.87,-0.03	5
1.00,1.50	-0.00,2.11	5
1.00,1.50	3.55,-0.09	5
1.00,1.50	10.01,3.01	5
1.00,1.50	-0.10,0.37	5
1.00,1.50	-0.05,2.93	5
1.00,1.50	10.04,3.37	5
1.00,1.50	-0.07,0.87	5
1.00,1.50	-0.02,2.84	5
1.00,1.50	10.02,1.14	5
1.00,1.50	10.04,3.64	5
1.00,1.50	10.04,2.22	5
1.00,1.50	-0.05,3.15	5
1.00,1.50	10.02,2.68	5
1.00,1.50	7.46,-0.03	5
1.00,1.50	-0.02,3.16	5
1.00,1.50	9.69,5.07	5
1.00,1.50	10.03,4.32	5
1.00,1.50	3.61,5.02	5
1.00,1.50	7.28,-0.04	5
1.00,1.50	10.02,0.21	5
1.00,1.50	5.53,5.05	5
1.00,1.50	1.66,5.06	5
1.00,1.50	-0.01,2.27	5
1.00,1.50	4.05,-0.01	5
1.00,1.50	8.36,5.03	5
1.00,1.50	6.86,5.02	5
1.00,1.50	5.47,5.00	5
1.00,1.50	4.92,-0.08	5
1.00,1.50	4.11,5.02	5
1.00,1.50	4.05,-0.01	5
1.00,1.50	7.26,5.08	5
1.00,1.50	0.48,5.05	5
1.00,1.50	10.05,1.17	5
1.00,1.50	9.25,5.03	5
1.00,1.50	1.49,5.01	5
1.00,1.50	-0.03,3.99	5
1.00,1.50	0.44,5.10	5
1.00,1.50	8.63,5.05	5
1.00,1.50	0.21,-0.01	5
1.00,1.50	10.05,1.33	5
1.00,1.50	9.56,5.00	5
1.00,1.50	8.10,-0.06	5
1.00,1.50	10.02,2.98	5
1.00,1.50	1.67,-0.08	5
1.00,1.50	-0.05,2.27	5
1.00,1.50	-0.00,2.40	5
1.00,1.50	9.86,5.06	5
1.00,1.50	6.30,5.02	5
1.00,1.50	4.44,-0.08	5
1.00,1.50	10.04,3.83	5
1.00,1.50	-0.05,2.27	5
1.00,1.50	10.02,2.94	5
1.00,1.50	9.74,5.07	5
1.00,1.50	3.64,-0.09	5
1.00,1.50	7.76,-0.01	5
1.00,1.50	6.89,-0.02	5
1.00,1.50	9.97,5.03	5
1.00,1.50	5.92,5.01	5
1.00,1.50	10.05,2.73	5
1.00,1.50	9.38,-0.03	5
1.00,1.50	-0.07,2.13	5
1.00,1.50	10.09,3.49	5
1.00,1.50	8.40,5.04	5
1.00,1.50	7.20,-0.04	5
1.00,1.50	-0.08,1.41	5
1.00,1.50	10.01,2.77	5
1.00,1.50	2.28,-0.02	5
1.00,1.50	6.09,-0.09	5
1.00,1.50	5.54,5.04	5
1.00,1.50	-0.10,1.86	5
1.00,1.50	-0.00,2.60	5
1.00,1.50	10.01,2.89	5
1.00,1.50	10.01,3.03	5
1.00,1.50	10.07,3.50	5
1.00,1.50	10.04,0.15	5
1.00,1.50	2.64,-0.07	5
1.00,1.50	1.71,5.10	5
1.00,1.50	4.17,-0.08	5
1.00,1.50	9.04,5.02	5
1.00,1.50	10.01,2.87	5
1.00,1.50	9.52,-0.09	5
1.00,1.50	5.41,5.04	5
1.00,1.50	8.09,5.05	5
1.00,1.50	10.09,3.78	5
1.00,1.50	7.34,5.03	5
1.00,1.50	10.00,4.40	5
1.00,1.50	-0.04,1.50	5
1.00,1.50	-0.06,0.48	5
1.00,1.50	10.05,2.77	5
1.00,1.50	10.04,2.85	5
1.00,1.50	7.51,5.05	5
1.00,1.50	10.09,3.59	5
1.00,1.50	0.83,-0.09	5
1.00,1.50	3.83,5.04	5
1.00,1.50	1.65,5.04	5
1.00,1.50	3.49,5.08	5
1.00,1.50	5.58,-0.01	5
1.00,1.50	6.69,5.00	5
1.00,1.50	9.06,5.00	5
1.00,1.50	-0.09,1.42	5
1.00,1.50	9.55,-0.03	5
1.00,1.50	3.76,5.00	5
1.00,1.50	0.72,5.10	5
1.00,1.50	1.40,-0.10	5
1.00,1.50	6.98,-0.01	5
1.00,1.50	8.54,5.05	5
1.00,1.50	-0.05,2.03	5
1.00,1.50	3.32,5.02	5
1.00,1.50	10.01,1.12	5
1.00,1.50	2.11,-0.00	5
1.00,1.50	10.03,1.27	5
1.00,1.50	0.33,5.03	5
1.00,1.50	10.01,4.65	5
1.00,1.50	5.53,-0.02	5
1.00,1.50	-0.10,2.45	5
1.00,1.50	-0.03,3.95	5
1.00,1.50	5.10,5.03	5
1.00,1.50	10.03,3.16	5
1.00,1.50	2.52,5.02	5
1.00,1.50	5.04,5.06	5
1.00,1.50	-0.06,0.28	5
1.00,1.50	2.95,-0.09	5
1.00,1.50	-0.09,1.94	5
1.00,1.50	2.26,-0.08	5
1.00,1.50	10.03,4.49	5
1.00,1.50	4.23,5.03	5
1.00,1.50	10.02,4.30	5
1.00,1.50	2.95,-0.07	5
1.00,1.50	7.37,5.01	5
1.00,1.50	8.76,5.01	5
1.00,1.50	10.05,2.76	5
1.00,1.50	2.25,5.03	5
1.00,1.50	6.12,5.02	5
1.00,1.50	10.04,4.40	5
1.00,1.50	-0.02,0.09	5
1.00,1.50	5.14,5.07	5
1.00,1.50	10.00,4.43	5
1.00,1.50	7.13,5.04	5
1.00,1.50	10.02,4.04	5
1.00,1.50	7.54,-0.03	5
1.00,1.50	-0.02,0.82	5
1.00,1.50	10.01,5.00	6
1.00,1.50	0.85,5.03	5
1.00,1.50	5.98,-0.03	5
1.00,1.50	10.07,3.78	5
1.00,1.50	-0.09,2.50	5
1.00,1.50	-0.07,4.34	5
1.00,1.50	1.75,-0.08	5
1.00,1.50	5.63,5.03	5
1.00,1.50	3.76,-0.09	5
1.00,1.50	5.66,5.03	5
1.00,1.50	9.52,5.08	5
1.00,1.50	4.40,5.02	5
1.00,1.50	-0.05,2.27	5
1.00,1.50	4.12,-0.06	5
1.00,1.50	5.04,-0.02	5
1.00,1.50	7.25,5.08	5
1.00,1.50	10.03,3.18	5
1.00,1.50	-0.08,1.59	5
1.00,1.50	8.46,5.08	5
1.00,1.50	4.62,5.01	5
1.00,1.50	5.37,5.04	5
1.00,1.50	2.77,-0.07	5
1.00,1.50	-0.06,2.28	5
1.00,1.50	7.74,-0.04	5
1.00,1.50	10.05,1.50	5
1.00,1.50	6.22,-0.07	5
1.00,1.50	-0.05,3.04	5
1.00,1.50	10.03,4.54	5
1.00,1.50	7.53,-0.06	5
1.00,1.50	2.88,-0.09	5
1.00,1.50	3.18,-0.03	5
1.00,1.50	4.70,5.07	5
1.00,1.50	10.10,2.83	5
1.00,1.50	3.08,-0.02	5
1.00,1.50	9.75,5.02	5
1.00,1.50	0.79,-0.10	5
1.00,1.50	10.00,0.18	5
1.00,1.50	6.37,-0.08	5
1.00,1.50	10.06,1.53	5
1.00,1.50	1.94,-0.03	5
1.00,1.50	3.66,5.08	5
1.00,1.50	1.44,-0.01	5
1.00,1.50	3.63,-0.02	5
1.00,1.50	3.75,-0.01	5
1.00,1.50	-0.01,0.40	5
1.00,1.50	1.83,-0.08	5
1.00,1.50	10.10,1.54	5
1.00,1.50	9.39,-0.05	5
1.00,1.50	10.01,3.97	5
1.00,1.50	1.35,-0.01	5
1.00,1.50	10.03,2.37	5
1.00,1.50	-0.03,3.57	5
1.00,1.50	10.03,4.32	5
1.00,1.50	5.32,-0.03	5
1.00,1.50	1.05,5.07	5
1.00,1.50	3.73,5.06	5
1.00,1.50	7.28,-0.02	5
1.00,1.50	7.37,5.01	5
1.00,1.50	1.51,-0.10	5
1.00,1.50	10.05,1.80	5
1.00,1.50	2.03,5.04	5
1.00,1.50	6.62,5.05	5
1.00,1.50	9.89,5.01	5
1.00,1.50	1.51,-0.04	5
1.00,1.50	7.23,-0.03	5
1.00,1.50	3.27,-0.01	5
1.00,1.50	-0.00,2.10	5
1.00,1.50	10.03,3.91	5
1.00,1.50	6.03,5.00	5
1.00,1.50	-0.07,2.41	5
1.00,1.50	5.52,-0.03	5
1.00,1.50	10.08,0.47	5
1.00,1.50	1.29,5.05	5
1.00,1.50	10.09,3.51	5
1.00,1.50	6.39,-0.05	5
1.00,1.50	10.08,3.43	5
1.00,1.50	4.41,5.06	5
1.00,1.50	-0.06,2.52	5
1.00,1.50	-0.03,3.35	5
1.00,1.50	10.04,0.04	5
1.00,1.50	10.03,3.44	5
1.00,1.50	7.95,5.01	5
1.00,1.50	7.55,5.06	5
1.00,1.50	10.02,1.73	5
1.00,1.50	10.04,0.95	5
1.00,1.50	6.65,5.00	5
1.00,1.50	-0.09,4.65	5
1.00,1.50	-0.10,4.94	5
1.00,1.50	4.72,5.05	5
1.00,1.50	5.72,-0.02	5
1.00,1.50	7.43,-0.04	5
1.00,1.50	1.08,5.05	5
1.00,1.50	10.04,2.08	5
1.00,1.50	8.46,5.08	5
1.00,1.50	-0.02,0.13	5
1.00,1.50	1.19,5.10	5
1.00,1.50	4.85,5.08	5
1.00,1.50	6.71,5.05	5
1.00,1.50	8.11,-0.03	5
1.00,1.50	-0.01,2.41	5
1.00,1.50	-0.02,3.30	5
1.00,1.50	10.07,1.34	5
1.00,1.50	6.87,5.10	5
1.00,1.50	4.20,5.00	5
1.00,1.50	8.31,-0.05	5
1.00,1.50	9.48,5.07	5
1.00,1.50	-0.10,4.73	5
1.00,1.50	0.74,-0.05	5
1.00,1.50	6.90,-0.01	5
1.00,1.50	0.56,-0.02	5
1.00,1.50	6.69,-0.07	5
1.00,1.50	10.03,3.18	5
1.00,1.50	7.33,-0.03	5
1.00,1.50	2.14,5.02	5
1.00,1.50	-0.05,2.39	5
1.00,1.50	-0.10,0.51	5
1.00,1.50	9.70,-0.03	5
1.00,1.50	0.74,-0.03	5
1.00,1.50	6.56,-0.08	5
1.00,1.50	5.06,-0.02	5
1.00,1.50	6.71,5.04	5
1.00,1.50	-0.10,3.63	5
1.00,1.50	4.29,5.07	5
1.00,1.50	4.02,-0.06	5
1.00,1.50	4.24,5.03	5
1.00,1.50	-0.00,2.84	5
1.00,1.50	3.18,-0.03	5
1.00,1.50	0.68,-0.10	5
1.00,1.50	-0.03,3.70	5
1.00,1.50	-0.09,4.71	5
1.00,1.50	-0.07,1.33	5
1.00,1.50	3.29,-0.06	5
1.00,1.50	7.28,-0.04	5
1.00,1.50	8.42,-0.07	5
1.00,1.50	6.32,5.01	5
1.00,1.50	8.71,-0.01	5
1.00,1.50	7.54,-0.06	5
1.00,1.50	5.50,-0.05	5
1.00,1.50	10.02,4.32	5
1.00,1.50	-0.06,0.48	5
1.00,1.50	9.72,-0.08	5
1.00,1.50	10.08,1.50	5
1.00,1.50	4.61,-0.00	5
1.00,1.50	6.89,-0.05	5
1.00,1.50	4.84,5.06	5
1.00,1.50	-0.08,0.24	5
1.00,1.50	10.10,2.91	5
1.00,1.50	-0.10,0.55	5
1.00,1.50	-0.09,4.24	5
1.00,1.50	10.05,1.25	5
1.00,1.50	0.72,5.10	5
1.00,1.50	3.22,-0.01	5
1.00,1.50	9.51,-0.02	5
1.00,1.50	-0.05,3.15	5
1.00,1.50	5.72,-0.01	5
1.00,1.50	10.08,0.70	5
1.00,1.50	10.10,3.87	5
1.00,1.50	5.12,-0.02	5
1.00,1.50	8.08,-0.04	5
1.00,1.50	7.58,5.06	5
1.00,1.50	-0.04,4.56	5
1.00,1.50	6.88,-0.02	5
1.00,1.50	10.04,2.81	5
1.00,1.50	8.01,5.03	5
1.00,1.50	-0.01,2.19	5
1.00,1.50	3.69,5.05	5
1.00,1.50	7.32,-0.03	5
1.00,1.50	9.79,5.00	5
1.00,1.50	10.02,1.25	5
1.00,1.50	3.22,5.02	5
1.00,1.50	-0.01,0.66	5
1.00,1.50	8.47,-0.01	5
1.00,1.50	10.06,3.75	5
1.00,1.50	-0.10,1.30	5
1.00,1.50	0.61,-0.09	5
1.00,1.50	8.22,5.02	5
1.00,1.50	10.08,1.48	5
1.00,1.50	2.29,-0.10	5
1.00,1.50	5.55,5.04	5
1.00,1.50	-0.01,0.53	5
1.00,1.50	6.56,-0.03	5
1.00,1.50	7.29,-0.04	5
1.00,1.50	5.92,5.03	5
1.00,1.50	6.97,5.09	5
1.00,1.50	1.51,-0.04	5
1.00,1.50	4.16,5.03	5
1.00,1.50	6.37,-0.08	5
1.00,1.50	7.71,5.08	5
1.00,1.50	7.94,-0.05	5
1.00,1.50	5.80,-0.00	5
1.00,1.50	8.47,-0.01	5
1.00,1.50	5.40,-0.04	5
1.00,1.50	1.13,5.10	5
1.00,1.50	10.05,0.25	5
1.00,1.50	5.00,-0.02	5
1.00,1.50	5.67,-0.01	5
1.00,1.50	4.00,-0.00	5
1.00,1.50	10.05,2.65	5
1.00,1.50	4.17,5.03	5
1.00,1.50	5.31,-0.03	5
1.00,1.50	10.00,3.99	5
1.00,1.50	8.17,-0.06	5
1.00,1.50	1.49,5.06	5
1.00,1.50	3.34,-0.04	5
1.00,1.50	-0.07,2.13	5
1.00,1.50	-0.10,0.44	5
1.00,1.50	9.30,5.03	5
1.00,1.50	7.07,-0.06	5
1.00,1.50	9.30,5.03	5
1.00,1.50	2.87,-0.07	5
1.00,1.50	3.55,-0.04	5
1.00,1.50	2.19,-0.10	5
1.00,1.50	-0.04,2.76	5
1.00,1.50	0.04,5.09	5
1.00,1.50	10.05,0.32	5
1.00,1.50	6.77,5.04	5
1.00,1.50	10.04,3.37	5
1.00,1.50	1.69,-0.10	5
1.00,1.50	2.86,-0.04	5
1.00,1.50	2.77,-0.07	5
1.00,1.50	3.22,-0.01	5
1.00,1.50	10.01,1.58	5
1.00,1.50	9.34,5.04	5
1.00,1.50	-0.05,-0.04	6
1.00,1.50	4.10,-0.00	5
1.00,1.50	9.60,-0.02	5
1.00,1.50	8.08,5.01	5
1.00,1.50	7.28,-0.04	5
1.00,1.50	3.40,-0.09	5
1.00,1.50	8.74,5.08	5
1.00,1.50	7.42,-0.01	5
1.00,1.50	6.03,5.00	5
1.00,1.50	-0.01,3.83	5
1.00,1.50	2.46,-0.01	5
1.00,1.50	3.85,-0.04	5
1.00,1.50	4.41,5.04	5
1.00,1.50	9.69,-0.08	5
1.00,1.50	7.12,-0.02	5
1.00,1.50	10.08,3.57	5
1.00,1.50	1.79,-0.08	5
1.00,1.50	8.85,5.01	5
1.00,1.50	2.91,5.09	5
1.00,1.50	10.00,1.12	5
1.00,1.50	1.42,5.06	5
1.00,1.50	0.78,-0.09	5
1.00,1.50	4.33,-0.04	5
1.00,1.50	7.27,5.02	5
1.00,1.50	4.53,5.01	5
1.00,1.50	10.07,2.42	5
1.00,1.50	3.02,5.02	5
1.00,1.50	-0.10,1.04	5
1.00,1.50	7.61,5.06	5
1.00,1.50	-0.09,2.78	5
1.00,1.50	6.90,5.09	5
1.00,1.50	-0.10,4.80	5
1.00,1.50	-0.10,1.57	5
1.00,1.50	3.81,-0.05	5
1.00,1.50	1.46,5.10	5
1.00,1.50	4.65,-0.03	5
1.00,1.50	7.46,-0.05	5
1.00,1.50	9.53,5.08	5
1.00,1.50	-0.10,3.80	5
1.00,1.50	-0.09,1.67	5
1.00,1.50	-0.09,1.58	5
1.00,1.50	-0.03,1.09	5
1.00,1.50	10.03,4.58	5
1.00,1.50	10.05,2.73	5
1.00,1.50	6.35,5.00	5
1.00,1.50	-0.09,3.02	5
1.00,1.50	8.44,-0.06	5
1.00,1.50	10.03,3.61	5
1.00,1.50	10.04,4.85	5
1.00,1.50	-0.05,4.95	5
1.00,1.50	2.45,5.01	5
1.00,1.50	2.14,5.10	5
1.00,1.50	9.96,5.03	5
1.00,1.50	9.55,-0.07	5
1.00,1.50	0.33,5.01	5
1.00,1.50	8.47,5.05	5
1.00,1.50	-0.09,4.30	5
1.00,1.50	-0.10,1.92	5
1.00,1.50	6.14,-0.07	5
1.00,1.50	4.90,-0.02	5
1.00,1.50	10.02,4.93	5
1.00,1.50	9.85,5.01	5
1.00,1.50	3.92,-0.05	5
1.00,1.50	6.30,5.02	5
1.00,1.50	10.09,2.30	5
1.00,1.50	4.11,5.04	5
1.00,1.50	10.00,4.07	5
1.00,1.50	10.02,1.20	5
1.00,1.50	5.78,5.03	5
1.00,1.50	-0.02,2.69	5
1.00,1.50	4.06,-0.02	5
1.00,1.50	3.26,5.07	5
1.00,1.50	5.56,5.04	5
1.00,1.50	10.04,4.51	5
1.00,1.50	-0.02,3.29	5
1.00,1.50	-0.08,1.07	5
1.00,1.50	6.89,5.02	5
1.00,1.50	10.05,1.01	5
1.00,1.50	6.26,-0.05	5
1.00,1.50	2.10,5.01	5
1.00,1.50	-0.08,1.55	5
1.00,1.50	4.41,-0.02	5
1.00,1.50	0.14,5.02	5
1.00,1.50	8.64,5.08	5
1.00,1.50	6.36,-0.08	5
1.00,1.50	0.85,5.02	5
1.00,1.50	10.00,0.53	5
1.00,1.50	0.51,5.05	5
1.00,1.50	1.57,-0.10	5
1.00,1.50	7.72,-0.04	5
1.00,1.50	0.51,5.01	5
1.00,1.50	3.02,5.02	5
1.00,1.50	10.01,2.97	5
1.00,1.50	1.10,5.02	5
1.00,1.50	10.07,0.47	5
1.00,1.50	5.21,-0.07	5
1.00,1.50	-0.03,4.00	5
1.00,1.50	8.09,5.05	5
1.00,1.50	3.02,-0.01	5
1.00,1.50	4.85,5.08	5
1.00,1.50	3.19,-0.01	5
1.00,1.50	6.38,-0.08	5
1.00,1.50	6.06,-0.02	5
1.00,1.50	10.02,3.95	5
1.00,1.50	2.40,5.06	5
1.00,1.50	10.02,2.32	5
1.00,1.50	1.70,-0.08	5
1.00,1.50	10.05,4.49	5
1.00,1.50	10.03,4.42	5
1.00,1.50	5.21,-0.03	5
1.00,1.50	4.71,5.07	5
1.00,1.50	10.00,1.50	5
1.00,1.50	1.18,5.07	5
1.00,1.50	-0.00,0.24	5
1.00,1.50	10.08,3.42	5
1.00,1.50	10.04,0.41	5
1.00,1.50	10.02,3.37	5
1.00,1.50	5.36,5.04	5
1.00,1.50	2.38,5.01	5
1.00,1.50	6.18,-0.09	5
1.00,1.50	0.09,-0.10	5
1.00,1.50	3.02,-0.06	5
1.00,1.50	2.91,5.01	5
1.00,1.50	10.05,1.65	5
1.00,1.50	7.29,5.09	5
1.00,1.50	9.50,-0.01	5
1.00,1.50	6.07,-0.09	5
1.00,1.50	4.97,-0.07	5
1.00,1.50	-0.01,4.71	5
