Initial Position	Final Position	Reflection Count
0.00,0.00	0.71,2.45	5
0.00,0.00	-3.73,1.49	5
0.00,0.00	-2.75,-0.23	5
0.00,0.00	3.29,0.70	5
0.00,0.00	4.02,2.50	5
0.00,0.00	1.92,-1.61	5
0.00,0.00	2.55,2.49	5
0.00,0.00	2.47,2.45	5
0.00,0.00	-3.61,2.46	5
0.00,0.00	-0.99,2.50	5
0.00,0.00	-3.36,2.50	5
0.00,0.00	-3.43,0.96	5
0.00,0.00	2.89,0.08	5
0.00,0.00	1.50,-2.37	5
0.00,0.00	-2.71,2.48	5
0.00,0.00	2.96,0.14	5
0.00,0.00	1.55,-2.29	5
0.00,0.00	-1.47,-2.40	5
0.00,0.00	1.49,2.46	5
0.00,0.00	-2.66,-0.39	5
0.00,0.00	-1.80,-1.88	5
0.00,0.00	-2.12,2.48	5
0.00,0.00	-1.70,-2.04	5
0.00,0.00	-1.84,2.48	5
0.00,0.00	2.78,-0.15	5
0.00,0.00	-3.09,0.41	5
0.00,0.00	-1.76,2.49	5
0.00,0.00	0.33,-4.43	5
0.00,0.00	-4.19,2.46	5
0.00,0.00	-2.91,0.04	5
0.00,0.00	-2.97,2.48	5
0.00,0.00	-2.50,-0.61	5
0.00,0.00	0.31,-4.44	5
0.00,0.00	-1.50,-2.38	5
0.00,0.00	1.95,2.49	5
0.00,0.00	-3.09,0.40	5
0.00,0.00	1.81,2.48	5
0.00,0.00	-3.61,2.47	5
0.00,0.00	1.21,-2.86	5
0.00,0.00	0.41,-4.24	5
0.00,0.00	-2.45,-0.73	5
0.00,0.00	3.40,0.93	5
0.00,0.00	-2.04,2.49	5
0.00,0.00	1.26,-2.77	5
0.00,0.00	4.18,2.32	5
0.00,0.00	2.85,2.47	5
0.00,0.00	-1.70,-2.03	5
0.00,0.00	-3.75,1.55	5
0.00,0.00	-4.05,2.46	5
0.00,0.00	0.07,2.47	5
0.00,0.00	2.27,-1.06	5
0.00,0.00	-2.23,-1.09	5
0.00,0.00	-0.86,-3.47	5
0.00,0.00	2.39,-0.80	5
0.00,0.00	-4.03,1.99	5
0.00,0.00	-2.51,2.49	5
0.00,0.00	0.94,-3.37	5
0.00,0.00	3.46,1.04	5
0.00,0.00	-1.70,-1.96	5
0.00,0.00	3.10,2.49	5
0.00,0.00	-0.12,-4.75	5
0.00,0.00	2.97,0.17	5
0.00,0.00	-3.61,2.49	5
0.00,0.00	3.05,0.35	5
0.00,0.00	-1.49,2.48	5
0.00,0.00	-2.94,0.10	5
0.00,0.00	1.57,-2.25	5
0.00,0.00	-1.57,-2.27	5
0.00,0.00	1.58,-2.19	5
0.00,0.00	-3.78,2.46	5
0.00,0.00	-4.27,2.41	5
0.00,0.00	-3.04,0.29	5
0.00,0.00	-4.25,2.38	5
0.00,0.00	-1.16,-2.98	5
0.00,0.00	0.17,-4.69	5
0.00,0.00	-2.49,-0.68	5
0.00,0.00	-1.82,-1.78	5
0.00,0.00	0.11,2.50	5
0.00,0.00	3.30,2.47	5
0.00,0.00	4.24,2.37	5
0.00,0.00	-0.33,-4.43	5
0.00,0.00	2.66,2.47	5
0.00,0.00	3.85,1.67	5
0.00,0.00	3.55,1.16	5
0.00,0.00	-0.64,-3.88	5
0.00,0.00	-3.44,1.02	5
0.00,0.00	-4.01,2.48	5
0.00,0.00	2.33,-0.91	5
0.00,0.00	-0.58,2.48	5
0.00,0.00	-2.02,-1.46	5
0.00,0.00	2.54,-0.51	5
0.00,0.00	0.59,2.47	5
0.00,0.00	3.27,0.69	5
0.00,0.00	4.11,2.20	5
0.00,0.00	-3.34,2.49	5
0.00,0.00	3.79,2.49	5
0.00,0.00	3.74,1.54	5
0.00,0.00	-0.20,-4.62	5
0.00,0.00	0.40,2.47	5
0.00,0.00	4.27,2.49	5
0.00,0.00	-2.11,2.48	5
0.00,0.00	1.17,2.48	5
0.00,0.00	3.95,2.50	5
0.00,0.00	1.15,-2.97	5
0.00,0.00	3.44,1.01	5
0.00,0.00	1.17,-2.98	5
0.00,0.00	1.14,-3.01	5
0.00,0.00	4.30,2.47	5
0.00,0.00	-0.68,2.48	5
0.00,0.00	3.15,0.54	5
0.00,0.00	-2.03,-1.40	5
0.00,0.00	-0.73,2.50	5
0.00,0.00	2.73,2.50	5
0.00,0.00	2.91,0.14	5
0.00,0.00	0.33,-4.36	5
0.00,0.00	0.90,2.48	5
0.00,0.00	3.71,1.47	5
0.00,0.00	0.75,-3.61	5
0.00,0.00	0.93,-3.35	5
0.00,0.00	0.50,-4.08	5
0.00,0.00	-0.78,2.49	5
0.00,0.00	-0.91,-3.34	5
0.00,0.00	-3.19,0.55	5
0.00,0.00	1.23,-2.82	5
0.00,0.00	2.64,-0.39	5
0.00,0.00	-1.03,-3.17	5
0.00,0.00	4.29,2.46	5
0.00,0.00	-3.32,2.48	5
0.00,0.00	-1.27,-2.79	5
0.00,0.00	0.97,-3.30	5
0.00,0.00	-0.73,-3.72	5
0.00,0.00	1.33,2.48	5
0.00,0.00	2.13,2.50	5
0.00,0.00	3.71,1.46	5
0.00,0.00	-3.60,2.46	5
0.00,0.00	3.18,0.52	5
0.00,0.00	0.86,-3.48	5
0.00,0.00	-0.74,-3.72	5
0.00,0.00	-1.73,-1.97	5
0.00,0.00	-2.96,2.50	5
0.00,0.00	-3.52,1.20	5
0.00,0.00	4.17,2.48	5
0.00,0.00	-2.77,-0.18	5
0.00,0.00	3.73,2.49	5
0.00,0.00	-1.89,-1.70	5
0.00,0.00	0.43,-4.25	5
0.00,0.00	0.03,-4.91	5
0.00,0.00	0.55,2.49	5
0.00,0.00	2.96,2.49	5
0.00,0.00	-1.98,-1.55	5
0.00,0.00	-2.53,-0.61	5
0.00,0.00	-0.13,2.47	5
0.00,0.00	3.14,2.48	5
0.00,0.00	-1.75,2.49	5
0.00,0.00	2.73,-0.22	5
0.00,0.00	4.15,2.49	5
0.00,0.00	-0.15,2.49	5
0.00,0.00	-2.41,2.46	5
0.00,0.00	-0.37,2.46	5
0.00,0.00	-2.17,-1.19	5
0.00,0.00	3.20,0.56	5
0.00,0.00	-2.27,-1.01	5
0.00,0.00	3.25,0.64	5
0.00,0.00	-3.51,1.11	5
0.00,0.00	-3.60,1.26	5
0.00,0.00	2.50,-0.63	5
0.00,0.00	-4.21,2.31	5
0.00,0.00	-0.58,-3.97	5
0.00,0.00	0.72,2.48	5
0.00,0.00	2.03,-1.43	5
0.00,0.00	4.03,2.04	5
0.00,0.00	-4.32,2.48	5
0.00,0.00	3.10,0.41	5
0.00,0.00	2.44,-0.73	5
0.00,0.00	0.20,-4.56	5
0.00,0.00	2.60,-0.41	5
0.00,0.00	-2.86,-0.03	5
0.00,0.00	0.79,2.50	5
0.00,0.00	1.57,-2.28	5
0.00,0.00	-4.27,2.44	5
0.00,0.00	0.22,-4.57	5
0.00,0.00	1.23,2.49	5
0.00,0.00	1.38,2.50	5
0.00,0.00	-3.25,2.49	5
0.00,0.00	-3.89,2.50	5
0.00,0.00	-0.16,2.47	5
0.00,0.00	1.64,-2.09	5
0.00,0.00	0.98,2.49	5
0.00,0.00	2.53,-0.54	5
0.00,0.00	2.11,-1.30	5
0.00,0.00	-2.44,2.46	5
0.00,0.00	-0.08,2.49	5
0.00,0.00	0.29,-4.46	5
0.00,0.00	4.15,2.19	5
0.00,0.00	-0.60,-3.94	5
0.00,0.00	2.83,-0.08	5
0.00,0.00	-2.75,-0.23	5
0.00,0.00	2.51,-0.66	5
0.00,0.00	2.44,-0.74	5
0.00,0.00	0.61,2.49	5
0.00,0.00	0.08,2.50	5
0.00,0.00	-3.20,2.47	5
0.00,0.00	2.63,2.48	5
0.00,0.00	-2.75,2.49	5
0.00,0.00	-1.79,2.50	5
0.00,0.00	1.98,-1.55	5
0.00,0.00	-1.52,-2.33	5
0.00,0.00	2.40,-0.79	5
0.00,0.00	4.26,2.45	5
0.00,0.00	0.31,-4.42	5
0.00,0.00	2.45,2.49	5
0.00,0.00	-0.23,-4.57	5
0.00,0.00	2.12,-1.33	5
0.00,0.00	4.24,2.40	5
0.00,0.00	-0.31,-4.40	5
0.00,0.00	4.10,2.49	5
0.00,0.00	-0.42,2.48	5
0.00,0.00	-1.62,-2.13	5
0.00,0.00	-0.30,-4.38	5
0.00,0.00	3.64,1.35	5
0.00,0.00	1.65,-2.06	5
0.00,0.00	4.27,2.48	5
0.00,0.00	-1.58,-2.25	5
0.00,0.00	-1.03,-3.19	5
0.00,0.00	-1.22,2.47	5
0.00,0.00	0.66,2.50	5
0.00,0.00	1.47,-2.42	5
0.00,0.00	0.89,-3.41	5
0.00,0.00	-1.48,-2.39	5
0.00,0.00	0.97,-3.30	5
0.00,0.00	0.14,-4.70	5
0.00,0.00	-0.86,-3.49	5
0.00,0.00	-1.53,-2.30	5
0.00,0.00	-0.89,-3.39	5
0.00,0.00	-2.17,-1.22	5
0.00,0.00	0.04,-4.88	5
0.00,0.00	-1.41,-2.54	5
0.00,0.00	-0.23,-4.53	5
0.00,0.00	4.01,2.03	5
0.00,0.00	-2.65,-0.35	5
0.00,0.00	1.97,2.49	5
0.00,0.00	-4.09,2.11	5
0.00,0.00	-0.50,-4.09	5
0.00,0.00	0.12,-4.75	5
0.00,0.00	1.93,2.48	5
0.00,0.00	1.90,2.49	5
0.00,0.00	-0.95,-3.28	5
0.00,0.00	-3.09,0.40	5
0.00,0.00	-2.37,2.49	5
0.00,0.00	1.70,-2.03	5
0.00,0.00	-4.28,2.45	5
0.00,0.00	1.83,-1.81	5
0.00,0.00	2.38,-0.81	5
0.00,0.00	3.57,2.48	5
0.00,0.00	-1.89,2.47	5
0.00,0.00	-2.62,2.48	5
0.00,0.00	1.87,2.48	5
0.00,0.00	-2.42,-0.73	5
0.00,0.00	1.47,2.46	5
0.00,0.00	2.65,-0.40	5
0.00,0.00	-3.07,0.34	5
0.00,0.00	1.77,-1.93	5
0.00,0.00	1.30,-2.73	5
0.00,0.00	0.08,-4.86	5
0.00,0.00	-1.64,-2.13	5
0.00,0.00	-3.07,0.34	5
0.00,0.00	-1.88,-1.73	5
0.00,0.00	0.14,2.47	5
0.00,0.00	4.08,2.10	5
0.00,0.00	2.05,-1.42	5
