Initial Position	Final Position	Reflection Count
0.00,0.00	2.01,4.32	5
0.00,0.00	2.66,-3.96	5
0.00,0.00	-2.83,-3.68	5
0.00,0.00	4.34,-1.08	5
0.00,0.00	3.88,1.87	5
0.00,0.00	3.02,-3.40	5
0.00,0.00	-1.82,4.30	5
0.00,0.00	1.49,4.31	5
0.00,0.00	-1.67,-4.32	5
0.00,0.00	3.87,-1.91	5
0.00,0.00	-2.94,-3.56	5
0.00,0.00	3.74,-2.15	5
0.00,0.00	-3.58,2.41	5
0.00,0.00	4.75,0.41	5
0.00,0.00	-3.43,-2.70	5
0.00,0.00	-2.93,-3.57	5
0.00,0.00	-3.44,-2.68	5
0.00,0.00	-2.98,-3.41	5
0.00,0.00	-3.99,-1.69	5
0.00,0.00	3.50,2.55	5
0.00,0.00	-0.39,-4.29	5
0.00,0.00	4.39,0.99	5
0.00,0.00	4.22,-1.33	5
0.00,0.00	-1.16,4.30	5
0.00,0.00	-1.16,4.32	5
0.00,0.00	-2.66,-4.02	5
0.00,0.00	-4.75,-0.42	5
0.00,0.00	-2.86,3.69	5
0.00,0.00	2.72,3.92	5
0.00,0.00	-4.29,-1.21	5
0.00,0.00	-3.81,2.02	5
0.00,0.00	4.44,-0.93	5
0.00,0.00	-2.63,4.04	5
0.00,0.00	-3.56,-2.46	5
0.00,0.00	-4.97,0.04	5
0.00,0.00	-1.44,-4.31	5
0.00,0.00	-4.51,0.77	5
0.00,0.00	-2.51,-4.28	5
0.00,0.00	3.88,1.89	5
0.00,0.00	-0.91,4.32	5
0.00,0.00	-3.63,-2.34	5
0.00,0.00	-2.16,-4.31	5
0.00,0.00	4.19,-1.38	5
0.00,0.00	-4.54,0.76	5
0.00,0.00	-2.89,3.65	5
0.00,0.00	-4.85,-0.19	5
0.00,0.00	3.12,-3.25	5
0.00,0.00	-4.16,-1.42	5
0.00,0.00	-1.70,-4.32	5
0.00,0.00	3.57,2.47	5
0.00,0.00	0.37,4.31	5
0.00,0.00	2.98,-3.42	5
0.00,0.00	1.89,4.32	5
0.00,0.00	-3.25,2.95	5
0.00,0.00	2.39,4.33	5
0.00,0.00	-1.41,4.32	5
0.00,0.00	3.90,-1.90	5
0.00,0.00	-2.81,-3.75	5
0.00,0.00	3.84,-1.98	5
0.00,0.00	3.04,-3.34	5
0.00,0.00	3.78,-2.09	5
0.00,0.00	-3.40,-2.72	5
0.00,0.00	-0.66,-4.28	5
0.00,0.00	1.20,-4.32	5
0.00,0.00	-4.83,-0.28	5
0.00,0.00	-4.08,-1.52	5
0.00,0.00	1.89,-4.33	5
0.00,0.00	-3.60,-2.39	5
0.00,0.00	4.42,-0.96	5
0.00,0.00	2.79,3.77	5
0.00,0.00	1.18,-4.31	5
0.00,0.00	-4.63,-0.59	5
0.00,0.00	-1.42,-4.32	5
0.00,0.00	3.68,-2.26	5
0.00,0.00	4.27,-1.20	5
0.00,0.00	-0.29,4.28	5
0.00,0.00	4.29,1.20	5
0.00,0.00	4.13,1.45	5
0.00,0.00	1.32,-4.29	5
0.00,0.00	-1.19,4.33	5
0.00,0.00	-4.85,0.21	5
0.00,0.00	-2.90,-3.63	5
0.00,0.00	-4.46,0.85	5
0.00,0.00	-4.42,0.95	5
0.00,0.00	4.38,-1.03	5
0.00,0.00	-3.19,3.11	5
0.00,0.00	-4.81,0.26	5
0.00,0.00	1.10,4.31	5
0.00,0.00	3.85,-1.98	5
0.00,0.00	1.87,-4.33	5
0.00,0.00	4.92,0.06	5
0.00,0.00	4.19,1.37	5
0.00,0.00	-2.41,4.32	5
0.00,0.00	4.06,1.62	5
0.00,0.00	3.88,-1.87	5
0.00,0.00	-1.85,4.32	5
0.00,0.00	-4.88,-0.15	5
0.00,0.00	3.40,2.69	5
0.00,0.00	1.96,4.30	5
0.00,0.00	-1.24,4.33	5
0.00,0.00	1.83,-4.33	5
0.00,0.00	-4.05,-1.62	5
0.00,0.00	-3.49,2.56	5
0.00,0.00	1.45,4.29	5
0.00,0.00	-3.89,-1.85	5
0.00,0.00	-0.65,4.30	5
0.00,0.00	4.68,0.52	5
0.00,0.00	-4.24,1.27	5
0.00,0.00	-3.62,-2.36	5
0.00,0.00	3.89,-1.89	5
0.00,0.00	4.41,-0.98	5
0.00,0.00	-1.36,4.31	5
0.00,0.00	-4.02,-1.69	5
0.00,0.00	4.40,-0.98	5
0.00,0.00	-3.23,-3.00	5
0.00,0.00	-1.40,-4.32	5
0.00,0.00	-4.38,0.99	5
0.00,0.00	4.10,-1.52	5
0.00,0.00	-3.89,1.88	5
0.00,0.00	-2.76,3.85	5
0.00,0.00	2.66,-4.03	5
0.00,0.00	2.86,3.71	5
0.00,0.00	4.69,-0.45	5
0.00,0.00	4.14,1.47	5
0.00,0.00	-2.58,4.19	5
0.00,0.00	-4.63,-0.62	5
0.00,0.00	4.40,-0.95	5
0.00,0.00	2.34,4.31	5
0.00,0.00	-2.48,4.32	5
0.00,0.00	4.71,-0.44	5
0.00,0.00	-3.43,2.71	5
0.00,0.00	4.83,-0.28	5
0.00,0.00	2.58,4.14	5
0.00,0.00	-1.36,-4.33	5
0.00,0.00	3.55,-2.47	5
0.00,0.00	-0.30,-4.33	5
0.00,0.00	4.56,0.76	5
0.00,0.00	0.72,4.30	5
0.00,0.00	0.48,4.28	5
0.00,0.00	0.60,4.32	5
0.00,0.00	2.49,-4.27	5
0.00,0.00	2.37,4.29	5
0.00,0.00	0.91,4.32	5
0.00,0.00	-2.94,3.56	5
0.00,0.00	-3.27,2.95	5
0.00,0.00	4.59,0.70	5
0.00,0.00	-2.20,-4.30	5
0.00,0.00	-3.38,-2.76	5
0.00,0.00	-4.88,0.18	5
0.00,0.00	-2.07,4.30	5
0.00,0.00	-4.86,0.19	5
0.00,0.00	-2.53,4.28	5
0.00,0.00	0.23,4.32	5
0.00,0.00	-4.75,-0.41	5
0.00,0.00	-4.38,1.06	5
0.00,0.00	-2.85,3.66	5
0.00,0.00	4.45,-0.93	5
0.00,0.00	3.91,1.89	5
0.00,0.00	1.67,-4.32	5
0.00,0.00	-2.92,-3.58	5
0.00,0.00	4.29,1.16	5
0.00,0.00	-4.34,-1.14	5
0.00,0.00	-0.76,4.32	5
0.00,0.00	-3.57,2.40	5
0.00,0.00	-4.71,-0.48	5
0.00,0.00	2.74,3.88	5
0.00,0.00	1.97,-4.29	5
0.00,0.00	4.69,-0.52	5
0.00,0.00	3.37,-2.77	5
0.00,0.00	-4.03,1.60	5
0.00,0.00	-3.22,3.08	5
0.00,0.00	-0.14,4.29	5
0.00,0.00	1.03,4.31	5
0.00,0.00	4.52,-0.77	5
0.00,0.00	-2.22,-4.33	5
0.00,0.00	1.72,4.31	5
0.00,0.00	3.68,-2.28	5
0.00,0.00	2.14,4.31	5
0.00,0.00	-2.71,3.96	5
0.00,0.00	-4.48,-0.87	5
0.00,0.00	4.02,-1.61	5
0.00,0.00	-3.17,-3.13	5
0.00,0.00	-4.73,-0.47	5
0.00,0.00	-0.79,4.31	5
0.00,0.00	-2.70,3.94	5
0.00,0.00	1.50,-4.28	5
0.00,0.00	-2.61,4.06	5
0.00,0.00	-2.40,4.32	5
0.00,0.00	-3.58,-2.40	5
0.00,0.00	-4.09,1.52	5
0.00,0.00	-4.74,0.42	5
0.00,0.00	-4.33,1.10	5
0.00,0.00	2.66,-4.00	5
0.00,0.00	3.12,3.24	5
0.00,0.00	2.94,-3.56	5
0.00,0.00	-4.27,1.25	5
0.00,0.00	-0.32,-4.31	5
0.00,0.00	-3.82,2.02	5
0.00,0.00	-2.28,4.32	5
0.00,0.00	2.50,-4.30	5
0.00,0.00	-4.63,0.59	5
0.00,0.00	-4.00,-1.68	5
0.00,0.00	-4.95,0.07	5
0.00,0.00	-2.66,-4.06	5
0.00,0.00	-2.68,-4.00	5
0.00,0.00	-0.47,-4.32	5
0.00,0.00	0.71,4.32	5
0.00,0.00	-2.67,-4.02	5
0.00,0.00	-2.66,4.04	5
0.00,0.00	-4.36,1.08	5
0.00,0.00	-4.81,-0.28	5
0.00,0.00	-0.99,4.30	5
0.00,0.00	4.18,-1.42	5
0.00,0.00	3.53,-2.51	5
0.00,0.00	0.63,-4.31	5
0.00,0.00	3.42,-2.73	5
0.00,0.00	-3.55,-2.44	5
0.00,0.00	-0.94,-4.29	5
0.00,0.00	3.14,3.20	5
0.00,0.00	-4.91,0.15	5
0.00,0.00	-2.67,-3.95	5
0.00,0.00	-4.02,1.65	5
0.00,0.00	0.78,4.31	5
0.00,0.00	-3.90,1.84	5
0.00,0.00	-3.62,2.37	5
0.00,0.00	3.01,-3.40	5
0.00,0.00	3.00,-3.45	5
0.00,0.00	-2.46,4.29	5
0.00,0.00	1.22,4.29	5
0.00,0.00	4.88,-0.19	5
0.00,0.00	-0.22,4.32	5
0.00,0.00	3.04,-3.31	5
0.00,0.00	-3.88,-1.90	5
0.00,0.00	3.76,-2.13	5
0.00,0.00	0.69,-4.31	5
0.00,0.00	2.88,3.60	5
0.00,0.00	3.44,-2.66	5
0.00,0.00	-2.21,4.31	5
0.00,0.00	-1.22,4.30	5
0.00,0.00	3.67,-2.28	5
0.00,0.00	4.63,0.59	5
0.00,0.00	4.58,-0.66	5
0.00,0.00	4.92,-0.07	5
0.00,0.00	4.57,0.75	5
0.00,0.00	-3.16,-3.13	5
0.00,0.00	-3.00,-3.43	5
0.00,0.00	-1.73,4.32	5
0.00,0.00	-2.46,-4.28	5
0.00,0.00	0.28,-4.28	5
0.00,0.00	-2.95,-3.50	5
0.00,0.00	4.26,1.23	5
0.00,0.00	3.12,-3.22	5
0.00,0.00	3.88,-1.90	5
0.00,0.00	-4.86,-0.18	5
0.00,0.00	-1.69,4.32	5
0.00,0.00	-4.38,0.99	5
0.00,0.00	-3.02,-3.35	5
0.00,0.00	3.05,3.34	5
0.00,0.00	-3.35,-2.81	5
0.00,0.00	-3.50,-2.56	5
0.00,0.00	-4.03,1.64	5
0.00,0.00	-4.50,0.79	5
0.00,0.00	2.96,3.49	5
0.00,0.00	-2.73,-3.84	5
0.00,0.00	2.83,-3.76	5
0.00,0.00	2.76,3.84	5
0.00,0.00	4.05,-1.61	5
0.00,0.00	-4.03,-1.60	5
0.00,0.00	3.01,-3.40	5
0.00,0.00	2.65,-4.02	5
0.00,0.00	2.53,-4.27	5
0.00,0.00	-4.86,0.16	5
0.00,0.00	3.12,3.21	5
0.00,0.00	-4.11,-1.50	5
0.00,0.00	-2.58,-4.12	5
0.00,0.00	4.66,0.58	5
0.00,0.00	3.46,-2.58	5
0.00,0.00	1.93,4.32	5
0.00,0.00	3.23,-3.05	5
0.00,0.00	-3.97,-1.76	5
0.00,0.00	-3.89,-1.89	5
0.00,0.00	3.65,2.30	5
0.00,0.00	-4.72,0.43	5
0.00,0.00	0.81,4.32	5
0.00,0.00	3.25,2.99	5
0.00,0.00	4.37,-1.08	5
0.00,0.00	3.16,3.13	5
0.00,0.00	-4.03,1.60	5
0.00,0.00	-1.43,-4.32	5
0.00,0.00	1.96,4.33	5
0.00,0.00	-2.34,4.31	5
0.00,0.00	-1.61,-4.32	5
0.00,0.00	-1.97,4.30	5
0.00,0.00	-0.33,4.31	5
0.00,0.00	1.06,-4.30	5
0.00,0.00	-1.29,4.31	5
0.00,0.00	4.00,-1.68	5
0.00,0.00	-1.23,-4.30	5
0.00,0.00	2.94,-3.56	5
0.00,0.00	-3.58,2.39	5
0.00,0.00	-3.98,1.74	5
0.00,0.00	-0.96,4.33	5
0.00,0.00	-2.02,-4.31	5
0.00,0.00	-3.33,-2.82	5
0.00,0.00	4.30,1.19	5
0.00,0.00	2.34,4.31	5
0.00,0.00	1.72,4.33	5
0.00,0.00	0.89,-4.29	5
0.00,0.00	1.83,-4.31	5
0.00,0.00	-2.37,4.32	5
0.00,0.00	2.07,-4.31	5
0.00,0.00	2.84,-3.73	5
0.00,0.00	-2.30,-4.29	5
0.00,0.00	-3.26,-2.95	5
0.00,0.00	-4.52,0.77	5
0.00,0.00	4.22,1.30	5
0.00,0.00	-4.25,-1.21	5
0.00,0.00	0.92,-4.31	5
0.00,0.00	-4.15,1.44	5
0.00,0.00	3.55,2.43	5
0.00,0.00	-4.34,-1.14	5
0.00,0.00	1.96,-4.29	5
0.00,0.00	-2.83,3.75	5
0.00,0.00	2.61,-4.05	5
0.00,0.00	1.87,-4.31	5
0.00,0.00	4.79,-0.33	5
0.00,0.00	3.31,-2.86	5
0.00,0.00	-0.48,-4.31	5
0.00,0.00	1.73,-4.33	5
0.00,0.00	-4.82,0.30	5
0.00,0.00	-1.34,4.33	5
0.00,0.00	4.44,0.90	5
0.00,0.00	4.44,-0.94	5
0.00,0.00	-3.25,-3.01	5
0.00,0.00	1.12,-4.30	5
0.00,0.00	3.04,3.39	5
0.00,0.00	-1.22,-4.29	5
0.00,0.00	-2.74,3.91	5
0.00,0.00	2.67,3.99	5
0.00,0.00	3.78,-2.06	5
0.00,0.00	-3.25,-2.98	5
0.00,0.00	2.26,4.30	5
0.00,0.00	-3.28,-2.98	5
0.00,0.00	-4.71,-0.47	5
0.00,0.00	0.82,4.29	5
0.00,0.00	-3.53,-2.51	5
0.00,0.00	1.43,4.31	5
0.00,0.00	-3.36,2.77	5
0.00,0.00	3.51,2.57	5
0.00,0.00	2.63,-4.06	5
0.00,0.00	-4.07,1.58	5
0.00,0.00	4.32,1.10	5
0.00,0.00	-19.45,-7.79	4
0.00,0.00	-4.03,1.65	5
0.00,0.00	-4.79,-0.36	5
0.00,0.00	-4.82,0.30	5
0.00,0.00	-2.93,-3.52	5
0.00,0.00	2.93,-3.54	5
0.00,0.00	3.58,2.41	5
0.00,0.00	-4.92,0.09	5
0.00,0.00	-1.74,-4.30	5
0.00,0.00	-4.86,-0.16	5
0.00,0.00	4.26,-1.20	5
0.00,0.00	-4.69,-0.45	5
0.00,0.00	-4.60,-0.62	5
0.00,0.00	4.60,0.69	5
0.00,0.00	3.66,-2.28	5
0.00,0.00	3.82,2.03	5
0.00,0.00	-3.79,-2.09	5
0.00,0.00	-2.69,-4.00	5
0.00,0.00	3.91,-1.85	5
0.00,0.00	-2.63,4.09	5
0.00,0.00	3.43,-2.69	5
0.00,0.00	-3.62,-2.36	5
0.00,0.00	3.27,-2.94	5
0.00,0.00	4.10,1.52	5
0.00,0.00	2.25,4.30	5
0.00,0.00	0.99,4.33	5
0.00,0.00	-3.44,-2.68	5
0.00,0.00	4.14,1.47	5
0.00,0.00	3.91,1.87	5
0.00,0.00	-1.07,4.29	5
0.00,0.00	4.03,1.68	5
0.00,0.00	-4.82,-0.29	5
0.00,0.00	-3.70,2.20	5
0.00,0.00	2.53,-4.28	5
0.00,0.00	4.03,1.64	5
0.00,0.00	3.23,3.04	5
0.00,0.00	-3.73,2.16	5
0.00,0.00	4.81,0.29	5
0.00,0.00	-4.25,-1.26	5
0.00,0.00	2.92,-3.51	5
0.00,0.00	2.93,-3.55	5
0.00,0.00	3.41,2.73	5
0.00,0.00	4.67,-0.56	5
0.00,0.00	-0.70,4.29	5
0.00,0.00	-4.66,0.52	5
0.00,0.00	-2.96,-3.45	5
0.00,0.00	4.26,1.26	5
0.00,0.00	3.99,-1.69	5
0.00,0.00	-0.83,-4.29	5
0.00,0.00	1.19,4.33	5
0.00,0.00	-4.60,-0.68	5
0.00,0.00	2.80,3.79	5
0.00,0.00	4.16,1.37	5
0.00,0.00	-4.66,-0.55	5
0.00,0.00	4.56,0.73	5
0.00,0.00	1.36,4.33	5
0.00,0.00	-0.89,4.30	5
0.00,0.00	3.37,2.82	5
0.00,0.00	-3.16,3.15	5
0.00,0.00	-3.99,1.71	5
0.00,0.00	-4.57,-0.67	5
0.00,0.00	0.39,4.29	5
0.00,0.00	4.27,1.20	5
0.00,0.00	0.76,-4.31	5
0.00,0.00	3.10,-3.23	5
0.00,0.00	4.49,0.85	5
0.00,0.00	0.79,4.31	5
0.00,0.00	-3.73,-2.13	5
0.00,0.00	-3.38,-2.77	5
0.00,0.00	2.36,4.30	5
0.00,0.00	3.87,1.92	5
0.00,0.00	1.52,-4.33	5
0.00,0.00	-4.37,-1.09	5
0.00,0.00	-4.23,-1.29	5
0.00,0.00	1.74,4.31	5
0.00,0.00	-3.86,-1.92	5
0.00,0.00	3.00,3.45	5
0.00,0.00	4.12,-1.51	5
0.00,0.00	-4.73,-0.46	5
0.00,0.00	-3.78,2.10	5
0.00,0.00	-2.53,-4.28	5
0.00,0.00	0.00,-4.31	5
0.00,0.00	-3.79,2.09	5
0.00,0.00	2.55,-4.23	5
