Initial Position	Final Position	Reflection Count
0.00,0.00	-1.56,-3.83	5
0.00,0.00	-2.76,4.03	5
0.00,0.00	1.72,-3.71	5
0.00,0.00	2.04,4.04	5
0.00,0.00	-0.65,4.03	5
0.00,0.00	-1.95,4.04	5
0.00,0.00	-3.56,2.05	5
0.00,0.00	-2.81,-2.91	5
0.00,0.00	-2.24,4.02	5
0.00,0.00	-1.94,-3.55	5
0.00,0.00	2.97,3.80	5
0.00,0.00	-1.90,-3.62	5
0.00,0.00	4.65,-1.27	5
0.00,0.00	4.21,-1.93	5
0.00,0.00	2.52,4.04	5
0.00,0.00	-1.12,-4.17	5
0.00,0.00	4.50,-0.81	5
0.00,0.00	-2.90,-2.85	5
0.00,0.00	4.56,-0.96	5
0.00,0.00	-1.33,4.03	5
0.00,0.00	1.53,-3.88	5
0.00,0.00	3.52,2.20	5
0.00,0.00	-3.40,2.59	5
0.00,0.00	1.81,-3.68	5
0.00,0.00	3.15,-2.69	5
0.00,0.00	-1.43,4.02	5
0.00,0.00	3.41,-2.49	5
0.00,0.00	2.54,-3.13	5
0.00,0.00	3.03,3.65	5
0.00,0.00	-2.66,-3.06	5
0.00,0.00	-4.66,-1.33	5
0.00,0.00	-2.62,-3.06	5
0.00,0.00	3.50,-2.43	5
0.00,0.00	2.94,3.95	5
0.00,0.00	0.71,-4.46	5
0.00,0.00	-3.36,2.66	5
0.00,0.00	-1.72,-3.71	5
0.00,0.00	-4.52,-0.94	5
0.00,0.00	-3.51,2.18	5
0.00,0.00	4.66,-1.26	5
0.00,0.00	-1.43,-3.93	5
0.00,0.00	-2.95,3.98	5
0.00,0.00	-1.53,-3.86	5
0.00,0.00	-2.98,-2.82	5
0.00,0.00	0.05,-4.93	5
0.00,0.00	2.10,-3.42	5
0.00,0.00	-3.58,2.02	5
0.00,0.00	-2.26,-3.33	5
0.00,0.00	-3.83,-2.20	5
0.00,0.00	-4.03,0.66	5
0.00,0.00	-0.15,-4.85	5
0.00,0.00	-4.18,-1.93	5
0.00,0.00	-2.75,-2.99	5
0.00,0.00	0.18,4.04	5
0.00,0.00	-1.64,-3.78	5
0.00,0.00	-3.30,2.85	5
0.00,0.00	2.50,-3.14	5
0.00,0.00	2.27,-3.34	5
0.00,0.00	-3.57,2.07	5
0.00,0.00	-1.56,4.04	5
0.00,0.00	-3.55,2.09	5
0.00,0.00	1.47,-3.88	5
0.00,0.00	2.64,-3.07	5
0.00,0.00	-3.25,-2.62	5
0.00,0.00	-3.97,0.77	5
0.00,0.00	-0.07,4.03	5
0.00,0.00	0.02,-4.95	5
0.00,0.00	-0.19,4.01	5
0.00,0.00	2.75,-2.99	5
0.00,0.00	2.11,4.03	5
0.00,0.00	3.97,0.85	5
0.00,0.00	3.42,-2.49	5
0.00,0.00	1.93,4.03	5
0.00,0.00	3.39,2.56	5
0.00,0.00	0.05,-4.91	5
0.00,0.00	-1.71,4.03	5
0.00,0.00	-3.51,2.27	5
0.00,0.00	4.39,-0.42	5
0.00,0.00	2.68,-3.02	5
0.00,0.00	-3.69,1.67	5
0.00,0.00	-4.03,0.67	5
0.00,0.00	-4.33,-0.24	5
0.00,0.00	-0.37,4.01	5
0.00,0.00	-2.68,4.00	5
0.00,0.00	-3.73,1.61	5
0.00,0.00	0.57,-4.56	5
0.00,0.00	1.72,4.04	5
0.00,0.00	-1.19,4.01	5
0.00,0.00	2.69,-3.01	5
0.00,0.00	-1.12,4.03	5
0.00,0.00	2.61,-3.04	5
0.00,0.00	4.30,-1.83	5
0.00,0.00	4.18,0.17	5
0.00,0.00	-2.96,3.86	5
0.00,0.00	1.99,-3.54	5
0.00,0.00	-4.35,-0.33	5
0.00,0.00	2.17,4.03	5
0.00,0.00	-1.93,-3.59	5
0.00,0.00	3.73,1.58	5
0.00,0.00	-1.61,-3.83	5
0.00,0.00	4.64,-1.23	5
0.00,0.00	4.12,0.42	5
0.00,0.00	-3.92,1.03	5
0.00,0.00	-3.33,2.74	5
0.00,0.00	0.80,-4.42	5
0.00,0.00	-0.72,4.01	5
0.00,0.00	-0.36,4.00	5
0.00,0.00	1.76,-3.71	5
0.00,0.00	3.29,2.96	5
0.00,0.00	3.10,3.47	5
0.00,0.00	4.54,-1.69	5
0.00,0.00	-4.23,-0.04	5
0.00,0.00	4.27,-0.12	5
0.00,0.00	3.13,3.40	5
0.00,0.00	0.94,-4.30	5
0.00,0.00	1.97,-3.57	5
0.00,0.00	1.61,-3.81	5
0.00,0.00	4.50,-1.73	5
0.00,0.00	-1.52,4.04	5
0.00,0.00	3.86,1.09	5
0.00,0.00	4.66,-1.28	5
0.00,0.00	4.49,-0.78	5
0.00,0.00	3.04,-2.77	5
0.00,0.00	-4.67,-1.38	5
0.00,0.00	-2.98,-2.80	5
0.00,0.00	-2.95,-2.80	5
0.00,0.00	-3.76,-2.25	5
0.00,0.00	-2.43,-3.20	5
0.00,0.00	3.35,2.79	5
0.00,0.00	2.66,-3.06	5
0.00,0.00	4.47,-0.75	5
0.00,0.00	3.69,1.67	5
0.00,0.00	3.50,2.19	5
0.00,0.00	-3.63,1.76	5
0.00,0.00	-0.81,4.01	5
0.00,0.00	1.11,4.04	5
0.00,0.00	-4.38,-0.44	5
0.00,0.00	1.93,-3.59	5
0.00,0.00	2.68,4.04	5
0.00,0.00	2.60,-3.10	5
0.00,0.00	4.64,-1.61	5
0.00,0.00	3.88,1.04	5
0.00,0.00	3.97,0.82	5
0.00,0.00	2.27,4.04	5
0.00,0.00	2.87,4.04	5
0.00,0.00	4.30,-0.27	5
0.00,0.00	3.90,1.05	5
0.00,0.00	3.42,2.47	5
0.00,0.00	-3.11,-2.74	5
0.00,0.00	3.38,2.64	5
0.00,0.00	-2.54,-3.15	5
0.00,0.00	-0.75,4.03	5
0.00,0.00	-0.27,-4.79	5
0.00,0.00	3.57,2.03	5
0.00,0.00	4.42,-0.54	5
0.00,0.00	4.62,-1.15	5
0.00,0.00	-2.67,4.04	5
0.00,0.00	3.28,2.95	5
0.00,0.00	3.95,0.92	5
0.00,0.00	1.72,4.03	5
0.00,0.00	3.56,-2.40	5
0.00,0.00	4.07,0.55	5
0.00,0.00	-3.76,1.52	5
0.00,0.00	3.46,2.35	5
0.00,0.00	-2.61,4.03	5
0.00,0.00	1.33,-4.01	5
0.00,0.00	-0.56,4.02	5
0.00,0.00	-0.18,4.04	5
0.00,0.00	-4.31,-0.24	5
0.00,0.00	-0.34,4.03	5
0.00,0.00	-3.32,-2.56	5
0.00,0.00	0.12,4.02	5
0.00,0.00	2.25,-3.34	5
0.00,0.00	1.28,-4.05	5
0.00,0.00	-4.46,-1.72	5
0.00,0.00	3.58,1.94	5
0.00,0.00	0.42,4.04	5
0.00,0.00	0.67,4.01	5
0.00,0.00	3.54,2.15	5
0.00,0.00	2.58,-3.12	5
0.00,0.00	-4.11,0.40	5
0.00,0.00	-3.86,1.10	5
0.00,0.00	-3.18,-2.66	5
0.00,0.00	0.70,4.02	5
0.00,0.00	3.05,3.56	5
0.00,0.00	0.05,-4.93	5
0.00,0.00	4.76,-1.53	5
0.00,0.00	3.31,-2.58	5
0.00,0.00	-4.20,0.12	5
0.00,0.00	-0.00,-4.98	5
0.00,0.00	-2.76,4.03	5
0.00,0.00	-2.86,-2.90	5
0.00,0.00	4.03,0.62	5
0.00,0.00	-3.95,0.84	5
0.00,0.00	4.47,-0.70	5
0.00,0.00	3.35,-2.54	5
0.00,0.00	-2.90,4.03	5
0.00,0.00	-4.47,-0.75	5
0.00,0.00	1.46,-3.92	5
0.00,0.00	-3.68,1.60	5
0.00,0.00	-1.70,4.00	5
0.00,0.00	3.56,2.06	5
0.00,0.00	2.31,-3.31	5
0.00,0.00	1.38,4.03	5
0.00,0.00	4.20,0.08	5
0.00,0.00	4.10,0.34	5
0.00,0.00	-3.55,-2.40	5
0.00,0.00	-3.58,2.04	5
0.00,0.00	0.25,4.04	5
0.00,0.00	-3.00,-2.81	5
0.00,0.00	-3.90,1.09	5
0.00,0.00	3.87,1.14	5
0.00,0.00	1.30,-4.04	5
0.00,0.00	-1.81,-3.67	5
0.00,0.00	-2.22,-3.38	5
0.00,0.00	-2.19,-3.39	5
0.00,0.00	4.35,-1.82	5
0.00,0.00	2.85,4.02	5
0.00,0.00	-3.97,-2.09	5
0.00,0.00	4.51,-0.81	5
0.00,0.00	-4.37,-0.48	5
0.00,0.00	-4.06,0.56	5
0.00,0.00	-1.99,-3.51	5
0.00,0.00	2.15,-3.39	5
0.00,0.00	-2.15,-3.43	5
0.00,0.00	-1.05,20.07	4
0.00,0.00	-3.66,-2.29	5
0.00,0.00	-4.53,-0.88	5
0.00,0.00	2.77,4.01	5
0.00,0.00	-2.04,4.04	5
0.00,0.00	0.71,4.04	5
0.00,0.00	2.73,-3.00	5
0.00,0.00	-4.22,-0.00	5
0.00,0.00	-0.01,4.04	5
0.00,0.00	3.38,-2.52	5
0.00,0.00	1.61,-3.82	5
0.00,0.00	-2.00,4.03	5
0.00,0.00	3.94,0.93	5
0.00,0.00	-0.39,-4.70	5
0.00,0.00	3.00,-2.77	5
0.00,0.00	3.45,-2.44	5
0.00,0.00	4.61,-1.18	5
0.00,0.00	-0.82,4.01	5
0.00,0.00	-2.69,-2.99	5
0.00,0.00	-3.86,1.06	5
0.00,0.00	3.89,0.99	5
0.00,0.00	-2.01,-3.52	5
0.00,0.00	2.14,4.04	5
0.00,0.00	3.51,2.25	5
0.00,0.00	3.16,3.34	5
0.00,0.00	2.98,3.78	5
0.00,0.00	-3.05,3.56	5
0.00,0.00	-4.23,0.06	5
0.00,0.00	4.33,-0.25	5
0.00,0.00	-4.35,-0.35	5
0.00,0.00	-0.44,-4.64	5
0.00,0.00	-3.69,1.67	5
0.00,0.00	-3.87,1.07	5
0.00,0.00	2.36,4.03	5
0.00,0.00	-0.18,4.00	5
0.00,0.00	-3.38,2.60	5
0.00,0.00	0.00,4.03	5
0.00,0.00	-2.31,4.01	5
0.00,0.00	-0.40,-4.71	5
0.00,0.00	3.38,2.64	5
0.00,0.00	-3.70,1.60	5
0.00,0.00	-1.76,-3.69	5
0.00,0.00	-0.54,-4.58	5
0.00,0.00	4.25,-0.04	5
0.00,0.00	2.16,-3.38	5
0.00,0.00	1.05,4.04	5
0.00,0.00	-3.48,-2.43	5
0.00,0.00	3.40,2.52	5
0.00,0.00	-0.41,4.03	5
0.00,0.00	-2.17,4.03	5
0.00,0.00	0.26,4.01	5
0.00,0.00	1.75,-3.69	5
0.00,0.00	3.13,-2.68	5
0.00,0.00	-3.39,-2.54	5
0.00,0.00	3.16,-2.66	5
0.00,0.00	-2.04,-3.46	5
0.00,0.00	4.07,0.46	5
0.00,0.00	4.43,-0.67	5
0.00,0.00	3.50,2.27	5
0.00,0.00	2.44,4.04	5
0.00,0.00	4.37,-0.48	5
0.00,0.00	-0.02,-4.97	5
0.00,0.00	-3.67,1.76	5
0.00,0.00	3.45,-2.44	5
0.00,0.00	-4.69,-1.54	5
0.00,0.00	-0.98,-4.25	5
0.00,0.00	-0.98,-4.28	5
0.00,0.00	-3.73,1.55	5
0.00,0.00	-3.97,0.75	5
0.00,0.00	1.33,4.03	5
0.00,0.00	1.28,-4.06	5
0.00,0.00	-0.13,4.03	5
0.00,0.00	-3.85,1.16	5
0.00,0.00	2.69,-3.04	5
0.00,0.00	0.83,4.02	5
0.00,0.00	3.83,1.24	5
0.00,0.00	2.32,-3.30	5
0.00,0.00	0.53,4.00	5
0.00,0.00	3.86,1.10	5
0.00,0.00	1.57,-3.86	5
0.00,0.00	-3.58,2.02	5
0.00,0.00	-1.27,-4.03	5
0.00,0.00	-3.29,2.92	5
0.00,0.00	-4.68,-1.36	5
0.00,0.00	-0.50,-4.59	5
0.00,0.00	-2.27,-3.33	5
0.00,0.00	4.14,0.27	5
0.00,0.00	4.61,-1.22	5
0.00,0.00	-0.11,-4.88	5
0.00,0.00	1.58,-3.82	5
0.00,0.00	3.55,-2.40	5
0.00,0.00	4.73,-1.55	5
0.00,0.00	2.54,4.02	5
0.00,0.00	2.80,-2.92	5
0.00,0.00	-3.60,2.00	5
0.00,0.00	4.33,-1.83	5
0.00,0.00	3.32,2.78	5
0.00,0.00	-4.07,0.44	5
0.00,0.00	0.64,-4.51	5
0.00,0.00	-1.86,-3.62	5
0.00,0.00	2.03,-3.46	5
0.00,0.00	4.52,-0.86	5
0.00,0.00	-4.48,-1.71	5
0.00,0.00	4.49,-0.75	5
0.00,0.00	4.57,-0.97	5
0.00,0.00	-1.48,-3.88	5
0.00,0.00	0.31,4.02	5
0.00,0.00	-1.86,4.04	5
0.00,0.00	-1.27,4.03	5
0.00,0.00	-4.33,-0.28	5
0.00,0.00	4.62,-1.19	5
0.00,0.00	3.64,1.78	5
0.00,0.00	1.72,-3.73	5
0.00,0.00	3.91,0.91	5
0.00,0.00	-3.19,3.28	5
0.00,0.00	-1.55,4.03	5
0.00,0.00	2.32,-3.30	5
0.00,0.00	1.31,-4.04	5
0.00,0.00	-3.61,1.88	5
0.00,0.00	-0.66,4.04	5
0.00,0.00	3.31,2.90	5
0.00,0.00	-4.02,0.57	5
0.00,0.00	3.86,1.17	5
0.00,0.00	3.41,2.51	5
0.00,0.00	4.28,-1.86	5
0.00,0.00	-2.77,-2.94	5
0.00,0.00	-1.42,4.04	5
0.00,0.00	-4.31,-0.25	5
0.00,0.00	-4.64,-1.26	5
0.00,0.00	2.42,4.04	5
0.00,0.00	-4.55,-1.66	5
0.00,0.00	-3.22,3.15	5
0.00,0.00	-2.14,-3.40	5
0.00,0.00	2.48,4.04	5
0.00,0.00	-4.05,0.51	5
0.00,0.00	3.64,1.81	5
0.00,0.00	0.37,-4.70	5
0.00,0.00	4.66,-1.39	5
0.00,0.00	-3.57,2.02	5
0.00,0.00	-1.00,4.03	5
0.00,0.00	-42.87,8.98	1
0.00,0.00	4.49,-0.78	5
0.00,0.00	-4.27,-0.08	5
0.00,0.00	-3.45,-2.49	5
0.00,0.00	4.70,-1.45	5
0.00,0.00	-0.46,-4.64	5
0.00,0.00	0.36,-4.73	5
0.00,0.00	3.60,1.90	5
0.00,0.00	-4.70,-1.44	5
0.00,0.00	2.40,-3.24	5
0.00,0.00	-2.82,-2.94	5
0.00,0.00	-3.55,2.08	5
0.00,0.00	-1.30,-4.03	5
0.00,0.00	-3.86,1.07	5
0.00,0.00	-3.63,1.91	5
0.00,0.00	-3.75,1.40	5
0.00,0.00	3.05,3.68	5
0.00,0.00	4.41,-0.57	5
0.00,0.00	-0.90,4.03	5
0.00,0.00	16.47,14.25	4
0.00,0.00	1.42,-3.95	5
0.00,0.00	-0.34,4.03	5
0.00,0.00	1.50,4.01	5
0.00,0.00	3.24,3.06	5
0.00,0.00	2.17,4.04	5
0.00,0.00	-2.69,4.03	5
0.00,0.00	2.64,-3.08	5
0.00,0.00	4.21,0.09	5
0.00,0.00	-0.68,4.02	5
0.00,0.00	4.43,-1.75	5
0.00,0.00	4.61,-1.11	5
0.00,0.00	3.38,2.65	5
0.00,0.00	4.07,0.46	5
0.00,0.00	-0.05,4.01	5
0.00,0.00	-1.87,-3.60	5
0.00,0.00	-0.75,-4.41	5
0.00,0.00	0.92,-4.32	5
0.00,0.00	-2.52,-3.14	5
0.00,0.00	3.19,3.12	5
0.00,0.00	2.53,4.01	5
0.00,0.00	4.33,-0.26	5
0.00,0.00	-3.57,-2.37	5
0.00,0.00	3.91,0.91	5
0.00,0.00	-3.19,3.19	5
0.00,0.00	-3.79,1.35	5
0.00,0.00	-0.70,4.01	5
0.00,0.00	3.40,2.61	5
0.00,0.00	-4.22,0.10	5
0.00,0.00	1.70,-3.73	5
0.00,0.00	-3.04,3.68	5
0.00,0.00	-1.86,-3.62	5
0.00,0.00	-2.95,3.92	5
0.00,0.00	4.51,-1.71	5
0.00,0.00	-4.57,-0.97	5
0.00,0.00	-3.67,1.77	5
0.00,0.00	3.49,2.34	5
0.00,0.00	1.73,4.04	5
0.00,0.00	-0.93,4.04	5
0.00,0.00	-1.64,4.03	5
0.00,0.00	1.84,-3.64	5
0.00,0.00	-2.51,-3.17	5
0.00,0.00	-1.08,-4.18	5
0.00,0.00	3.45,2.37	5
0.00,0.00	4.55,-1.65	5
0.00,0.00	2.11,-3.44	5
0.00,0.00	1.76,-3.68	5
0.00,0.00	1.62,4.03	5
0.00,0.00	3.68,1.62	5
0.00,0.00	4.38,-0.51	5
0.00,0.00	-2.54,4.03	5
0.00,0.00	1.82,-3.66	5
0.00,0.00	4.56,-0.97	5
0.00,0.00	-1.02,-4.24	5
0.00,0.00	-4.67,-1.30	5
0.00,0.00	3.80,1.29	5
0.00,0.00	4.24,-0.02	5
0.00,0.00	3.09,3.59	5
0.00,0.00	-1.06,-4.22	5
0.00,0.00	4.65,-1.23	5
0.00,0.00	1.26,4.01	5
0.00,0.00	3.55,2.04	5
