Initial Position	Final Position	Reflection Count
0.00,0.00	2.94,-3.54	5
0.00,0.00	0.51,-4.73	5
0.00,0.00	-0.13,4.49	5
0.00,0.00	-4.63,1.40	5
0.00,0.00	3.61,2.69	5
0.00,0.00	4.15,-2.00	5
0.00,0.00	2.83,3.63	5
0.00,0.00	1.87,-4.05	5
0.00,0.00	2.81,3.69	5
0.00,0.00	-3.86,2.38	5
0.00,0.00	-4.37,-0.97	5
0.00,0.00	-4.64,0.09	5
0.00,0.00	4.83,0.95	5
0.00,0.00	4.39,-0.96	5
0.00,0.00	2.36,4.21	5
0.00,0.00	-1.47,4.47	5
0.00,0.00	-2.27,4.37	5
0.00,0.00	-1.84,4.49	5
0.00,0.00	-3.95,-2.74	5
0.00,0.00	-4.00,-2.59	5
0.00,0.00	1.06,-4.46	5
0.00,0.00	-0.71,4.49	5
0.00,0.00	1.12,-4.41	5
0.00,0.00	1.21,-4.39	5
0.00,0.00	-0.12,-4.93	5
0.00,0.00	-3.96,-2.81	5
0.00,0.00	4.65,0.18	5
0.00,0.00	-3.74,2.48	5
0.00,0.00	4.46,-0.64	5
0.00,0.00	3.55,2.74	5
0.00,0.00	-2.26,4.38	5
0.00,0.00	3.08,3.36	5
0.00,0.00	1.79,-4.09	5
0.00,0.00	-4.43,-0.71	5
0.00,0.00	3.99,2.16	5
0.00,0.00	-4.12,2.05	5
0.00,0.00	3.01,3.45	5
0.00,0.00	1.40,4.50	5
0.00,0.00	4.82,1.16	5
0.00,0.00	4.09,-2.28	5
0.00,0.00	-1.97,-4.02	5
0.00,0.00	2.54,-3.73	5
0.00,0.00	4.33,-1.19	5
0.00,0.00	-3.88,-3.08	5
0.00,0.00	-1.79,4.50	5
0.00,0.00	-3.12,-3.47	5
0.00,0.00	-2.85,3.63	5
0.00,0.00	2.06,-3.99	5
0.00,0.00	-3.33,-3.38	5
0.00,0.00	3.83,2.40	5
0.00,0.00	0.91,-4.54	5
0.00,0.00	-0.97,4.49	5
0.00,0.00	-1.40,4.47	5
0.00,0.00	0.49,-4.73	5
0.00,0.00	-4.27,-1.52	5
0.00,0.00	0.25,4.49	5
0.00,0.00	3.05,-3.51	5
0.00,0.00	-3.95,-2.90	5
0.00,0.00	0.06,4.48	5
0.00,0.00	4.69,0.54	5
0.00,0.00	0.94,4.47	5
0.00,0.00	3.96,-2.71	5
0.00,0.00	0.78,4.46	5
0.00,0.00	-0.00,4.49	5
0.00,0.00	4.32,-1.10	5
0.00,0.00	1.23,4.49	5
0.00,0.00	-3.94,2.25	5
0.00,0.00	-4.71,0.55	5
0.00,0.00	3.87,-3.09	5
0.00,0.00	0.15,-4.90	5
0.00,0.00	2.13,4.47	5
0.00,0.00	2.22,-3.89	5
0.00,0.00	-4.11,2.04	5
0.00,0.00	2.81,-3.65	5
0.00,0.00	1.48,4.49	5
0.00,0.00	-4.71,0.56	5
0.00,0.00	-0.28,4.50	5
0.00,0.00	1.10,4.47	5
0.00,0.00	-1.34,-4.33	5
0.00,0.00	-4.55,-0.13	5
0.00,0.00	-1.20,4.47	5
0.00,0.00	4.28,-1.32	5
0.00,0.00	-4.71,0.56	5
0.00,0.00	-4.42,-0.81	5
0.00,0.00	1.96,-4.05	5
0.00,0.00	-4.56,1.50	5
0.00,0.00	3.05,-3.51	5
0.00,0.00	4.15,-1.96	5
0.00,0.00	-2.91,3.55	5
0.00,0.00	0.12,-4.89	5
0.00,0.00	2.90,3.57	5
0.00,0.00	0.73,-4.62	5
0.00,0.00	-2.98,3.48	5
0.00,0.00	-4.64,0.09	5
0.00,0.00	-0.32,-4.81	5
0.00,0.00	4.00,-2.63	5
0.00,0.00	1.93,4.49	5
0.00,0.00	0.89,-4.56	5
0.00,0.00	1.96,4.48	5
0.00,0.00	-4.79,0.86	5
0.00,0.00	0.00,-4.98	5
0.00,0.00	-2.74,3.77	5
0.00,0.00	1.86,-4.08	5
0.00,0.00	-4.79,0.79	5
0.00,0.00	-2.82,3.66	5
0.00,0.00	-1.78,4.49	5
0.00,0.00	4.67,0.31	5
0.00,0.00	-4.21,1.94	5
0.00,0.00	-0.69,4.50	5
0.00,0.00	-1.34,4.50	5
0.00,0.00	4.59,1.42	5
0.00,0.00	3.50,-3.27	5
0.00,0.00	-3.31,3.02	5
0.00,0.00	4.32,-1.26	5
0.00,0.00	-4.83,0.96	5
0.00,0.00	-4.16,-1.96	5
0.00,0.00	-3.00,3.42	5
0.00,0.00	-1.04,-4.50	5
0.00,0.00	-0.21,4.50	5
0.00,0.00	-2.43,-3.81	5
0.00,0.00	4.83,1.13	5
0.00,0.00	4.81,1.18	5
0.00,0.00	4.55,-0.13	5
0.00,0.00	4.35,-1.08	5
0.00,0.00	4.78,0.84	5
0.00,0.00	-1.42,4.50	5
0.00,0.00	-1.44,4.50	5
0.00,0.00	-4.49,-0.42	5
0.00,0.00	4.86,1.08	5
0.00,0.00	3.71,2.54	5
0.00,0.00	-1.82,-4.11	5
0.00,0.00	1.38,4.49	5
0.00,0.00	4.15,-1.93	5
0.00,0.00	3.66,-3.22	5
0.00,0.00	2.32,4.31	5
0.00,0.00	-3.61,-3.21	5
0.00,0.00	0.76,-4.59	5
0.00,0.00	4.28,1.84	5
0.00,0.00	4.30,-1.30	5
0.00,0.00	3.37,-3.37	5
0.00,0.00	-0.74,4.48	5
0.00,0.00	4.83,0.96	5
0.00,0.00	-3.40,2.96	5
0.00,0.00	2.63,-3.72	5
0.00,0.00	-3.01,-3.54	5
0.00,0.00	-2.86,-3.62	5
0.00,0.00	-4.05,2.07	5
0.00,0.00	3.45,2.87	5
0.00,0.00	4.01,-2.64	5
0.00,0.00	0.20,4.48	5
0.00,0.00	0.68,4.47	5
0.00,0.00	2.20,4.39	5
0.00,0.00	3.96,-2.69	5
0.00,0.00	2.44,-3.80	5
0.00,0.00	-4.38,-1.00	5
0.00,0.00	4.40,-0.98	5
0.00,0.00	-1.80,-4.10	5
0.00,0.00	-4.73,0.53	5
0.00,0.00	-0.60,-4.70	5
0.00,0.00	-4.58,-0.17	5
0.00,0.00	4.65,0.21	5
0.00,0.00	-3.78,2.44	5
0.00,0.00	-3.99,-2.73	5
0.00,0.00	-1.94,-4.06	5
0.00,0.00	0.62,-4.69	5
0.00,0.00	1.27,-4.37	5
0.00,0.00	-0.94,4.47	5
0.00,0.00	1.06,-4.48	5
0.00,0.00	3.61,2.66	5
0.00,0.00	4.43,-0.70	5
0.00,0.00	3.45,-3.33	5
0.00,0.00	-3.17,-3.46	5
0.00,0.00	3.31,3.02	5
0.00,0.00	-1.53,4.49	5
0.00,0.00	4.49,-0.42	5
0.00,0.00	-0.72,4.49	5
0.00,0.00	3.13,-3.45	5
0.00,0.00	4.64,0.08	5
0.00,0.00	-3.96,-2.82	5
0.00,0.00	4.33,-1.19	5
0.00,0.00	-0.16,-4.91	5
0.00,0.00	-0.99,-4.50	5
0.00,0.00	3.38,2.98	5
0.00,0.00	-2.00,4.49	5
0.00,0.00	0.59,4.48	5
0.00,0.00	-4.85,1.05	5
0.00,0.00	-4.44,-0.76	5
0.00,0.00	2.63,-3.69	5
0.00,0.00	2.00,-4.01	5
0.00,0.00	4.85,1.05	5
0.00,0.00	1.05,4.47	5
0.00,0.00	4.49,-0.40	5
0.00,0.00	-0.27,4.49	5
0.00,0.00	3.34,-3.34	5
0.00,0.00	3.39,-3.33	5
0.00,0.00	1.66,4.49	5
0.00,0.00	3.05,3.39	5
0.00,0.00	1.31,-4.34	5
0.00,0.00	-4.01,-2.67	5
0.00,0.00	1.70,4.50	5
0.00,0.00	-4.65,0.20	5
0.00,0.00	1.23,-4.36	5
0.00,0.00	-2.47,4.10	5
0.00,0.00	0.52,-4.70	5
0.00,0.00	-2.48,4.10	5
0.00,0.00	-1.93,4.47	5
0.00,0.00	-1.16,4.48	5
0.00,0.00	0.43,4.49	5
0.00,0.00	3.96,-2.75	5
0.00,0.00	1.91,4.49	5
0.00,0.00	3.78,2.46	5
0.00,0.00	-4.03,-2.56	5
0.00,0.00	4.14,1.98	5
0.00,0.00	-4.10,-2.20	5
0.00,0.00	3.61,-3.24	5
0.00,0.00	-2.06,-3.99	5
0.00,0.00	-0.59,-4.67	5
0.00,0.00	4.70,0.51	5
0.00,0.00	3.90,-3.06	5
0.00,0.00	-3.52,2.81	5
0.00,0.00	3.52,-3.30	5
0.00,0.00	-3.61,2.66	5
0.00,0.00	-1.26,4.48	5
0.00,0.00	3.19,3.23	5
0.00,0.00	-3.72,2.50	5
0.00,0.00	-3.47,2.82	5
0.00,0.00	-2.06,-3.99	5
0.00,0.00	-4.21,1.87	5
0.00,0.00	4.03,2.16	5
0.00,0.00	-1.46,4.49	5
0.00,0.00	-3.38,2.91	5
0.00,0.00	1.22,4.50	5
0.00,0.00	-4.57,-0.10	5
0.00,0.00	-2.62,-3.73	5
0.00,0.00	2.45,-3.82	5
0.00,0.00	0.49,4.49	5
0.00,0.00	4.05,-2.48	5
0.00,0.00	-2.40,-3.83	5
0.00,0.00	0.01,4.50	5
0.00,0.00	2.96,-3.56	5
0.00,0.00	2.25,-3.90	5
0.00,0.00	-3.34,-3.38	5
0.00,0.00	-4.42,1.68	5
0.00,0.00	4.28,1.84	5
0.00,0.00	4.39,-0.80	5
0.00,0.00	1.90,4.47	5
0.00,0.00	4.22,-1.61	5
0.00,0.00	4.72,0.55	5
0.00,0.00	3.39,2.95	5
0.00,0.00	4.64,0.15	5
0.00,0.00	0.76,4.50	5
0.00,0.00	-4.69,0.38	5
0.00,0.00	-0.12,4.50	5
0.00,0.00	-2.72,-3.68	5
0.00,0.00	4.22,-1.72	5
0.00,0.00	4.27,-1.41	5
0.00,0.00	1.37,4.47	5
0.00,0.00	0.09,4.50	5
0.00,0.00	0.69,4.48	5
0.00,0.00	2.02,4.47	5
0.00,0.00	4.52,-0.33	5
0.00,0.00	-3.49,2.84	5
0.00,0.00	-2.18,-3.94	5
0.00,0.00	-1.88,-4.05	5
0.00,0.00	-3.61,2.69	5
0.00,0.00	4.63,0.05	5
0.00,0.00	0.13,4.47	5
0.00,0.00	-0.95,-4.50	5
0.00,0.00	2.41,-3.83	5
0.00,0.00	-4.53,-0.34	5
0.00,0.00	-2.95,3.47	5
0.00,0.00	2.93,-3.56	5
0.00,0.00	3.86,-3.12	5
0.00,0.00	1.81,4.50	5
0.00,0.00	-0.21,-4.87	5
0.00,0.00	-4.52,1.55	5
0.00,0.00	-0.33,-4.82	5
0.00,0.00	2.74,-3.64	5
0.00,0.00	4.05,-2.42	5
0.00,0.00	4.72,0.44	5
0.00,0.00	-3.97,2.22	5
0.00,0.00	4.01,2.19	5
0.00,0.00	1.39,-4.31	5
0.00,0.00	2.72,3.81	5
0.00,0.00	2.17,4.46	5
0.00,0.00	-4.55,1.49	5
0.00,0.00	-4.11,-2.19	5
0.00,0.00	-4.00,-2.51	5
0.00,0.00	3.96,-2.81	5
0.00,0.00	-4.61,0.00	5
0.00,0.00	3.97,-2.71	5
0.00,0.00	-2.36,-3.83	5
0.00,0.00	3.18,-3.46	5
0.00,0.00	-2.78,3.71	5
0.00,0.00	-4.76,1.22	5
0.00,0.00	-1.93,4.49	5
0.00,0.00	-4.33,-1.14	5
0.00,0.00	0.88,-4.56	5
0.00,0.00	2.16,-3.96	5
0.00,0.00	2.50,4.03	5
0.00,0.00	-2.42,4.18	5
0.00,0.00	-1.57,4.48	5
0.00,0.00	4.29,-1.33	5
0.00,0.00	-2.99,-3.55	5
0.00,0.00	-2.74,3.77	5
0.00,0.00	-4.04,-2.50	5
0.00,0.00	4.58,1.47	5
0.00,0.00	3.99,-2.72	5
0.00,0.00	1.82,-4.09	5
0.00,0.00	-0.78,-4.58	5
0.00,0.00	-3.00,3.42	5
0.00,0.00	4.20,-1.68	5
0.00,0.00	3.88,-3.07	5
0.00,0.00	-3.98,-2.77	5
0.00,0.00	3.72,2.50	5
0.00,0.00	-3.54,2.75	5
0.00,0.00	-0.33,4.50	5
0.00,0.00	2.48,4.09	5
0.00,0.00	-3.91,-3.02	5
0.00,0.00	1.76,4.50	5
0.00,0.00	3.97,2.21	5
0.00,0.00	-1.87,-4.10	5
0.00,0.00	-1.88,-4.09	5
0.00,0.00	-1.99,-4.04	5
0.00,0.00	-3.97,-2.80	5
0.00,0.00	2.51,4.05	5
0.00,0.00	-2.07,4.50	5
0.00,0.00	-2.73,-3.67	5
0.00,0.00	4.35,-0.98	5
0.00,0.00	2.84,-3.60	5
0.00,0.00	-0.72,4.49	5
0.00,0.00	-4.16,-1.93	5
0.00,0.00	-2.66,3.84	5
0.00,0.00	1.97,4.46	5
0.00,0.00	-4.44,1.61	5
0.00,0.00	-1.72,4.48	5
0.00,0.00	4.44,-0.67	5
0.00,0.00	-2.62,3.93	5
0.00,0.00	4.40,1.69	5
0.00,0.00	-4.58,1.42	5
0.00,0.00	-2.91,3.50	5
0.00,0.00	4.18,-1.87	5
0.00,0.00	-4.17,1.95	5
0.00,0.00	-1.45,4.49	5
0.00,0.00	3.24,3.14	5
0.00,0.00	3.96,2.19	5
0.00,0.00	0.40,4.48	5
0.00,0.00	-4.44,-0.70	5
0.00,0.00	2.45,-3.78	5
0.00,0.00	-4.50,-0.48	5
0.00,0.00	-4.23,1.88	5
0.00,0.00	2.01,-4.02	5
0.00,0.00	3.38,2.97	5
0.00,0.00	-4.25,-1.43	5
0.00,0.00	3.63,2.64	5
0.00,0.00	4.32,-1.28	5
0.00,0.00	3.97,-2.81	5
0.00,0.00	0.70,4.49	5
0.00,0.00	4.81,0.98	5
0.00,0.00	4.23,-1.64	5
0.00,0.00	4.48,-0.58	5
0.00,0.00	-3.56,-3.27	5
0.00,0.00	4.19,-1.70	5
0.00,0.00	-4.42,-0.83	5
0.00,0.00	0.85,-4.57	5
0.00,0.00	-4.46,-0.61	5
0.00,0.00	4.16,-2.00	5
0.00,0.00	-4.68,1.31	5
0.00,0.00	4.41,-0.84	5
0.00,0.00	1.33,4.48	5
0.00,0.00	3.60,2.63	5
0.00,0.00	4.43,-0.81	5
0.00,0.00	1.21,-4.41	5
0.00,0.00	3.69,2.53	5
0.00,0.00	2.55,3.97	5
0.00,0.00	4.52,-0.43	5
