Initial Position	Final Position	Reflection Count
0.00,0.00	3.77,0.66	5
0.00,0.00	2.73,-1.30	5
0.00,0.00	-2.49,-1.00	5
0.00,0.00	4.06,-0.54	5
0.00,0.00	4.45,-0.29	5
0.00,0.00	4.40,0.33	5
0.00,0.00	-0.64,3.24	5
0.00,0.00	-2.49,0.97	5
0.00,0.00	-0.71,-3.28	5
0.00,0.00	-2.50,-1.37	5
0.00,0.00	3.13,1.06	5
0.00,0.00	4.29,0.39	5
0.00,0.00	-1.48,3.71	5
0.00,0.00	-2.48,-2.72	5
0.00,0.00	-2.45,-3.31	5
0.00,0.00	-2.46,-1.81	5
0.00,0.00	0.33,2.69	5
0.00,0.00	-2.48,1.18	5
0.00,0.00	4.03,0.53	5
0.00,0.00	-0.94,-3.38	5
0.00,0.00	-1.22,3.55	5
0.00,0.00	2.98,1.15	5
0.00,0.00	-0.02,2.85	5
0.00,0.00	3.45,-0.88	5
0.00,0.00	-2.48,2.93	5
0.00,0.00	3.20,-1.03	5
0.00,0.00	1.16,2.18	5
0.00,0.00	-0.22,-2.99	5
0.00,0.00	-2.48,-0.85	5
0.00,0.00	-2.47,1.80	5
0.00,0.00	1.08,2.26	5
0.00,0.00	-0.19,-2.99	5
0.00,0.00	4.39,0.32	5
0.00,0.00	-2.47,3.35	5
0.00,0.00	2.43,-1.47	5
0.00,0.00	2.31,1.55	5
0.00,0.00	-2.48,2.87	5
0.00,0.00	-2.46,3.31	5
0.00,0.00	-1.85,-3.90	5
0.00,0.00	0.04,-2.86	5
0.00,0.00	-2.47,3.43	5
0.00,0.00	1.56,-1.94	5
0.00,0.00	-2.49,-2.05	5
0.00,0.00	0.22,2.74	5
0.00,0.00	-2.48,4.17	5
0.00,0.00	-2.50,2.33	5
0.00,0.00	0.13,-2.77	5
0.00,0.00	-2.50,2.12	5
0.00,0.00	-1.13,3.52	5
0.00,0.00	-2.47,3.50	5
0.00,0.00	4.99,0.00	5
0.00,0.00	-2.47,3.50	5
0.00,0.00	-0.60,-3.23	5
0.00,0.00	3.66,0.72	5
0.00,0.00	1.86,1.78	5
0.00,0.00	2.38,-1.50	5
0.00,0.00	-2.47,-3.64	5
0.00,0.00	-2.48,-3.88	5
0.00,0.00	-2.48,1.76	5
0.00,0.00	-0.36,3.07	5
0.00,0.00	-2.50,4.30	5
0.00,0.00	-2.25,4.13	5
0.00,0.00	4.60,-0.22	5
0.00,0.00	-2.47,-3.78	5
0.00,0.00	-2.46,0.07	5
0.00,0.00	-2.45,-3.82	5
0.00,0.00	0.70,2.43	5
0.00,0.00	-1.53,-3.74	5
0.00,0.00	-2.08,4.09	5
0.00,0.00	2.93,1.18	5
0.00,0.00	-0.35,3.06	5
0.00,0.00	2.30,1.52	5
0.00,0.00	-2.48,-3.58	5
0.00,0.00	-2.49,-1.57	5
0.00,0.00	2.23,1.57	5
0.00,0.00	-2.49,4.19	5
0.00,0.00	0.93,2.31	5
0.00,0.00	2.50,-1.43	5
0.00,0.00	-1.30,3.60	5
0.00,0.00	-0.83,3.31	5
0.00,0.00	-2.50,3.79	5
0.00,0.00	-2.49,-0.96	5
0.00,0.00	0.65,2.48	5
0.00,0.00	1.96,-1.75	5
0.00,0.00	3.65,-0.73	5
0.00,0.00	-1.00,3.46	5
0.00,0.00	-0.75,-3.30	5
0.00,0.00	4.64,-0.19	5
0.00,0.00	2.40,1.46	5
0.00,0.00	0.40,2.64	5
0.00,0.00	1.49,1.98	5
0.00,0.00	-0.36,-3.07	5
0.00,0.00	-0.48,-3.11	5
0.00,0.00	-2.48,-3.14	5
0.00,0.00	3.59,0.81	5
0.00,0.00	0.04,-2.82	5
0.00,0.00	-2.50,-2.43	5
0.00,0.00	27.51,39.08	1
0.00,0.00	-1.06,-3.46	5
0.00,0.00	-2.49,-2.92	5
0.00,0.00	0.57,2.53	5
0.00,0.00	0.83,2.40	5
0.00,0.00	-1.55,-3.75	5
0.00,0.00	-1.93,3.99	5
0.00,0.00	2.10,-1.66	5
0.00,0.00	0.77,2.42	5
0.00,0.00	-2.49,0.16	5
0.00,0.00	-2.47,-1.83	5
0.00,0.00	3.83,-0.66	5
0.00,0.00	1.76,-1.85	5
0.00,0.00	2.85,1.20	5
0.00,0.00	0.67,2.48	5
0.00,0.00	-2.23,-4.13	5
0.00,0.00	-2.47,3.87	5
0.00,0.00	-1.62,3.82	5
0.00,0.00	3.18,-1.01	5
0.00,0.00	-2.49,-2.81	5
0.00,0.00	-2.50,1.56	5
0.00,0.00	4.21,0.43	5
0.00,0.00	-1.94,-3.95	5
0.00,0.00	-2.47,1.77	5
0.00,0.00	-2.46,3.99	5
0.00,0.00	-1.21,3.57	5
0.00,0.00	4.74,-0.14	5
0.00,0.00	-2.49,-3.64	5
0.00,0.00	4.40,0.34	5
0.00,0.00	-2.49,-0.72	5
0.00,0.00	3.85,0.65	5
0.00,0.00	3.24,0.99	5
0.00,0.00	1.34,-2.07	5
0.00,0.00	3.52,0.80	5
0.00,0.00	-2.47,-3.79	5
0.00,0.00	-2.49,3.65	5
0.00,0.00	-2.49,-4.12	5
0.00,0.00	-2.49,3.48	5
0.00,0.00	2.82,1.24	5
0.00,0.00	-2.47,3.90	5
0.00,0.00	1.75,-1.83	5
0.00,0.00	1.92,-1.75	5
0.00,0.00	-0.53,3.17	5
0.00,0.00	0.55,-2.56	5
0.00,0.00	2.73,-1.29	5
0.00,0.00	-2.46,-3.29	5
0.00,0.00	-2.49,0.28	5
0.00,0.00	2.06,-1.69	5
0.00,0.00	0.95,2.33	5
0.00,0.00	4.41,-0.34	5
0.00,0.00	-2.50,-1.76	5
0.00,0.00	-2.48,0.42	5
0.00,0.00	4.14,-0.47	5
0.00,0.00	4.74,-0.13	5
0.00,0.00	2.88,1.17	5
0.00,0.00	2.77,-1.26	5
0.00,0.00	2.60,-1.38	5
0.00,0.00	1.72,-1.84	5
0.00,0.00	-2.46,-1.61	5
0.00,0.00	3.53,-0.81	5
0.00,0.00	2.41,1.49	5
0.00,0.00	2.36,1.49	5
0.00,0.00	4.04,-0.54	5
0.00,0.00	1.15,-2.21	5
0.00,0.00	0.65,-2.45	5
0.00,0.00	2.87,1.19	5
0.00,0.00	-2.49,1.60	5
0.00,0.00	0.52,2.57	5
0.00,0.00	-1.92,3.97	5
0.00,0.00	-2.49,4.20	5
0.00,0.00	3.18,1.05	5
0.00,0.00	-2.48,-0.52	5
0.00,0.00	-2.49,-0.93	5
0.00,0.00	-0.21,2.97	5
0.00,0.00	-1.36,3.64	5
0.00,0.00	3.18,-1.05	5
0.00,0.00	1.93,-1.77	5
0.00,0.00	-2.48,-3.96	5
0.00,0.00	0.00,-2.85	5
0.00,0.00	-2.48,1.76	5
0.00,0.00	-2.48,-0.54	5
0.00,0.00	-0.56,-3.18	5
0.00,0.00	3.28,0.94	5
0.00,0.00	2.63,1.36	5
0.00,0.00	-2.47,3.64	5
0.00,0.00	-2.46,2.66	5
0.00,0.00	4.36,-0.36	5
0.00,0.00	-2.48,2.88	5
0.00,0.00	-2.47,3.35	5
0.00,0.00	1.09,-2.22	5
0.00,0.00	1.50,2.00	5
0.00,0.00	0.71,2.42	5
0.00,0.00	-2.46,2.33	5
0.00,0.00	1.46,-2.00	5
0.00,0.00	0.05,2.83	5
0.00,0.00	-0.59,3.20	5
0.00,0.00	-2.50,3.02	5
0.00,0.00	-2.48,3.87	5
0.00,0.00	1.44,-2.02	5
0.00,0.00	-2.17,4.13	5
0.00,0.00	3.74,0.71	5
0.00,0.00	-0.09,2.91	5
0.00,0.00	2.01,-1.72	5
0.00,0.00	-1.31,3.61	5
0.00,0.00	4.10,-0.50	5
0.00,0.00	-0.83,3.32	5
0.00,0.00	1.84,-1.80	5
0.00,0.00	3.82,-0.67	5
0.00,0.00	4.70,0.16	5
0.00,0.00	-2.49,2.84	5
0.00,0.00	-0.84,3.34	5
0.00,0.00	-2.48,-4.29	5
0.00,0.00	0.26,-2.74	5
0.00,0.00	-2.36,-4.21	5
0.00,0.00	1.01,-2.26	5
0.00,0.00	-2.49,-2.43	5
0.00,0.00	4.45,0.28	5
0.00,0.00	4.15,0.46	5
0.00,0.00	-2.49,-1.35	5
0.00,0.00	4.87,-0.04	5
0.00,0.00	2.79,1.24	5
0.00,0.00	-1.82,3.90	5
0.00,0.00	1.48,2.01	5
0.00,0.00	2.25,-1.59	5
0.00,0.00	4.70,0.13	5
0.00,0.00	-2.32,4.22	5
0.00,0.00	0.08,2.84	5
0.00,0.00	0.57,2.55	5
0.00,0.00	3.38,0.93	5
0.00,0.00	-2.34,-4.23	5
0.00,0.00	1.44,-2.05	5
0.00,0.00	-2.49,0.96	5
0.00,0.00	-2.28,4.15	5
0.00,0.00	-2.48,-3.96	5
0.00,0.00	-1.84,-3.91	5
0.00,0.00	-2.46,-0.27	5
0.00,0.00	-1.10,3.48	5
0.00,0.00	-2.03,-4.04	5
0.00,0.00	0.33,-2.69	5
0.00,0.00	-1.98,4.00	5
0.00,0.00	2.57,-1.37	5
0.00,0.00	-1.44,-3.71	5
0.00,0.00	2.56,1.38	5
0.00,0.00	-1.95,-3.97	5
0.00,0.00	0.54,2.57	5
0.00,0.00	-1.93,3.95	5
0.00,0.00	2.89,-1.17	5
0.00,0.00	1.17,-2.20	5
0.00,0.00	-2.47,3.43	5
0.00,0.00	4.60,0.21	5
0.00,0.00	-2.47,2.11	5
0.00,0.00	-2.50,2.46	5
0.00,0.00	-0.24,3.00	5
0.00,0.00	-2.48,-4.30	5
0.00,0.00	2.19,1.59	5
0.00,0.00	0.06,2.85	5
0.00,0.00	-1.74,3.89	5
0.00,0.00	-2.50,-0.90	5
0.00,0.00	1.59,-1.92	5
0.00,0.00	2.19,1.60	5
0.00,0.00	3.98,0.58	5
0.00,0.00	-2.48,-2.42	5
0.00,0.00	-2.49,3.11	5
0.00,0.00	-2.45,-4.26	5
0.00,0.00	2.72,-1.30	5
0.00,0.00	3.75,-0.71	5
0.00,0.00	3.29,0.97	5
0.00,0.00	-1.01,-3.47	5
0.00,0.00	0.71,2.43	5
0.00,0.00	0.76,2.41	5
0.00,0.00	-0.17,2.98	5
0.00,0.00	2.12,1.64	5
0.00,0.00	4.71,0.13	5
0.00,0.00	-2.50,2.04	5
0.00,0.00	2.83,1.23	5
0.00,0.00	-2.47,1.27	5
0.00,0.00	2.00,-1.73	5
0.00,0.00	2.19,1.57	5
0.00,0.00	-0.76,-3.30	5
0.00,0.00	3.71,-0.71	5
0.00,0.00	3.51,0.85	5
0.00,0.00	1.17,2.17	5
0.00,0.00	-2.02,4.05	5
0.00,0.00	-2.49,2.46	5
0.00,0.00	0.55,-2.56	5
0.00,0.00	0.97,-2.28	5
0.00,0.00	0.41,-2.64	5
0.00,0.00	3.52,-0.81	5
0.00,0.00	-2.16,-4.14	5
0.00,0.00	-0.74,3.30	5
0.00,0.00	1.39,2.05	5
0.00,0.00	3.43,0.89	5
0.00,0.00	-1.60,-3.78	5
0.00,0.00	-2.47,-0.14	5
0.00,0.00	-0.60,-3.21	5
0.00,0.00	-2.49,-2.47	5
0.00,0.00	3.36,0.92	5
0.00,0.00	0.39,-2.63	5
0.00,0.00	1.11,2.24	5
0.00,0.00	-2.17,4.13	5
0.00,0.00	-2.49,-0.61	5
0.00,0.00	-2.48,-0.55	5
0.00,0.00	-1.14,3.54	5
0.00,0.00	-0.25,3.02	5
0.00,0.00	2.23,1.57	5
0.00,0.00	-2.45,-4.03	5
0.00,0.00	1.23,2.16	5
0.00,0.00	-0.12,-2.95	5
0.00,0.00	3.03,1.12	5
0.00,0.00	-1.36,3.64	5
0.00,0.00	-2.50,3.59	5
0.00,0.00	-2.46,-0.15	5
0.00,0.00	-2.46,0.78	5
0.00,0.00	2.30,1.54	5
0.00,0.00	-2.47,-2.59	5
0.00,0.00	1.11,-2.21	5
0.00,0.00	-2.50,-3.35	5
0.00,0.00	-2.50,-1.06	5
0.00,0.00	-2.47,-3.28	5
0.00,0.00	-2.47,1.22	5
0.00,0.00	-2.47,2.94	5
0.00,0.00	-1.06,-3.49	5
0.00,0.00	-2.50,4.06	5
0.00,0.00	-0.85,-3.35	5
0.00,0.00	0.39,2.63	5
0.00,0.00	-2.48,-3.74	5
0.00,0.00	4.91,0.02	5
0.00,0.00	1.06,2.23	5
0.00,0.00	3.14,-1.06	5
0.00,0.00	-2.49,-0.84	5
0.00,0.00	4.40,0.32	5
0.00,0.00	-2.47,1.68	5
0.00,0.00	4.73,0.14	5
0.00,0.00	2.35,-1.50	5
0.00,0.00	-0.47,-3.15	5
0.00,0.00	-0.73,3.31	5
0.00,0.00	0.42,2.64	5
0.00,0.00	1.73,-1.87	5
0.00,0.00	1.17,2.21	5
0.00,0.00	-2.49,1.25	5
0.00,0.00	0.39,-2.63	5
0.00,0.00	-2.49,-1.62	5
0.00,0.00	-1.13,3.49	5
0.00,0.00	-2.47,-4.20	5
0.00,0.00	2.07,1.69	5
0.00,0.00	1.46,-2.04	5
0.00,0.00	4.46,-0.29	5
0.00,0.00	0.80,-2.42	5
0.00,0.00	3.80,-0.65	5
0.00,0.00	2.67,-1.32	5
0.00,0.00	-2.50,-0.62	5
0.00,0.00	-2.49,-4.30	5
