Initial Position	Final Position	Reflection Count
0.00,0.00	-3.61,1.32	5
0.00,0.00	0.26,-4.54	5
0.00,0.00	-2.98,2.48	5
0.00,0.00	0.78,-3.63	5
0.00,0.00	-0.14,2.49	5
0.00,0.00	-3.28,0.74	5
0.00,0.00	-0.59,-3.89	5
0.00,0.00	2.99,2.47	5
0.00,0.00	-1.46,-2.40	5
0.00,0.00	0.98,-3.25	5
0.00,0.00	1.76,-1.93	5
0.00,0.00	3.34,2.46	5
0.00,0.00	-3.78,2.49	5
0.00,0.00	0.31,-4.44	5
0.00,0.00	0.24,2.49	5
0.00,0.00	0.60,2.48	5
0.00,0.00	3.88,1.76	5
0.00,0.00	4.04,2.08	5
0.00,0.00	2.27,-1.03	5
0.00,0.00	1.42,-2.54	5
0.00,0.00	3.32,2.50	5
0.00,0.00	2.93,0.11	5
0.00,0.00	3.18,0.52	5
0.00,0.00	2.89,0.03	5
0.00,0.00	2.56,2.49	5
0.00,0.00	-3.93,1.81	5
0.00,0.00	3.91,1.80	5
0.00,0.00	2.98,0.18	5
0.00,0.00	-3.89,1.79	5
0.00,0.00	-3.86,1.70	5
0.00,0.00	0.12,-4.74	5
0.00,0.00	0.33,-4.36	5
0.00,0.00	-4.01,1.98	5
0.00,0.00	1.45,-2.46	5
0.00,0.00	-1.52,2.48	5
0.00,0.00	4.25,2.46	5
0.00,0.00	-1.73,-1.91	5
0.00,0.00	3.15,0.51	5
0.00,0.00	3.94,1.83	5
0.00,0.00	1.30,-2.73	5
0.00,0.00	3.40,0.93	5
0.00,0.00	-2.90,0.06	5
0.00,0.00	2.78,2.50	5
0.00,0.00	0.44,-4.22	5
0.00,0.00	2.10,-1.36	5
0.00,0.00	2.15,-1.23	5
0.00,0.00	4.21,2.30	5
0.00,0.00	-2.88,0.07	5
0.00,0.00	-1.97,-1.58	5
0.00,0.00	-0.95,-3.35	5
0.00,0.00	0.32,2.47	5
0.00,0.00	1.69,-2.04	5
0.00,0.00	-2.26,-1.01	5
0.00,0.00	0.99,-3.23	5
0.00,0.00	-1.72,-2.01	5
0.00,0.00	2.15,2.50	5
0.00,0.00	-3.59,1.23	5
0.00,0.00	0.37,2.47	5
0.00,0.00	-3.31,0.80	5
0.00,0.00	4.30,2.47	5
0.00,0.00	0.59,-3.89	5
0.00,0.00	-2.23,2.47	5
0.00,0.00	-0.02,-4.95	5
0.00,0.00	1.89,2.48	5
0.00,0.00	2.13,-1.27	5
0.00,0.00	-3.49,1.05	5
0.00,0.00	0.56,-4.02	5
0.00,0.00	-1.20,-2.89	5
0.00,0.00	-1.09,2.47	5
0.00,0.00	3.65,1.36	5
0.00,0.00	-0.38,2.50	5
0.00,0.00	-2.96,0.13	5
0.00,0.00	0.88,-3.47	5
0.00,0.00	3.88,1.77	5
0.00,0.00	0.90,-3.38	5
0.00,0.00	-0.75,-3.64	5
0.00,0.00	0.82,-3.55	5
0.00,0.00	4.23,2.36	5
0.00,0.00	-2.99,0.27	5
0.00,0.00	1.17,-2.94	5
0.00,0.00	3.32,2.48	5
0.00,0.00	-1.09,2.47	5
0.00,0.00	-3.88,2.50	5
0.00,0.00	-3.89,1.73	5
0.00,0.00	-4.07,2.50	5
0.00,0.00	3.44,2.47	5
0.00,0.00	-4.18,2.48	5
0.00,0.00	-3.67,2.49	5
0.00,0.00	-1.82,-1.83	5
0.00,0.00	2.51,-0.58	5
0.00,0.00	-0.68,2.49	5
0.00,0.00	1.82,2.50	5
0.00,0.00	-2.42,2.47	5
0.00,0.00	-0.06,-4.87	5
0.00,0.00	-1.65,-2.06	5
0.00,0.00	-0.96,-3.28	5
0.00,0.00	1.28,2.50	5
0.00,0.00	0.73,2.46	5
0.00,0.00	-1.87,-1.76	5
0.00,0.00	3.50,1.08	5
0.00,0.00	-3.52,1.11	5
0.00,0.00	3.42,2.47	5
0.00,0.00	-0.36,-4.31	5
0.00,0.00	-3.56,1.20	5
0.00,0.00	-0.41,-4.22	5
0.00,0.00	3.31,0.75	5
0.00,0.00	1.80,2.49	5
0.00,0.00	2.81,-0.09	5
0.00,0.00	3.90,1.79	5
0.00,0.00	2.72,-0.26	5
0.00,0.00	2.16,2.46	5
0.00,0.00	-3.44,2.50	5
0.00,0.00	4.08,2.10	5
0.00,0.00	1.69,2.47	5
0.00,0.00	0.81,-3.55	5
0.00,0.00	3.87,2.49	5
0.00,0.00	-2.86,0.03	5
0.00,0.00	-2.45,-0.69	5
0.00,0.00	3.82,2.50	5
0.00,0.00	0.63,2.46	5
0.00,0.00	3.01,2.50	5
0.00,0.00	0.43,-4.20	5
0.00,0.00	2.31,-0.99	5
0.00,0.00	-3.04,2.48	5
0.00,0.00	3.39,2.50	5
0.00,0.00	-1.96,2.49	5
0.00,0.00	0.86,-3.47	5
0.00,0.00	1.83,-1.79	5
0.00,0.00	1.87,-1.75	5
0.00,0.00	-3.97,1.92	5
0.00,0.00	3.57,1.21	5
0.00,0.00	-1.31,-2.73	5
0.00,0.00	-2.43,-0.78	5
0.00,0.00	3.93,1.85	5
0.00,0.00	1.84,2.49	5
0.00,0.00	-2.26,2.50	5
0.00,0.00	1.88,-1.74	5
0.00,0.00	-0.72,2.49	5
0.00,0.00	3.67,1.36	5
0.00,0.00	2.18,-1.19	5
0.00,0.00	-2.44,2.48	5
0.00,0.00	0.58,-3.96	5
0.00,0.00	-1.39,2.49	5
0.00,0.00	-3.63,1.33	5
0.00,0.00	2.71,2.49	5
0.00,0.00	3.75,1.54	5
0.00,0.00	1.10,2.49	5
0.00,0.00	-0.48,2.47	5
0.00,0.00	-1.35,2.49	5
0.00,0.00	-1.87,-1.76	5
0.00,0.00	-3.45,0.99	5
0.00,0.00	-1.45,2.46	5
0.00,0.00	-4.20,2.48	5
0.00,0.00	3.15,0.53	5
0.00,0.00	-3.33,0.85	5
0.00,0.00	2.04,2.46	5
0.00,0.00	2.08,2.48	5
0.00,0.00	1.95,-1.58	5
0.00,0.00	-3.62,1.32	5
0.00,0.00	1.19,-2.87	5
0.00,0.00	-3.88,2.49	5
0.00,0.00	3.46,1.05	5
0.00,0.00	2.49,-0.66	5
0.00,0.00	3.62,1.31	5
0.00,0.00	0.83,-3.52	5
0.00,0.00	-4.23,2.35	5
0.00,0.00	-1.02,-3.19	5
0.00,0.00	-1.04,-3.15	5
0.00,0.00	-0.94,-3.32	5
0.00,0.00	-0.25,-4.55	5
0.00,0.00	3.69,1.40	5
0.00,0.00	-1.04,-3.15	5
0.00,0.00	1.81,-1.78	5
0.00,0.00	-2.49,-0.64	5
0.00,0.00	-3.71,1.47	5
0.00,0.00	3.48,1.05	5
0.00,0.00	-3.33,0.81	5
0.00,0.00	3.83,1.69	5
0.00,0.00	-1.60,2.49	5
0.00,0.00	-2.02,-1.45	5
0.00,0.00	-0.66,-3.85	5
0.00,0.00	2.31,2.50	5
0.00,0.00	4.29,2.44	5
0.00,0.00	-2.04,-1.46	5
0.00,0.00	4.16,2.30	5
0.00,0.00	-4.28,2.45	5
0.00,0.00	-2.70,2.47	5
0.00,0.00	3.31,2.46	5
0.00,0.00	-3.88,2.49	5
0.00,0.00	2.13,2.49	5
0.00,0.00	0.76,2.47	5
0.00,0.00	-2.39,-0.81	5
0.00,0.00	-3.48,1.05	5
0.00,0.00	-1.66,-2.09	5
0.00,0.00	-0.25,2.49	5
0.00,0.00	1.31,-2.72	5
0.00,0.00	-1.39,-2.52	5
0.00,0.00	-2.58,-0.52	5
0.00,0.00	1.04,-3.15	5
0.00,0.00	-3.94,1.89	5
0.00,0.00	-0.62,2.46	5
0.00,0.00	-0.79,-3.57	5
0.00,0.00	3.21,0.64	5
0.00,0.00	-4.02,1.99	5
0.00,0.00	4.23,2.38	5
0.00,0.00	-3.26,0.66	5
0.00,0.00	4.10,2.12	5
0.00,0.00	2.96,0.16	5
0.00,0.00	1.91,2.47	5
0.00,0.00	0.36,-4.33	5
0.00,0.00	-1.84,2.50	5
0.00,0.00	-2.48,2.47	5
0.00,0.00	1.05,-3.13	5
0.00,0.00	3.52,1.12	5
0.00,0.00	1.46,2.46	5
0.00,0.00	1.69,-1.98	5
0.00,0.00	-1.03,-3.21	5
0.00,0.00	1.31,-2.71	5
0.00,0.00	-1.17,2.48	5
0.00,0.00	1.24,-2.84	5
0.00,0.00	-0.78,-3.57	5
0.00,0.00	1.39,-2.56	5
0.00,0.00	0.43,2.47	5
0.00,0.00	-2.65,2.49	5
0.00,0.00	-2.85,2.49	5
0.00,0.00	2.59,-0.47	5
0.00,0.00	0.92,-3.40	5
0.00,0.00	0.03,-4.89	5
0.00,0.00	-3.46,2.47	5
0.00,0.00	-1.76,-1.87	5
0.00,0.00	-2.49,2.49	5
0.00,0.00	-1.84,-1.75	5
0.00,0.00	0.84,2.46	5
0.00,0.00	-3.48,1.08	5
0.00,0.00	-2.18,-1.21	5
0.00,0.00	-0.75,-3.66	5
0.00,0.00	-0.51,-4.12	5
0.00,0.00	2.08,-1.37	5
0.00,0.00	-2.40,-0.83	5
0.00,0.00	-2.85,-0.01	5
0.00,0.00	-2.63,-0.44	5
0.00,0.00	1.17,-2.97	5
0.00,0.00	-2.23,-1.08	5
0.00,0.00	0.04,-4.85	5
0.00,0.00	3.35,0.82	5
