Initial Position	Final Position	Reflection Count
0.00,0.00	-2.07,4.33	5
0.00,0.00	2.72,-3.94	5
0.00,0.00	-2.02,4.29	5
0.00,0.00	-2.53,4.27	5
0.00,0.00	3.81,2.01	5
0.00,0.00	-1.41,-4.33	5
0.00,0.00	-0.80,4.32	5
0.00,0.00	-2.79,-3.79	5
0.00,0.00	3.95,-1.82	5
0.00,0.00	4.00,-1.67	5
0.00,0.00	-2.92,-3.58	5
0.00,0.00	-4.81,-0.22	5
0.00,0.00	0.61,-4.29	5
0.00,0.00	-4.44,0.97	5
0.00,0.00	0.83,-4.32	5
0.00,0.00	0.73,4.31	5
0.00,0.00	-2.31,4.28	5
0.00,0.00	-3.06,-3.27	5
0.00,0.00	4.67,-0.57	5
0.00,0.00	4.83,0.25	5
0.00,0.00	-4.29,1.18	5
0.00,0.00	-4.02,-1.63	5
0.00,0.00	-2.13,-4.30	5
0.00,0.00	-4.54,-0.75	5
0.00,0.00	-3.32,-2.90	5
0.00,0.00	0.63,4.32	5
0.00,0.00	-3.10,-3.28	5
0.00,0.00	-2.28,-4.31	5
0.00,0.00	-2.43,4.29	5
0.00,0.00	-4.44,0.91	5
0.00,0.00	-0.66,4.33	5
0.00,0.00	4.04,1.64	5
0.00,0.00	3.12,3.20	5
0.00,0.00	-3.64,-2.27	5
0.00,0.00	-2.38,4.32	5
0.00,0.00	4.11,-1.48	5
0.00,0.00	2.04,4.30	5
0.00,0.00	-3.65,2.30	5
0.00,0.00	1.11,-4.29	5
0.00,0.00	-3.11,-3.26	5
0.00,0.00	0.59,4.31	5
0.00,0.00	4.76,-0.41	5
0.00,0.00	-0.25,-4.32	5
0.00,0.00	-3.54,-2.48	5
0.00,0.00	-2.69,-3.95	5
0.00,0.00	2.89,-3.63	5
0.00,0.00	3.54,2.47	5
0.00,0.00	2.81,-3.77	5
0.00,0.00	0.90,-4.30	5
0.00,0.00	-2.73,-3.92	5
0.00,0.00	-4.50,0.79	5
0.00,0.00	4.76,0.33	5
0.00,0.00	-3.82,-2.00	5
0.00,0.00	3.11,-3.25	5
0.00,0.00	3.52,-2.54	5
0.00,0.00	-2.52,4.24	5
0.00,0.00	-3.04,3.37	5
0.00,0.00	3.42,-2.74	5
0.00,0.00	-0.77,-4.31	5
0.00,0.00	-3.04,-3.35	5
0.00,0.00	0.58,4.31	5
0.00,0.00	4.72,0.46	5
0.00,0.00	-4.26,-1.25	5
0.00,0.00	4.83,0.29	5
0.00,0.00	-3.62,-2.39	5
0.00,0.00	3.14,-3.13	5
0.00,0.00	3.11,3.21	5
0.00,0.00	1.43,4.33	5
0.00,0.00	1.82,-4.30	5
0.00,0.00	0.07,4.29	5
0.00,0.00	-4.90,0.07	5
0.00,0.00	-3.39,2.73	5
0.00,0.00	-3.43,2.67	5
0.00,0.00	0.55,-4.30	5
0.00,0.00	4.75,0.37	5
0.00,0.00	-0.34,4.31	5
0.00,0.00	3.64,2.34	5
0.00,0.00	3.53,2.52	5
0.00,0.00	-3.31,2.85	5
0.00,0.00	-1.28,-4.33	5
0.00,0.00	4.11,-1.50	5
0.00,0.00	4.79,0.32	5
0.00,0.00	1.42,4.31	5
0.00,0.00	-3.36,-2.76	5
0.00,0.00	4.78,0.31	5
0.00,0.00	3.27,2.98	5
0.00,0.00	-4.06,1.56	5
0.00,0.00	3.33,2.83	5
0.00,0.00	3.97,-1.72	5
0.00,0.00	-3.50,2.59	5
0.00,0.00	-3.01,-3.39	5
0.00,0.00	3.15,-3.11	5
0.00,0.00	3.37,-2.74	5
0.00,0.00	3.47,2.58	5
0.00,0.00	-3.59,-2.37	5
0.00,0.00	-3.91,-1.83	5
0.00,0.00	4.36,-1.02	5
0.00,0.00	2.12,4.30	5
0.00,0.00	4.55,-0.71	5
0.00,0.00	-0.15,-4.32	5
0.00,0.00	4.47,0.90	5
0.00,0.00	0.74,4.30	5
0.00,0.00	-1.23,-4.30	5
0.00,0.00	-3.86,-1.96	5
0.00,0.00	-3.98,1.69	5
0.00,0.00	-3.91,1.87	5
0.00,0.00	1.19,-4.30	5
0.00,0.00	1.22,-4.30	5
0.00,0.00	-2.81,3.74	5
0.00,0.00	2.56,-4.19	5
0.00,0.00	-1.15,-4.30	5
0.00,0.00	3.50,-2.57	5
0.00,0.00	-3.54,-2.53	5
0.00,0.00	1.87,4.29	5
0.00,0.00	-2.88,3.64	5
0.00,0.00	3.10,3.29	5
0.00,0.00	4.19,1.37	5
0.00,0.00	-4.58,0.70	5
0.00,0.00	4.61,-0.66	5
0.00,0.00	1.12,-4.31	5
0.00,0.00	1.11,4.31	5
0.00,0.00	1.00,-4.31	5
0.00,0.00	-3.35,-2.76	5
0.00,0.00	-1.60,-4.31	5
0.00,0.00	4.64,0.61	5
0.00,0.00	0.72,-4.32	5
0.00,0.00	-4.15,-1.44	5
0.00,0.00	-1.82,4.32	5
0.00,0.00	2.67,-3.95	5
0.00,0.00	2.08,4.30	5
0.00,0.00	0.67,4.32	5
0.00,0.00	-0.98,-4.31	5
0.00,0.00	3.22,3.01	5
0.00,0.00	0.92,-4.29	5
0.00,0.00	2.97,3.52	5
0.00,0.00	-4.93,0.04	5
0.00,0.00	-2.98,-3.50	5
0.00,0.00	3.19,-3.13	5
0.00,0.00	-3.11,3.22	5
0.00,0.00	2.80,-3.81	5
0.00,0.00	1.22,4.31	5
0.00,0.00	-4.81,-0.30	5
0.00,0.00	3.00,-3.46	5
0.00,0.00	-0.24,-4.31	5
0.00,0.00	-4.25,1.22	5
0.00,0.00	-0.73,4.31	5
0.00,0.00	2.02,4.32	5
0.00,0.00	-1.19,4.33	5
0.00,0.00	-4.73,-0.41	5
0.00,0.00	-3.66,2.26	5
0.00,0.00	-1.67,4.33	5
0.00,0.00	4.93,0.08	5
0.00,0.00	1.64,4.31	5
0.00,0.00	3.68,2.24	5
0.00,0.00	2.83,-3.69	5
0.00,0.00	-4.06,1.55	5
0.00,0.00	3.68,2.26	5
0.00,0.00	-4.07,1.60	5
0.00,0.00	4.89,0.18	5
0.00,0.00	-2.37,4.28	5
0.00,0.00	-0.89,4.31	5
0.00,0.00	4.74,-0.38	5
0.00,0.00	-3.29,-2.93	5
0.00,0.00	-4.55,0.76	5
0.00,0.00	-1.02,-4.30	5
0.00,0.00	-2.42,4.30	5
0.00,0.00	0.92,4.29	5
0.00,0.00	-2.50,-4.23	5
0.00,0.00	1.99,4.30	5
0.00,0.00	4.44,-0.91	5
0.00,0.00	-4.18,-1.36	5
0.00,0.00	-2.71,3.89	5
0.00,0.00	-2.34,-4.30	5
0.00,0.00	3.19,3.07	5
0.00,0.00	0.88,-4.30	5
0.00,0.00	3.44,-2.64	5
0.00,0.00	-3.50,2.54	5
0.00,0.00	4.35,1.09	5
0.00,0.00	3.82,1.96	5
0.00,0.00	1.84,4.30	5
0.00,0.00	-2.71,-3.91	5
0.00,0.00	3.95,1.75	5
0.00,0.00	-0.75,-4.30	5
0.00,0.00	3.11,3.23	5
0.00,0.00	-3.90,1.90	5
0.00,0.00	4.93,0.04	5
0.00,0.00	4.93,0.07	5
0.00,0.00	1.32,4.33	5
0.00,0.00	1.53,-4.32	5
0.00,0.00	-4.04,-1.62	5
0.00,0.00	3.39,-2.76	5
0.00,0.00	4.36,1.06	5
0.00,0.00	4.83,-0.24	5
0.00,0.00	-4.47,-0.86	5
0.00,0.00	1.36,-4.29	5
0.00,0.00	1.65,4.31	5
0.00,0.00	2.53,4.28	5
0.00,0.00	3.13,-3.20	5
0.00,0.00	-2.40,4.31	5
0.00,0.00	-3.26,-2.94	5
0.00,0.00	-2.60,4.09	5
0.00,0.00	2.66,-4.05	5
0.00,0.00	3.82,-1.98	5
0.00,0.00	-0.75,4.32	5
0.00,0.00	-4.60,0.66	5
0.00,0.00	0.39,-4.30	5
0.00,0.00	3.96,1.80	5
0.00,0.00	-4.50,-0.84	5
0.00,0.00	-4.19,-1.35	5
0.00,0.00	0.82,-4.32	5
0.00,0.00	-4.30,-1.19	5
0.00,0.00	-3.87,1.96	5
0.00,0.00	-3.39,-2.76	5
0.00,0.00	3.51,2.54	5
0.00,0.00	-3.03,-3.35	5
0.00,0.00	3.95,1.75	5
0.00,0.00	4.95,-0.04	5
0.00,0.00	-4.71,-0.47	5
0.00,0.00	-4.79,0.30	5
0.00,0.00	1.25,4.30	5
0.00,0.00	-1.31,-4.33	5
0.00,0.00	-4.63,0.55	5
0.00,0.00	-4.88,-0.12	5
0.00,0.00	-4.46,0.90	5
0.00,0.00	-4.02,1.68	5
0.00,0.00	-4.18,-1.40	5
0.00,0.00	-4.92,0.11	5
0.00,0.00	-1.85,-4.31	5
0.00,0.00	-2.69,-3.97	5
0.00,0.00	3.98,1.75	5
0.00,0.00	-0.76,4.30	5
0.00,0.00	2.61,4.13	5
0.00,0.00	3.90,-1.89	5
0.00,0.00	-3.28,-2.90	5
0.00,0.00	3.15,-3.20	5
0.00,0.00	1.73,-4.29	5
0.00,0.00	3.51,-2.56	5
0.00,0.00	4.38,-1.06	5
0.00,0.00	-0.28,4.32	5
0.00,0.00	-3.13,-3.19	5
0.00,0.00	3.68,-2.29	5
0.00,0.00	-4.18,1.35	5
0.00,0.00	0.22,4.31	5
0.00,0.00	-3.46,-2.59	5
0.00,0.00	-1.65,4.31	5
0.00,0.00	4.83,0.28	5
0.00,0.00	3.08,3.28	5
0.00,0.00	-3.61,2.36	5
0.00,0.00	-4.33,-1.14	5
0.00,0.00	2.57,-4.18	5
0.00,0.00	-4.41,-1.00	5
0.00,0.00	-0.85,-4.31	5
0.00,0.00	-2.91,-3.62	5
0.00,0.00	-0.68,4.31	5
0.00,0.00	3.02,-3.39	5
0.00,0.00	-3.92,-1.81	5
0.00,0.00	-2.78,3.84	5
0.00,0.00	-3.41,-2.69	5
0.00,0.00	-4.85,0.20	5
0.00,0.00	-3.80,2.01	5
0.00,0.00	-1.63,4.32	5
0.00,0.00	0.86,-4.32	5
0.00,0.00	1.58,4.30	5
0.00,0.00	3.13,3.22	5
0.00,0.00	-2.83,3.67	5
0.00,0.00	-3.23,3.02	5
0.00,0.00	3.42,2.73	5
0.00,0.00	3.31,-2.90	5
0.00,0.00	3.22,3.00	5
0.00,0.00	3.63,2.34	5
0.00,0.00	2.74,3.87	5
0.00,0.00	3.28,2.93	5
0.00,0.00	-4.75,-0.40	5
0.00,0.00	-4.70,-0.47	5
0.00,0.00	-4.20,-1.37	5
0.00,0.00	-2.98,-3.46	5
0.00,0.00	-4.54,0.74	5
0.00,0.00	-1.79,-4.30	5
0.00,0.00	-3.68,-2.26	5
0.00,0.00	-3.05,-3.27	5
0.00,0.00	4.42,0.99	5
0.00,0.00	2.57,4.14	5
0.00,0.00	-4.57,-0.72	5
0.00,0.00	-4.56,-0.69	5
0.00,0.00	-3.85,1.92	5
0.00,0.00	3.92,-1.82	5
0.00,0.00	2.92,3.58	5
0.00,0.00	-2.60,4.15	5
0.00,0.00	4.45,-0.93	5
0.00,0.00	4.45,0.88	5
0.00,0.00	-0.86,-4.31	5
0.00,0.00	-2.58,-4.20	5
0.00,0.00	0.32,4.29	5
0.00,0.00	-2.57,4.21	5
0.00,0.00	-0.33,4.32	5
0.00,0.00	2.89,3.64	5
0.00,0.00	-3.87,-1.95	5
0.00,0.00	-1.55,-4.33	5
0.00,0.00	3.88,1.88	5
0.00,0.00	-4.17,-1.42	5
0.00,0.00	-4.44,-0.92	5
0.00,0.00	-1.17,-4.30	5
0.00,0.00	-3.53,2.53	5
0.00,0.00	2.35,-4.33	5
0.00,0.00	2.23,-4.30	5
0.00,0.00	2.22,4.32	5
0.00,0.00	-0.01,-4.32	5
0.00,0.00	-4.23,-1.28	5
0.00,0.00	1.02,-4.32	5
0.00,0.00	-2.17,-4.30	5
0.00,0.00	-4.76,-0.41	5
0.00,0.00	-3.12,-3.25	5
0.00,0.00	1.19,4.30	5
0.00,0.00	-4.18,-1.34	5
0.00,0.00	0.92,4.32	5
0.00,0.00	1.95,-4.30	5
0.00,0.00	0.91,-4.33	5
0.00,0.00	-1.07,-4.30	5
0.00,0.00	4.65,-0.57	5
0.00,0.00	-4.35,1.06	5
0.00,0.00	-4.42,-0.97	5
0.00,0.00	-2.66,4.06	5
0.00,0.00	0.86,-4.32	5
0.00,0.00	-1.77,4.32	5
0.00,0.00	-0.77,-4.32	5
0.00,0.00	-2.05,4.30	5
0.00,0.00	26.50,-42.47	2
0.00,0.00	-1.19,-4.30	5
0.00,0.00	-3.43,2.72	5
0.00,0.00	3.87,-1.90	5
0.00,0.00	-2.22,-4.30	5
0.00,0.00	-1.68,4.31	5
0.00,0.00	-3.08,-3.32	5
0.00,0.00	1.07,4.31	5
0.00,0.00	3.21,-3.07	5
