Initial Position	Final Position	Reflection Count
0.00,0.00	-3.76,2.08	5
0.00,0.00	-2.55,-4.21	5
0.00,0.00	-3.17,-3.15	5
0.00,0.00	-4.31,1.16	5
0.00,0.00	0.12,-4.31	5
0.00,0.00	1.69,-4.30	5
0.00,0.00	-4.20,-1.35	5
0.00,0.00	-2.70,3.95	5
0.00,0.00	-4.14,-1.38	5
0.00,0.00	-4.64,-0.59	5
0.00,0.00	-2.86,-3.62	5
0.00,0.00	-3.59,-2.39	5
0.00,0.00	-3.19,-3.06	5
0.00,0.00	-2.56,-4.20	5
0.00,0.00	4.78,-0.35	5
0.00,0.00	4.04,1.64	5
0.00,0.00	-4.93,0.03	5
0.00,0.00	-0.48,4.29	5
0.00,0.00	-4.14,1.47	5
0.00,0.00	1.46,-4.33	5
0.00,0.00	4.18,1.34	5
0.00,0.00	-4.01,-1.67	5
0.00,0.00	4.14,-1.45	5
0.00,0.00	-1.70,-4.32	5
0.00,0.00	3.60,2.34	5
0.00,0.00	-4.47,-0.87	5
0.00,0.00	4.14,1.45	5
0.00,0.00	-4.90,-0.17	5
0.00,0.00	0.06,4.33	5
0.00,0.00	2.91,3.57	5
0.00,0.00	-3.40,2.76	5
0.00,0.00	-0.32,4.33	5
0.00,0.00	2.58,-4.16	5
0.00,0.00	1.41,-4.31	5
0.00,0.00	3.08,3.32	5
0.00,0.00	-4.89,-0.17	5
0.00,0.00	1.51,-4.30	5
0.00,0.00	1.46,-4.32	5
0.00,0.00	-2.11,-4.32	5
0.00,0.00	-1.45,-4.32	5
0.00,0.00	3.60,-2.35	5
0.00,0.00	-4.80,-0.35	5
0.00,0.00	4.15,1.45	5
0.00,0.00	-0.88,4.32	5
0.00,0.00	3.29,2.89	5
0.00,0.00	4.67,-0.49	5
0.00,0.00	-4.06,1.61	5
0.00,0.00	2.82,3.76	5
0.00,0.00	4.10,1.54	5
0.00,0.00	-3.35,2.83	5
0.00,0.00	1.03,-4.32	5
0.00,0.00	3.77,2.10	5
0.00,0.00	4.15,1.42	5
0.00,0.00	-1.55,4.30	5
0.00,0.00	1.93,-4.31	5
0.00,0.00	2.75,3.85	5
0.00,0.00	-2.91,-3.60	5
0.00,0.00	0.49,-4.31	5
0.00,0.00	3.10,3.29	5
0.00,0.00	-3.76,2.12	5
0.00,0.00	3.30,2.93	5
0.00,0.00	-0.66,4.29	5
0.00,0.00	3.07,3.30	5
0.00,0.00	4.75,0.40	5
0.00,0.00	3.84,-1.98	5
0.00,0.00	-2.57,4.21	5
0.00,0.00	3.35,2.84	5
0.00,0.00	0.85,-4.30	5
0.00,0.00	-1.57,4.32	5
0.00,0.00	2.88,3.64	5
0.00,0.00	4.69,0.54	5
0.00,0.00	-1.52,-4.32	5
0.00,0.00	2.03,4.28	5
0.00,0.00	4.28,-1.15	5
0.00,0.00	4.16,1.43	5
0.00,0.00	3.78,2.11	5
0.00,0.00	-3.31,-2.83	5
0.00,0.00	-2.90,-3.61	5
0.00,0.00	3.02,-3.36	5
0.00,0.00	4.78,0.36	5
0.00,0.00	2.30,-4.31	5
0.00,0.00	4.77,-0.30	5
0.00,0.00	-2.95,-3.51	5
0.00,0.00	-4.25,1.29	5
0.00,0.00	4.46,0.91	5
0.00,0.00	4.73,0.38	5
0.00,0.00	1.62,-4.29	5
0.00,0.00	4.43,-0.93	5
0.00,0.00	3.75,-2.10	5
0.00,0.00	4.57,0.70	5
0.00,0.00	2.62,-4.11	5
0.00,0.00	2.87,-3.64	5
0.00,0.00	3.37,2.72	5
0.00,0.00	0.57,4.33	5
0.00,0.00	2.36,4.32	5
0.00,0.00	-1.29,4.30	5
0.00,0.00	-1.14,4.32	5
0.00,0.00	4.55,-0.77	5
0.00,0.00	0.11,4.28	5
0.00,0.00	2.03,4.32	5
0.00,0.00	-2.47,-4.31	5
0.00,0.00	2.00,4.31	5
0.00,0.00	-2.75,3.82	5
0.00,0.00	3.48,2.60	5
0.00,0.00	-0.10,4.30	5
0.00,0.00	0.63,-4.33	5
0.00,0.00	-2.00,-4.30	5
0.00,0.00	4.97,0.01	5
0.00,0.00	4.26,-1.26	5
0.00,0.00	2.06,-4.30	5
0.00,0.00	-2.91,3.60	5
0.00,0.00	4.15,-1.42	5
0.00,0.00	-3.13,3.18	5
0.00,0.00	-0.32,-4.28	5
0.00,0.00	3.96,1.71	5
0.00,0.00	3.03,3.40	5
0.00,0.00	-3.66,-2.31	5
0.00,0.00	2.50,-4.31	5
0.00,0.00	4.37,-1.08	5
0.00,0.00	4.12,1.48	5
0.00,0.00	3.17,3.15	5
0.00,0.00	3.53,-2.51	5
0.00,0.00	-0.11,-4.32	5
0.00,0.00	-0.77,4.32	5
0.00,0.00	-4.91,-0.12	5
0.00,0.00	2.03,-4.33	5
0.00,0.00	-2.94,3.52	5
0.00,0.00	4.21,-1.31	5
0.00,0.00	-2.69,-3.96	5
0.00,0.00	3.53,2.51	5
0.00,0.00	3.28,2.97	5
0.00,0.00	3.67,2.29	5
0.00,0.00	0.44,4.29	5
0.00,0.00	-0.78,-4.32	5
0.00,0.00	-0.65,-4.31	5
0.00,0.00	3.67,-2.23	5
0.00,0.00	-3.00,-3.43	5
0.00,0.00	2.82,-3.74	5
0.00,0.00	-1.93,4.31	5
0.00,0.00	-2.86,-3.63	5
0.00,0.00	-4.98,0.01	5
0.00,0.00	-1.28,4.32	5
0.00,0.00	3.71,-2.22	5
0.00,0.00	-4.92,-0.11	5
0.00,0.00	-3.18,-3.11	5
0.00,0.00	-2.48,4.31	5
0.00,0.00	-2.88,3.65	5
0.00,0.00	3.01,3.36	5
0.00,0.00	2.85,3.67	5
0.00,0.00	4.90,-0.13	5
0.00,0.00	3.76,2.14	5
0.00,0.00	4.68,-0.48	5
0.00,0.00	4.15,-1.44	5
0.00,0.00	-2.57,4.21	5
0.00,0.00	-1.23,-4.31	5
0.00,0.00	-0.42,4.32	5
0.00,0.00	-4.17,-1.34	5
0.00,0.00	2.04,-4.28	5
0.00,0.00	-4.44,-0.94	5
0.00,0.00	4.26,-1.25	5
0.00,0.00	-4.74,-0.44	5
0.00,0.00	2.12,-4.30	5
0.00,0.00	4.02,-1.66	5
0.00,0.00	-0.94,-4.31	5
0.00,0.00	1.41,-4.30	5
0.00,0.00	3.61,2.39	5
0.00,0.00	-1.87,-4.31	5
0.00,0.00	-1.81,4.31	5
0.00,0.00	-3.85,1.95	5
0.00,0.00	4.51,0.82	5
0.00,0.00	3.31,-2.88	5
0.00,0.00	-1.22,-4.31	5
0.00,0.00	-4.31,-1.09	5
0.00,0.00	-3.44,2.62	5
0.00,0.00	-1.22,-4.33	5
0.00,0.00	-4.47,-0.82	5
0.00,0.00	3.75,2.09	5
0.00,0.00	0.32,4.28	5
0.00,0.00	0.00,-4.32	5
0.00,0.00	-2.99,-3.45	5
0.00,0.00	2.80,-3.78	5
0.00,0.00	-0.28,-4.32	5
0.00,0.00	-4.11,1.46	5
0.00,0.00	4.67,-0.54	5
0.00,0.00	-3.90,1.86	5
0.00,0.00	-0.11,-4.31	5
0.00,0.00	-2.67,4.01	5
0.00,0.00	-4.63,0.60	5
0.00,0.00	3.30,2.90	5
0.00,0.00	-3.91,-1.80	5
0.00,0.00	-2.65,-4.06	5
0.00,0.00	-2.41,-4.29	5
0.00,0.00	-1.16,-4.32	5
0.00,0.00	4.47,-0.84	5
0.00,0.00	-3.44,2.59	5
0.00,0.00	-3.61,2.31	5
0.00,0.00	-0.32,4.32	5
0.00,0.00	-1.45,-4.32	5
0.00,0.00	-4.83,0.27	5
0.00,0.00	3.01,-3.43	5
0.00,0.00	0.79,4.28	5
0.00,0.00	2.30,4.32	5
0.00,0.00	-3.94,1.77	5
0.00,0.00	2.12,4.31	5
0.00,0.00	-0.16,4.30	5
0.00,0.00	3.63,-2.33	5
0.00,0.00	2.56,4.20	5
0.00,0.00	1.56,4.31	5
0.00,0.00	-3.01,-3.42	5
0.00,0.00	0.25,4.33	5
0.00,0.00	1.79,-4.32	5
0.00,0.00	-2.00,-4.31	5
0.00,0.00	3.53,2.51	5
0.00,0.00	-4.70,0.42	5
0.00,0.00	-0.87,4.28	5
0.00,0.00	3.11,3.25	5
0.00,0.00	2.67,-4.02	5
0.00,0.00	-3.51,2.52	5
0.00,0.00	1.88,4.31	5
0.00,0.00	0.33,4.32	5
0.00,0.00	3.28,-2.91	5
0.00,0.00	2.96,3.49	5
0.00,0.00	-3.19,3.10	5
0.00,0.00	0.14,4.29	5
0.00,0.00	-1.83,-4.31	5
0.00,0.00	4.42,0.97	5
0.00,0.00	-2.71,3.86	5
0.00,0.00	0.09,-4.30	5
0.00,0.00	-1.44,-4.31	5
0.00,0.00	0.60,4.30	5
0.00,0.00	-0.90,-4.28	5
0.00,0.00	3.64,-2.33	5
0.00,0.00	4.28,1.15	5
0.00,0.00	3.38,-2.78	5
0.00,0.00	2.03,-4.32	5
0.00,0.00	-2.80,-3.79	5
0.00,0.00	-2.57,4.11	5
0.00,0.00	3.01,-3.37	5
0.00,0.00	0.51,4.31	5
0.00,0.00	3.48,2.58	5
0.00,0.00	4.41,1.00	5
0.00,0.00	-1.32,-4.31	5
0.00,0.00	1.30,4.33	5
0.00,0.00	0.26,4.30	5
0.00,0.00	3.10,3.27	5
0.00,0.00	2.19,-4.31	5
0.00,0.00	-3.16,-3.15	5
0.00,0.00	-0.89,-4.28	5
0.00,0.00	-4.39,0.98	5
0.00,0.00	3.14,-3.20	5
0.00,0.00	-3.05,3.32	5
0.00,0.00	0.55,-4.32	5
0.00,0.00	-1.13,-4.31	5
0.00,0.00	3.59,-2.37	5
0.00,0.00	-4.50,0.82	5
0.00,0.00	3.06,-3.32	5
0.00,0.00	2.60,-4.16	5
0.00,0.00	-4.50,0.82	5
0.00,0.00	-4.83,-0.28	5
0.00,0.00	3.53,2.44	5
0.00,0.00	1.68,-4.32	5
0.00,0.00	-4.74,-0.43	5
0.00,0.00	1.68,4.31	5
0.00,0.00	-3.06,3.33	5
0.00,0.00	-3.44,-2.70	5
0.00,0.00	-3.22,3.06	5
0.00,0.00	-2.85,3.63	5
0.00,0.00	4.69,-0.50	5
0.00,0.00	-4.92,0.12	5
0.00,0.00	1.72,-4.30	5
0.00,0.00	-4.56,0.74	5
0.00,0.00	3.71,2.21	5
0.00,0.00	-2.79,3.81	5
0.00,0.00	-3.16,-3.07	5
0.00,0.00	-1.49,4.31	5
0.00,0.00	-0.97,4.29	5
0.00,0.00	-4.64,-0.55	5
0.00,0.00	0.55,-4.31	5
0.00,0.00	-0.15,-4.32	5
0.00,0.00	4.11,1.53	5
0.00,0.00	0.54,-4.28	5
0.00,0.00	3.26,-2.97	5
0.00,0.00	1.67,-4.31	5
0.00,0.00	1.55,4.31	5
0.00,0.00	-2.61,-4.06	5
0.00,0.00	-3.87,1.93	5
0.00,0.00	-4.93,0.11	5
0.00,0.00	-1.94,4.28	5
0.00,0.00	4.57,0.68	5
0.00,0.00	4.84,-0.25	5
0.00,0.00	-1.18,-4.30	5
0.00,0.00	4.29,-1.23	5
0.00,0.00	-4.34,-1.12	5
0.00,0.00	-4.31,1.18	5
0.00,0.00	3.99,-1.73	5
0.00,0.00	3.21,3.08	5
0.00,0.00	-0.13,4.32	5
0.00,0.00	-4.31,-1.08	5
0.00,0.00	3.24,-2.96	5
0.00,0.00	4.68,-0.55	5
0.00,0.00	3.97,1.70	5
0.00,0.00	4.70,0.50	5
0.00,0.00	3.26,2.97	5
0.00,0.00	0.51,-4.31	5
0.00,0.00	-0.02,4.32	5
0.00,0.00	3.87,1.93	5
0.00,0.00	-2.03,-4.32	5
0.00,0.00	0.65,4.30	5
0.00,0.00	2.29,-4.33	5
0.00,0.00	-3.74,2.15	5
0.00,0.00	-2.97,3.47	5
0.00,0.00	4.08,1.57	5
0.00,0.00	-4.36,-1.07	5
0.00,0.00	1.62,-4.32	5
0.00,0.00	-4.21,1.33	5
0.00,0.00	-4.83,-0.25	5
0.00,0.00	3.24,-2.99	5
0.00,0.00	3.39,-2.79	5
0.00,0.00	-2.83,-3.73	5
0.00,0.00	2.73,3.84	5
0.00,0.00	-0.61,4.30	5
0.00,0.00	-0.12,-4.31	5
0.00,0.00	-2.26,-4.28	5
0.00,0.00	4.42,-0.94	5
0.00,0.00	-3.87,1.94	5
0.00,0.00	0.36,4.32	5
0.00,0.00	-0.23,4.33	5
0.00,0.00	1.80,-4.30	5
0.00,0.00	4.81,-0.30	5
0.00,0.00	2.64,4.06	5
0.00,0.00	-3.93,-1.81	5
0.00,0.00	4.05,1.61	5
0.00,0.00	1.72,-4.32	5
0.00,0.00	-0.81,-4.28	5
0.00,0.00	3.64,-2.31	5
0.00,0.00	-4.27,-1.21	5
0.00,0.00	-3.93,-1.82	5
0.00,0.00	-4.93,0.08	5
0.00,0.00	-4.31,-1.12	5
0.00,0.00	2.20,-4.33	5
