Initial Position	Final Position	Reflection Count
0.00,0.00	-4.03,-1.47	5
0.00,0.00	2.39,3.57	5
0.00,0.00	1.27,-4.65	5
0.00,0.00	-4.03,2.96	5
0.00,0.00	4.06,-1.27	5
0.00,0.00	2.73,3.09	5
0.00,0.00	-3.87,2.96	5
0.00,0.00	-4.02,1.22	5
0.00,0.00	-4.01,0.46	5
0.00,0.00	-0.93,-3.95	5
0.00,0.00	-1.75,-3.64	5
0.00,0.00	2.29,-3.66	5
0.00,0.00	3.36,2.19	5
0.00,0.00	0.37,4.36	5
0.00,0.00	-1.62,3.69	5
0.00,0.00	2.63,-3.24	5
0.00,0.00	-4.03,1.48	5
0.00,0.00	3.43,-2.10	5
0.00,0.00	-2.11,3.53	5
0.00,0.00	-4.01,-1.66	5
0.00,0.00	-2.02,3.57	5
0.00,0.00	-0.72,-3.97	5
0.00,0.00	3.25,-2.40	5
0.00,0.00	-3.55,-3.06	5
0.00,0.00	4.67,-0.44	5
0.00,0.00	-0.73,4.01	5
0.00,0.00	1.70,4.54	5
0.00,0.00	2.86,2.94	5
0.00,0.00	3.22,2.40	5
0.00,0.00	-4.03,1.08	5
0.00,0.00	-0.29,-4.13	5
0.00,0.00	1.90,4.26	5
0.00,0.00	2.35,-3.63	5
0.00,0.00	2.36,-3.62	5
0.00,0.00	1.62,-4.61	5
0.00,0.00	-4.03,0.88	5
0.00,0.00	3.37,-2.18	5
0.00,0.00	-4.03,0.41	5
0.00,0.00	-4.02,-0.97	5
0.00,0.00	2.02,-4.07	5
0.00,0.00	-1.47,3.75	5
0.00,0.00	-4.01,2.07	5
0.00,0.00	1.60,-41.87	2
0.00,0.00	0.89,-4.54	5
0.00,0.00	-4.04,0.30	5
0.00,0.00	-3.67,3.06	5
0.00,0.00	-2.47,-3.42	5
0.00,0.00	-4.03,-1.26	5
0.00,0.00	-3.80,-3.01	5
0.00,0.00	4.22,1.02	5
0.00,0.00	3.95,1.43	5
0.00,0.00	1.69,-4.52	5
0.00,0.00	4.01,-1.29	5
0.00,0.00	2.71,-3.13	5
0.00,0.00	-0.40,-4.10	5
0.00,0.00	3.71,-1.72	5
0.00,0.00	2.08,-3.97	5
0.00,0.00	2.75,-3.08	5
0.00,0.00	-2.90,-3.28	5
0.00,0.00	-4.04,1.15	5
0.00,0.00	1.20,-4.61	5
0.00,0.00	3.45,-2.09	5
0.00,0.00	0.55,-4.41	5
0.00,0.00	-2.77,-3.34	5
0.00,0.00	2.33,-3.66	5
0.00,0.00	2.68,-3.18	5
0.00,0.00	3.13,2.55	5
0.00,0.00	4.62,-0.48	5
0.00,0.00	3.21,2.40	5
0.00,0.00	3.33,-2.24	5
0.00,0.00	3.53,2.00	5
0.00,0.00	2.49,3.44	5
0.00,0.00	-4.02,2.95	5
0.00,0.00	3.54,1.99	5
0.00,0.00	0.23,-4.32	5
0.00,0.00	-3.70,-3.01	5
0.00,0.00	4.80,0.25	5
0.00,0.00	-4.02,0.69	5
0.00,0.00	-3.11,-3.24	5
0.00,0.00	4.77,-0.30	5
0.00,0.00	-4.01,-0.15	5
0.00,0.00	3.67,-1.82	5
0.00,0.00	-1.66,-3.71	5
0.00,0.00	-0.73,-3.99	5
0.00,0.00	-4.04,0.94	5
0.00,0.00	-1.29,-3.80	5
0.00,0.00	3.04,-2.68	5
0.00,0.00	0.34,4.34	5
0.00,0.00	-1.72,-3.68	5
0.00,0.00	-2.46,3.45	5
0.00,0.00	-0.95,3.94	5
0.00,0.00	3.95,1.42	5
0.00,0.00	-4.03,0.22	5
0.00,0.00	-1.95,-3.60	5
0.00,0.00	4.95,0.05	5
0.00,0.00	-4.02,1.15	5
0.00,0.00	-4.03,1.03	5
0.00,0.00	-0.51,4.06	5
0.00,0.00	-0.93,-3.91	5
0.00,0.00	3.93,1.44	5
0.00,0.00	1.62,4.61	5
0.00,0.00	-0.43,4.07	5
0.00,0.00	-4.04,-1.37	5
0.00,0.00	-2.44,-3.45	5
0.00,0.00	0.85,4.49	5
0.00,0.00	0.92,-4.54	5
0.00,0.00	3.17,2.47	5
0.00,0.00	-3.07,-3.25	5
0.00,0.00	-3.21,3.17	5
0.00,0.00	-0.91,-3.91	5
0.00,0.00	0.09,-4.27	5
0.00,0.00	3.71,1.72	5
0.00,0.00	-1.94,-3.57	5
0.00,0.00	-2.71,3.37	5
0.00,0.00	4.62,-0.53	5
0.00,0.00	2.19,3.86	5
0.00,0.00	2.29,-3.70	5
0.00,0.00	4.52,-0.64	5
0.00,0.00	3.98,-1.38	5
0.00,0.00	-0.90,3.93	5
0.00,0.00	-3.19,3.21	5
0.00,0.00	-4.02,0.15	5
0.00,0.00	1.94,-4.20	5
0.00,0.00	3.14,2.52	5
0.00,0.00	-3.63,-3.07	5
0.00,0.00	0.35,4.35	5
0.00,0.00	-2.33,3.49	5
0.00,0.00	2.65,-3.21	5
0.00,0.00	4.76,-0.27	5
0.00,0.00	-4.03,0.49	5
0.00,0.00	0.02,4.24	5
0.00,0.00	-4.03,1.89	5
0.00,0.00	-0.75,-4.00	5
0.00,0.00	-1.25,3.83	5
0.00,0.00	4.88,-0.12	5
0.00,0.00	-0.83,3.97	5
0.00,0.00	-2.14,-3.51	5
0.00,0.00	-4.02,-0.32	5
0.00,0.00	-3.68,3.05	5
0.00,0.00	4.01,-1.32	5
0.00,0.00	3.77,1.64	5
0.00,0.00	2.06,-3.97	5
0.00,0.00	-4.04,2.94	5
0.00,0.00	2.41,3.50	5
0.00,0.00	-2.68,-3.38	5
0.00,0.00	1.72,4.46	5
0.00,0.00	2.11,-3.93	5
0.00,0.00	-4.02,-0.94	5
0.00,0.00	3.37,2.18	5
0.00,0.00	4.12,-1.19	5
0.00,0.00	-2.11,-3.56	5
0.00,0.00	3.81,1.58	5
0.00,0.00	-4.02,-2.18	5
0.00,0.00	-1.82,3.64	5
0.00,0.00	3.73,1.70	5
0.00,0.00	-1.74,-3.64	5
0.00,0.00	4.71,-0.39	5
0.00,0.00	3.69,1.78	5
0.00,0.00	-1.67,-3.70	5
0.00,0.00	4.83,0.19	5
0.00,0.00	-2.26,3.51	5
0.00,0.00	2.67,-3.17	5
0.00,0.00	0.23,-4.31	5
0.00,0.00	-4.04,0.61	5
0.00,0.00	3.64,-1.84	5
0.00,0.00	-4.03,-1.04	5
0.00,0.00	-1.46,-3.76	5
0.00,0.00	2.78,-3.01	5
0.00,0.00	3.28,-2.32	5
0.00,0.00	-2.06,-3.54	5
0.00,0.00	1.96,-4.12	5
0.00,0.00	-0.50,4.08	5
0.00,0.00	-4.03,2.61	5
0.00,0.00	1.14,4.61	5
0.00,0.00	-1.06,-3.87	5
0.00,0.00	3.25,-2.41	5
0.00,0.00	2.25,3.75	5
0.00,0.00	0.93,-4.52	5
0.00,0.00	2.37,-3.61	5
0.00,0.00	1.58,-4.67	5
0.00,0.00	-2.82,-3.33	5
0.00,0.00	-3.88,-2.98	5
0.00,0.00	2.89,-2.85	5
0.00,0.00	2.00,-4.06	5
0.00,0.00	-0.27,4.14	5
0.00,0.00	-2.88,-3.31	5
0.00,0.00	-4.04,1.50	5
0.00,0.00	2.90,2.87	5
0.00,0.00	2.87,2.91	5
0.00,0.00	-4.04,0.91	5
0.00,0.00	-4.03,1.42	5
0.00,0.00	2.89,2.85	5
0.00,0.00	2.81,2.96	5
0.00,0.00	3.59,-1.92	5
0.00,0.00	-1.24,-3.84	5
0.00,0.00	-4.03,-2.56	5
0.00,0.00	-4.02,-0.01	5
0.00,0.00	3.13,-2.58	5
0.00,0.00	2.24,3.79	5
0.00,0.00	-4.02,2.30	5
0.00,0.00	-3.02,-3.25	5
0.00,0.00	-4.03,1.06	5
0.00,0.00	-4.01,-0.80	5
0.00,0.00	4.42,0.74	5
0.00,0.00	-4.04,2.34	5
0.00,0.00	2.04,-4.03	5
0.00,0.00	4.04,-1.25	5
0.00,0.00	2.83,2.94	5
0.00,0.00	-3.50,-3.10	5
0.00,0.00	-1.23,3.82	5
0.00,0.00	3.68,-1.75	5
0.00,0.00	-4.02,-0.98	5
0.00,0.00	-2.38,3.44	5
0.00,0.00	4.80,-0.26	5
0.00,0.00	-1.14,3.87	5
0.00,0.00	-4.01,0.86	5
0.00,0.00	2.51,-3.41	5
0.00,0.00	-1.37,-3.79	5
0.00,0.00	-4.01,1.90	5
0.00,0.00	-4.02,1.98	5
0.00,0.00	2.81,-2.97	5
0.00,0.00	4.70,0.37	5
0.00,0.00	-4.03,2.38	5
0.00,0.00	-4.04,-0.10	5
0.00,0.00	-2.46,-3.44	5
0.00,0.00	-2.35,3.45	5
0.00,0.00	-4.01,-2.27	5
0.00,0.00	2.63,-3.23	5
0.00,0.00	2.81,-3.00	5
0.00,0.00	4.58,0.54	5
0.00,0.00	-2.31,3.49	5
0.00,0.00	1.99,-4.13	5
0.00,0.00	-4.01,0.52	5
0.00,0.00	-4.02,1.39	5
0.00,0.00	0.41,4.36	5
0.00,0.00	4.74,-0.34	5
0.00,0.00	4.41,0.80	5
0.00,0.00	4.94,0.01	5
0.00,0.00	-1.92,3.58	5
0.00,0.00	-1.07,-3.87	5
0.00,0.00	3.10,2.59	5
0.00,0.00	-4.02,2.28	5
0.00,0.00	-4.03,2.90	5
0.00,0.00	-1.04,3.91	5
0.00,0.00	-0.21,-4.16	5
0.00,0.00	3.02,-2.70	5
0.00,0.00	3.85,-1.54	5
0.00,0.00	-2.99,-3.28	5
0.00,0.00	1.31,4.66	5
0.00,0.00	4.90,0.12	5
0.00,0.00	1.19,4.63	5
0.00,0.00	-0.92,3.95	5
0.00,0.00	-4.03,0.54	5
0.00,0.00	-4.01,1.82	5
0.00,0.00	1.66,-4.57	5
0.00,0.00	-2.72,-3.36	5
0.00,0.00	-4.03,1.67	5
0.00,0.00	-4.04,2.49	5
0.00,0.00	-2.28,3.49	5
0.00,0.00	2.97,2.79	5
0.00,0.00	-4.04,0.40	5
0.00,0.00	-2.01,3.59	5
0.00,0.00	-0.86,3.94	5
0.00,0.00	-2.15,3.51	5
0.00,0.00	-2.47,3.43	5
0.00,0.00	-0.92,3.91	5
0.00,0.00	4.01,-1.31	5
0.00,0.00	2.51,-3.37	5
0.00,0.00	4.40,0.82	5
0.00,0.00	-3.62,-3.06	5
0.00,0.00	-2.82,-3.32	5
0.00,0.00	-1.33,3.79	5
0.00,0.00	0.55,-4.41	5
0.00,0.00	-1.70,-3.66	5
0.00,0.00	1.16,4.63	5
0.00,0.00	1.80,4.41	5
0.00,0.00	-4.03,-1.39	5
0.00,0.00	1.68,4.52	5
0.00,0.00	-4.02,1.29	5
0.00,0.00	2.59,-3.29	5
0.00,0.00	-1.34,3.79	5
0.00,0.00	-4.02,-1.49	5
0.00,0.00	3.50,2.06	5
0.00,0.00	-3.07,3.25	5
0.00,0.00	3.79,-1.64	5
0.00,0.00	4.30,-0.93	5
0.00,0.00	-4.02,-0.68	5
0.00,0.00	3.27,2.33	5
0.00,0.00	2.80,-3.02	5
0.00,0.00	-4.04,1.66	5
0.00,0.00	1.64,-4.59	5
0.00,0.00	-2.53,-3.39	5
0.00,0.00	-4.04,-0.48	5
0.00,0.00	2.90,-2.87	5
0.00,0.00	3.89,1.46	5
0.00,0.00	-3.75,-3.03	5
0.00,0.00	-2.77,-3.34	5
0.00,0.00	-3.95,-2.93	5
0.00,0.00	3.45,2.10	5
0.00,0.00	1.34,4.66	5
0.00,0.00	-4.01,-1.99	5
0.00,0.00	2.31,-3.69	5
0.00,0.00	3.11,-2.55	5
0.00,0.00	3.29,2.35	5
0.00,0.00	-4.04,1.65	5
0.00,0.00	-2.82,-3.33	5
0.00,0.00	-4.02,-1.48	5
0.00,0.00	-4.03,-0.44	5
0.00,0.00	2.47,-3.42	5
0.00,0.00	0.70,-4.47	5
0.00,0.00	-2.82,-3.33	5
0.00,0.00	-4.04,-0.35	5
0.00,0.00	3.04,-2.62	5
0.00,0.00	-4.02,-0.97	5
0.00,0.00	-4.01,-1.81	5
0.00,0.00	-0.44,-4.07	5
0.00,0.00	3.01,2.66	5
0.00,0.00	-4.03,2.29	5
0.00,0.00	2.36,3.62	5
0.00,0.00	-4.03,-1.12	5
0.00,0.00	-4.03,-0.63	5
0.00,0.00	3.54,-2.00	5
0.00,0.00	3.30,2.29	5
0.00,0.00	4.13,-1.17	5
0.00,0.00	-0.51,-4.06	5
0.00,0.00	1.29,-4.64	5
0.00,0.00	-0.47,-4.10	5
0.00,0.00	-3.87,2.96	5
0.00,0.00	1.09,-4.59	5
0.00,0.00	-0.81,3.99	5
0.00,0.00	-1.14,-3.88	5
0.00,0.00	2.56,3.32	5
0.00,0.00	-4.04,-2.45	5
0.00,0.00	-0.67,4.00	5
0.00,0.00	-21.88,-25.53	3
0.00,0.00	4.93,0.03	5
0.00,0.00	-4.03,-2.44	5
0.00,0.00	3.30,-2.31	5
0.00,0.00	1.70,4.49	5
0.00,0.00	3.92,-1.48	5
0.00,0.00	4.83,-0.20	5
0.00,0.00	-3.58,3.09	5
0.00,0.00	-0.43,-4.10	5
0.00,0.00	2.26,3.75	5
0.00,0.00	-3.21,-3.18	5
0.00,0.00	-4.04,1.64	5
0.00,0.00	-1.23,3.81	5
0.00,0.00	-0.81,-3.97	5
0.00,0.00	3.14,2.51	5
0.00,0.00	3.34,2.27	5
0.00,0.00	-1.80,3.65	5
0.00,0.00	-0.50,-4.06	5
0.00,0.00	1.99,4.12	5
0.00,0.00	-0.78,3.99	5
0.00,0.00	-4.04,2.71	5
0.00,0.00	-4.02,0.25	5
0.00,0.00	-0.57,4.03	5
0.00,0.00	-4.03,1.54	5
0.00,0.00	2.55,-3.36	5
0.00,0.00	-2.95,3.29	5
0.00,0.00	-2.14,3.53	5
0.00,0.00	3.31,2.28	5
0.00,0.00	-0.39,-4.08	5
0.00,0.00	-0.66,4.02	5
0.00,0.00	0.11,4.28	5
0.00,0.00	4.03,1.29	5
0.00,0.00	-4.02,2.65	5
0.00,0.00	-1.83,-3.64	5
0.00,0.00	-2.05,3.57	5
0.00,0.00	-2.27,3.51	5
0.00,0.00	-3.36,-3.12	5
0.00,0.00	-4.03,-2.05	5
0.00,0.00	-4.00,0.27	5
0.00,0.00	1.97,4.16	5
0.00,0.00	-0.35,4.13	5
0.00,0.00	1.45,4.72	5
0.00,0.00	-1.66,-3.70	5
0.00,0.00	1.98,4.12	5
0.00,0.00	3.76,-1.68	5
0.00,0.00	3.58,1.92	5
0.00,0.00	3.06,2.64	5
0.00,0.00	-4.04,-0.22	5
0.00,0.00	3.85,-1.57	5
0.00,0.00	3.62,-1.86	5
0.00,0.00	2.12,3.93	5
0.00,0.00	3.76,-1.71	5
0.00,0.00	-1.68,3.67	5
0.00,0.00	-3.99,2.93	5
0.00,0.00	2.52,3.40	5
0.00,0.00	-4.01,-2.72	5
0.00,0.00	-2.12,-3.56	5
0.00,0.00	1.25,4.65	5
0.00,0.00	3.76,1.70	5
0.00,0.00	-4.01,1.58	5
0.00,0.00	-2.48,-3.44	5
0.00,0.00	4.56,0.59	5
0.00,0.00	-1.45,3.77	5
0.00,0.00	0.31,-4.34	5
0.00,0.00	-4.00,2.02	5
0.00,0.00	-4.00,-2.70	5
0.00,0.00	-4.01,2.43	5
0.00,0.00	-2.11,3.53	5
0.00,0.00	3.24,-2.38	5
0.00,0.00	2.84,2.97	5
0.00,0.00	-2.38,3.44	5
0.00,0.00	3.26,-2.37	5
0.00,0.00	-2.75,-3.34	5
0.00,0.00	-2.47,-3.42	5
0.00,0.00	3.86,-1.54	5
0.00,0.00	-1.73,3.69	5
0.00,0.00	4.47,0.71	5
0.00,0.00	-4.04,2.62	5
0.00,0.00	-4.04,-1.22	5
0.00,0.00	-4.03,0.80	5
0.00,0.00	-4.03,-1.14	5
0.00,0.00	-4.03,-1.16	5
