Initial Position	Final Position	Reflection Count
0.00,0.00	-3.40,2.37	5
0.00,0.00	-3.55,-2.15	5
0.00,0.00	-3.22,2.74	5
0.00,0.00	4.58,-0.34	5
0.00,0.00	-3.96,1.35	5
0.00,0.00	0.50,-4.14	5
0.00,0.00	4.39,0.68	5
0.00,0.00	-3.44,2.29	5
0.00,0.00	-3.83,-1.62	5
0.00,0.00	-42.83,4.37	2
0.00,0.00	3.84,1.70	5
0.00,0.00	2.68,-3.61	5
0.00,0.00	4.80,0.04	5
0.00,0.00	4.71,-0.01	5
0.00,0.00	2.61,3.67	5
0.00,0.00	-3.81,-1.71	5
0.00,0.00	3.71,-1.79	5
0.00,0.00	4.71,0.01	5
0.00,0.00	0.38,-4.17	5
0.00,0.00	4.37,0.70	5
0.00,0.00	-4.29,0.81	5
0.00,0.00	-2.82,-3.32	5
0.00,0.00	-3.71,-1.84	5
0.00,0.00	2.65,-3.73	5
0.00,0.00	4.13,1.10	5
0.00,0.00	-17.68,-39.26	2
0.00,0.00	2.98,3.13	5
0.00,0.00	-2.97,3.04	5
0.00,0.00	2.29,4.10	5
0.00,0.00	3.51,2.12	5
0.00,0.00	-3.54,2.20	5
0.00,0.00	-2.17,4.09	5
0.00,0.00	-1.16,-4.16	5
0.00,0.00	1.61,4.15	5
0.00,0.00	0.20,4.18	5
0.00,0.00	0.29,-4.15	5
0.00,0.00	4.44,-0.60	5
0.00,0.00	-0.42,4.16	5
0.00,0.00	3.14,-2.77	5
0.00,0.00	2.24,-4.19	5
0.00,0.00	4.74,0.00	5
0.00,0.00	-2.78,3.49	5
0.00,0.00	-3.98,-1.45	5
0.00,0.00	4.64,0.16	5
0.00,0.00	-4.70,-0.04	5
0.00,0.00	-0.08,-4.15	5
0.00,0.00	3.45,-2.30	5
0.00,0.00	1.19,4.10	5
0.00,0.00	4.43,-0.61	5
0.00,0.00	2.18,-4.10	5
0.00,0.00	-0.51,-4.10	5
0.00,0.00	3.27,2.63	5
0.00,0.00	4.61,-0.32	5
0.00,0.00	-0.86,-4.14	5
0.00,0.00	-1.28,-4.17	5
0.00,0.00	0.19,-4.14	5
0.00,0.00	1.78,4.11	5
0.00,0.00	4.60,0.30	5
0.00,0.00	-3.64,1.97	5
0.00,0.00	-0.89,-4.14	5
0.00,0.00	-2.89,-3.18	5
0.00,0.00	3.86,1.52	5
0.00,0.00	-4.56,0.35	5
0.00,0.00	-4.25,-0.91	5
0.00,0.00	-1.54,4.14	5
0.00,0.00	-4.15,1.02	5
0.00,0.00	3.81,1.70	5
0.00,0.00	3.79,-1.63	5
0.00,0.00	0.21,4.12	5
0.00,0.00	-0.82,-4.12	5
0.00,0.00	2.99,-3.12	5
0.00,0.00	4.09,-1.15	5
0.00,0.00	-0.06,-4.09	5
0.00,0.00	2.59,3.80	5
0.00,0.00	-4.39,0.64	5
0.00,0.00	-2.04,-4.14	5
0.00,0.00	-0.05,-4.10	5
0.00,0.00	1.12,-4.15	5
0.00,0.00	-1.91,4.17	5
0.00,0.00	2.76,-3.45	5
0.00,0.00	-2.56,3.87	5
0.00,0.00	-3.04,-2.93	5
0.00,0.00	-4.21,1.07	5
0.00,0.00	2.40,-4.03	5
0.00,0.00	2.22,4.17	5
0.00,0.00	-4.61,-0.34	5
0.00,0.00	-0.18,4.10	5
0.00,0.00	-3.94,1.43	5
0.00,0.00	4.72,0.19	5
0.00,0.00	2.60,-3.83	5
0.00,0.00	-2.79,3.44	5
0.00,0.00	-2.64,3.77	5
0.00,0.00	4.16,-1.10	5
0.00,0.00	2.32,-4.18	5
0.00,0.00	4.62,-0.28	5
0.00,0.00	0.58,4.10	5
0.00,0.00	-3.39,2.41	5
0.00,0.00	-2.73,-3.63	5
0.00,0.00	3.43,-2.41	5
0.00,0.00	0.40,-4.10	5
0.00,0.00	-3.75,1.75	5
0.00,0.00	-0.08,-4.14	5
0.00,0.00	4.04,-1.26	5
0.00,0.00	-1.81,4.17	5
0.00,0.00	-3.64,-2.03	5
0.00,0.00	-2.08,4.13	5
0.00,0.00	-2.80,-3.47	5
0.00,0.00	-3.83,1.70	5
0.00,0.00	-3.16,2.87	5
0.00,0.00	2.37,-4.17	5
0.00,0.00	-2.09,4.13	5
0.00,0.00	3.51,-2.12	5
0.00,0.00	-0.08,4.16	5
0.00,0.00	1.61,-4.17	5
0.00,0.00	-3.31,2.47	5
0.00,0.00	-4.18,-1.02	5
0.00,0.00	4.19,-1.05	5
0.00,0.00	3.22,2.75	5
0.00,0.00	2.90,3.23	5
0.00,0.00	-4.05,1.24	5
0.00,0.00	-1.25,4.17	5
0.00,0.00	2.54,-4.09	5
0.00,0.00	1.10,4.15	5
0.00,0.00	4.06,1.18	5
0.00,0.00	-0.20,4.13	5
0.00,0.00	3.25,2.59	5
0.00,0.00	-3.10,-2.83	5
0.00,0.00	1.16,-4.16	5
0.00,0.00	3.12,-2.96	5
0.00,0.00	4.37,0.70	5
0.00,0.00	-3.06,-2.97	5
0.00,0.00	-3.99,1.44	5
0.00,0.00	-0.06,-4.17	5
0.00,0.00	4.67,0.17	5
0.00,0.00	4.14,1.10	5
0.00,0.00	3.64,1.97	5
0.00,0.00	1.38,4.13	5
0.00,0.00	-1.60,4.17	5
0.00,0.00	3.22,-2.70	5
0.00,0.00	-2.11,-4.17	5
0.00,0.00	1.56,4.15	5
0.00,0.00	4.65,-0.14	5
0.00,0.00	3.83,-1.64	5
0.00,0.00	4.38,0.72	5
0.00,0.00	-3.69,1.91	5
0.00,0.00	3.10,2.96	5
0.00,0.00	-2.39,-4.08	5
0.00,0.00	-1.03,4.11	5
0.00,0.00	-1.92,-4.13	5
0.00,0.00	-3.75,-1.72	5
0.00,0.00	2.77,3.40	5
0.00,0.00	0.90,4.12	5
0.00,0.00	2.62,-3.81	5
0.00,0.00	3.98,1.33	5
0.00,0.00	4.74,0.00	5
0.00,0.00	-4.55,-0.39	5
0.00,0.00	3.79,1.63	5
0.00,0.00	4.79,-0.01	5
0.00,0.00	-1.15,4.10	5
0.00,0.00	-1.68,-4.14	5
0.00,0.00	2.76,-3.54	5
0.00,0.00	-4.71,-0.01	5
0.00,0.00	4.65,0.14	5
0.00,0.00	0.49,4.15	5
0.00,0.00	2.86,-3.25	5
0.00,0.00	-3.28,2.52	5
0.00,0.00	1.99,-4.17	5
0.00,0.00	-1.38,4.09	5
0.00,0.00	-1.76,4.11	5
0.00,0.00	3.64,2.00	5
0.00,0.00	-4.70,-0.09	5
0.00,0.00	1.54,4.14	5
0.00,0.00	4.53,-0.49	5
0.00,0.00	-2.71,3.59	5
0.00,0.00	-2.99,-3.12	5
0.00,0.00	2.87,3.31	5
0.00,0.00	3.88,1.48	5
0.00,0.00	1.25,-4.16	5
0.00,0.00	3.47,-2.32	5
0.00,0.00	-2.97,3.14	5
0.00,0.00	-1.12,-4.15	5
0.00,0.00	2.61,-3.66	5
0.00,0.00	2.00,-4.17	5
0.00,0.00	1.26,-4.16	5
0.00,0.00	2.40,-4.15	5
0.00,0.00	-1.46,-4.10	5
0.00,0.00	4.19,1.02	5
0.00,0.00	3.73,-1.84	5
0.00,0.00	2.53,3.95	5
0.00,0.00	-4.45,0.51	5
0.00,0.00	0.91,-4.11	5
0.00,0.00	-0.50,4.14	5
0.00,0.00	1.78,4.11	5
0.00,0.00	-0.09,4.16	5
0.00,0.00	-3.88,-1.50	5
0.00,0.00	3.51,-2.12	5
0.00,0.00	-3.05,-3.02	5
0.00,0.00	2.22,4.16	5
0.00,0.00	-1.21,4.14	5
0.00,0.00	3.59,-1.99	5
0.00,0.00	-2.59,3.80	5
0.00,0.00	4.72,-0.11	5
0.00,0.00	0.21,-4.10	5
0.00,0.00	-1.34,4.14	5
0.00,0.00	-3.56,-2.16	5
0.00,0.00	3.17,2.71	5
0.00,0.00	-3.56,2.14	5
0.00,0.00	-0.66,-4.13	5
0.00,0.00	0.76,4.15	5
0.00,0.00	3.65,-1.87	5
0.00,0.00	4.21,-1.01	5
0.00,0.00	1.38,-4.13	5
0.00,0.00	-3.92,-1.51	5
0.00,0.00	-2.84,-3.27	5
0.00,0.00	-3.05,-2.91	5
0.00,0.00	0.17,-4.10	5
0.00,0.00	3.93,-1.52	5
0.00,0.00	3.90,-1.50	5
0.00,0.00	-4.31,0.90	5
0.00,0.00	-2.03,4.15	5
0.00,0.00	-1.22,4.14	5
0.00,0.00	0.75,-4.17	5
0.00,0.00	-3.45,-2.27	5
0.00,0.00	-4.60,-0.30	5
0.00,0.00	-1.68,-4.14	5
0.00,0.00	4.36,0.77	5
0.00,0.00	0.35,-4.10	5
0.00,0.00	2.90,-3.23	5
0.00,0.00	-4.09,1.14	5
0.00,0.00	-1.56,4.15	5
0.00,0.00	4.22,-0.93	5
0.00,0.00	2.59,-3.83	5
0.00,0.00	2.97,3.12	5
0.00,0.00	4.19,-1.01	5
0.00,0.00	-2.67,3.59	5
0.00,0.00	-3.90,-1.49	5
0.00,0.00	-3.45,2.31	5
0.00,0.00	-0.81,-4.10	5
0.00,0.00	-3.21,-2.78	5
0.00,0.00	4.70,-0.07	5
0.00,0.00	-2.39,-4.06	5
0.00,0.00	25.18,-34.93	2
0.00,0.00	3.10,2.84	5
0.00,0.00	-2.76,3.54	5
0.00,0.00	3.50,2.14	5
0.00,0.00	-3.23,-2.65	5
0.00,0.00	4.31,0.80	5
0.00,0.00	-3.46,-2.30	5
0.00,0.00	-1.42,-4.14	5
0.00,0.00	2.85,3.36	5
0.00,0.00	1.04,-4.17	5
0.00,0.00	-3.57,-2.14	5
0.00,0.00	-2.56,3.84	5
0.00,0.00	-3.75,1.75	5
0.00,0.00	-4.02,-1.34	5
0.00,0.00	3.04,-3.02	5
0.00,0.00	4.02,1.32	5
0.00,0.00	0.26,4.15	5
0.00,0.00	1.63,-4.12	5
0.00,0.00	-3.80,1.65	5
0.00,0.00	1.46,-4.10	5
0.00,0.00	4.52,-0.50	5
0.00,0.00	-2.14,-4.09	5
0.00,0.00	2.71,-3.60	5
0.00,0.00	-1.08,4.16	5
0.00,0.00	3.20,-2.75	5
0.00,0.00	-2.34,4.13	5
0.00,0.00	3.36,2.50	5
0.00,0.00	-3.87,-1.52	5
0.00,0.00	0.37,4.17	5
0.00,0.00	0.07,4.16	5
0.00,0.00	-4.61,0.32	5
0.00,0.00	-3.49,-2.30	5
0.00,0.00	-3.25,-2.58	5
0.00,0.00	-1.81,4.13	5
0.00,0.00	-4.52,0.40	5
0.00,0.00	4.74,0.00	5
0.00,0.00	3.03,3.02	5
0.00,0.00	2.52,-3.93	5
0.00,0.00	1.87,4.13	5
0.00,0.00	3.99,1.34	5
0.00,0.00	-2.75,-3.52	5
0.00,0.00	2.07,-4.14	5
0.00,0.00	-2.78,3.37	5
0.00,0.00	-1.69,-4.15	5
0.00,0.00	-1.99,-4.15	5
0.00,0.00	-0.10,4.18	5
0.00,0.00	0.70,4.12	5
0.00,0.00	1.46,-4.13	5
0.00,0.00	-0.50,-4.14	5
0.00,0.00	-0.56,4.18	5
0.00,0.00	-1.01,4.18	5
0.00,0.00	3.38,2.51	5
0.00,0.00	0.57,4.10	5
0.00,0.00	1.19,4.10	5
0.00,0.00	2.36,-4.09	5
0.00,0.00	-2.24,4.21	5
0.00,0.00	-2.65,3.73	5
0.00,0.00	4.01,-1.40	5
0.00,0.00	-1.69,-4.15	5
0.00,0.00	3.86,-1.52	5
0.00,0.00	-0.37,-4.17	5
0.00,0.00	-1.48,-4.15	5
0.00,0.00	-0.24,4.13	5
0.00,0.00	-3.16,-2.86	5
0.00,0.00	-3.41,2.29	5
0.00,0.00	3.31,-2.53	5
0.00,0.00	3.67,1.99	5
0.00,0.00	3.63,-1.91	5
0.00,0.00	-0.89,-4.18	5
0.00,0.00	-0.37,4.12	5
0.00,0.00	-3.81,1.70	5
0.00,0.00	-3.82,1.59	5
0.00,0.00	3.00,3.10	5
0.00,0.00	-1.63,4.12	5
0.00,0.00	4.62,-0.29	5
0.00,0.00	-2.07,4.13	5
0.00,0.00	-4.07,-1.15	5
0.00,0.00	-2.38,-4.15	5
0.00,0.00	-0.55,-4.11	5
0.00,0.00	3.67,-1.88	5
0.00,0.00	0.07,4.10	5
0.00,0.00	-3.98,-1.44	5
0.00,0.00	4.32,0.81	5
0.00,0.00	-4.32,-0.82	5
0.00,0.00	-4.63,-0.26	5
0.00,0.00	-0.45,-4.17	5
0.00,0.00	-2.87,3.26	5
0.00,0.00	-4.47,0.54	5
0.00,0.00	-2.40,4.04	5
0.00,0.00	-3.44,2.35	5
0.00,0.00	-0.15,4.14	5
0.00,0.00	-2.82,-3.41	5
0.00,0.00	4.45,-0.48	5
0.00,0.00	2.07,-4.17	5
0.00,0.00	-3.58,2.00	5
0.00,0.00	2.39,-4.16	5
0.00,0.00	0.43,-4.16	5
0.00,0.00	0.42,4.18	5
0.00,0.00	-1.52,-4.14	5
0.00,0.00	-2.39,-4.13	5
0.00,0.00	4.25,-0.90	5
0.00,0.00	3.65,-2.01	5
0.00,0.00	-4.04,1.33	5
0.00,0.00	2.36,4.09	5
0.00,0.00	-4.80,-0.02	5
0.00,0.00	-4.01,-1.27	5
0.00,0.00	4.40,-0.68	5
0.00,0.00	-4.62,-0.22	5
0.00,0.00	-4.70,-0.09	5
0.00,0.00	-4.06,1.16	5
0.00,0.00	3.75,1.75	5
0.00,0.00	-4.18,1.02	5
0.00,0.00	0.47,4.10	5
0.00,0.00	-0.18,-4.16	5
0.00,0.00	1.98,4.09	5
0.00,0.00	-4.65,0.25	5
0.00,0.00	-1.41,4.11	5
0.00,0.00	-2.39,4.09	5
0.00,0.00	3.05,-2.93	5
0.00,0.00	3.21,2.74	5
0.00,0.00	0.92,4.11	5
0.00,0.00	-2.10,-4.16	5
0.00,0.00	-4.79,0.06	5
0.00,0.00	-4.23,1.00	5
0.00,0.00	0.29,4.18	5
0.00,0.00	-3.75,-1.81	5
0.00,0.00	-4.06,1.15	5
0.00,0.00	-1.58,4.12	5
0.00,0.00	3.83,-1.63	5
0.00,0.00	-3.75,1.71	5
0.00,0.00	-2.64,-3.62	5
0.00,0.00	2.00,-4.18	5
0.00,0.00	-2.46,-3.92	5
0.00,0.00	-1.25,4.17	5
0.00,0.00	4.29,0.81	5
0.00,0.00	-3.21,-2.64	5
0.00,0.00	-4.13,1.13	5
0.00,0.00	4.65,0.25	5
0.00,0.00	-1.46,4.12	5
0.00,0.00	3.65,2.01	5
0.00,0.00	-3.06,-2.94	5
0.00,0.00	-0.74,-4.18	5
0.00,0.00	-4.62,-0.31	5
0.00,0.00	2.99,-3.16	5
0.00,0.00	-0.76,-4.15	5
0.00,0.00	-2.59,-3.84	5
0.00,0.00	-0.97,4.12	5
0.00,0.00	3.21,-2.78	5
0.00,0.00	-3.26,2.58	5
0.00,0.00	-17.69,-39.26	2
0.00,0.00	2.86,3.33	5
0.00,0.00	-2.81,-3.40	5
0.00,0.00	-4.07,1.17	5
0.00,0.00	-2.43,4.04	5
0.00,0.00	3.49,2.14	5
0.00,0.00	1.54,4.14	5
0.00,0.00	-1.11,-4.13	5
0.00,0.00	1.27,4.10	5
0.00,0.00	-3.24,2.63	5
0.00,0.00	-2.27,4.25	5
0.00,0.00	-3.80,1.72	5
0.00,0.00	-3.76,-1.68	5
0.00,0.00	3.33,2.44	5
0.00,0.00	4.20,0.98	5
0.00,0.00	2.79,-3.46	5
0.00,0.00	3.50,-2.20	5
0.00,0.00	-3.50,2.21	5
0.00,0.00	-1.74,-4.16	5
0.00,0.00	-2.86,-3.26	5
0.00,0.00	4.78,0.01	5
0.00,0.00	-1.16,4.10	5
0.00,0.00	-3.93,-1.52	5
0.00,0.00	3.82,1.71	5
0.00,0.00	1.82,-4.16	5
0.00,0.00	3.39,2.38	5
0.00,0.00	-2.11,4.17	5
0.00,0.00	-2.74,3.54	5
0.00,0.00	0.77,-4.10	5
0.00,0.00	3.98,1.42	5
0.00,0.00	0.65,-4.11	5
0.00,0.00	3.46,2.31	5
0.00,0.00	-2.75,3.43	5
0.00,0.00	3.85,1.60	5
0.00,0.00	-3.17,2.78	5
0.00,0.00	3.84,-1.64	5
0.00,0.00	-3.74,1.83	5
0.00,0.00	-2.63,3.64	5
0.00,0.00	2.78,-3.45	5
0.00,0.00	0.63,-4.16	5
0.00,0.00	1.10,4.10	5
0.00,0.00	4.25,-0.85	5
0.00,0.00	4.49,-0.52	5
0.00,0.00	3.70,-1.84	5
0.00,0.00	3.36,2.40	5
0.00,0.00	-3.75,-1.76	5
