Initial Position	Final Position	Reflection Count
0.00,0.00	-4.68,-0.76	5
0.00,0.00	-0.39,4.82	5
0.00,0.00	0.58,-4.75	5
0.00,0.00	3.02,-3.72	5
0.00,0.00	2.50,-3.94	5
0.00,0.00	3.22,3.63	5
0.00,0.00	4.17,1.95	5
0.00,0.00	4.21,1.85	5
0.00,0.00	0.93,-4.61	5
0.00,0.00	-4.26,-1.74	5
0.00,0.00	-4.72,0.67	5
0.00,0.00	-2.81,-3.82	5
0.00,0.00	-4.72,0.58	5
0.00,0.00	3.51,-3.53	5
0.00,0.00	-3.16,-3.66	5
0.00,0.00	-3.61,-3.35	5
0.00,0.00	1.52,-4.35	5
0.00,0.00	-1.99,-4.14	5
0.00,0.00	-1.56,-4.31	5
0.00,0.00	-3.69,-3.15	5
0.00,0.00	-4.35,1.50	5
0.00,0.00	-3.86,2.73	5
0.00,0.00	-4.76,-0.52	5
0.00,0.00	-2.71,-3.84	5
0.00,0.00	3.79,2.89	5
0.00,0.00	4.64,0.79	5
0.00,0.00	1.37,4.40	5
0.00,0.00	4.25,1.74	5
0.00,0.00	3.53,3.50	5
0.00,0.00	3.68,-3.09	5
0.00,0.00	-4.60,-0.91	5
0.00,0.00	4.72,-0.68	5
0.00,0.00	0.91,-4.60	5
0.00,0.00	-0.78,-4.66	5
0.00,0.00	-4.43,1.32	5
0.00,0.00	1.23,4.45	5
0.00,0.00	4.89,0.24	5
0.00,0.00	-3.25,3.62	5
0.00,0.00	-4.44,-1.29	5
0.00,0.00	-2.13,-4.07	5
0.00,0.00	-3.83,2.72	5
0.00,0.00	2.89,-3.79	5
0.00,0.00	4.58,-1.01	5
0.00,0.00	-3.07,-3.72	5
0.00,0.00	-3.32,-3.59	5
0.00,0.00	3.56,-3.46	5
0.00,0.00	4.88,0.23	5
0.00,0.00	-0.17,4.91	5
0.00,0.00	-4.12,-2.07	5
0.00,0.00	-4.11,2.06	5
0.00,0.00	2.97,3.76	5
0.00,0.00	3.72,3.06	5
0.00,0.00	0.82,-4.66	5
0.00,0.00	-1.22,4.47	5
0.00,0.00	4.28,-1.65	5
0.00,0.00	-3.81,-2.87	5
0.00,0.00	2.01,-4.14	5
0.00,0.00	-3.20,-3.66	5
0.00,0.00	-4.08,2.15	5
0.00,0.00	0.63,-4.71	5
0.00,0.00	3.71,-3.06	5
0.00,0.00	-2.51,3.94	5
0.00,0.00	-2.63,3.87	5
0.00,0.00	0.05,4.94	5
0.00,0.00	-4.78,-0.47	5
0.00,0.00	3.75,-2.95	5
0.00,0.00	-3.45,-3.53	5
0.00,0.00	-4.95,-0.11	5
0.00,0.00	-4.41,1.40	5
0.00,0.00	3.75,3.00	5
0.00,0.00	3.83,-2.77	5
0.00,0.00	-1.17,4.47	5
0.00,0.00	2.42,4.00	5
0.00,0.00	1.00,-4.58	5
0.00,0.00	4.03,-2.27	5
0.00,0.00	3.12,3.70	5
0.00,0.00	-3.77,2.93	5
0.00,0.00	3.94,-2.46	5
0.00,0.00	-3.76,-2.90	5
0.00,0.00	-3.51,-3.53	5
0.00,0.00	-1.60,4.34	5
0.00,0.00	1.95,4.19	5
0.00,0.00	-4.09,2.19	5
0.00,0.00	-0.03,4.94	5
0.00,0.00	-4.59,0.93	5
0.00,0.00	3.61,-3.35	5
0.00,0.00	-1.60,4.30	5
0.00,0.00	0.24,-4.89	5
0.00,0.00	-4.01,2.40	5
0.00,0.00	2.04,4.11	5
0.00,0.00	2.33,-3.98	5
0.00,0.00	-3.81,2.84	5
0.00,0.00	-4.66,-0.81	5
0.00,0.00	4.45,1.32	5
0.00,0.00	3.76,2.93	5
0.00,0.00	-4.61,-0.94	5
0.00,0.00	3.91,-2.55	5
0.00,0.00	-0.77,4.65	5
0.00,0.00	4.17,1.97	5
0.00,0.00	-3.38,-3.59	5
0.00,0.00	2.44,3.96	5
0.00,0.00	2.36,-4.02	5
0.00,0.00	4.10,-2.07	5
0.00,0.00	4.10,-2.10	5
0.00,0.00	-0.25,4.87	5
0.00,0.00	4.04,-2.32	5
0.00,0.00	-3.93,-2.53	5
0.00,0.00	3.63,3.27	5
0.00,0.00	-4.37,1.52	5
0.00,0.00	4.61,-0.89	5
0.00,0.00	-3.81,2.81	5
0.00,0.00	4.83,0.41	5
0.00,0.00	4.67,-0.74	5
0.00,0.00	4.88,-0.20	5
0.00,0.00	4.84,-0.37	5
0.00,0.00	-2.16,-4.09	5
0.00,0.00	0.72,-4.69	5
0.00,0.00	4.60,0.93	5
0.00,0.00	1.18,4.50	5
0.00,0.00	-3.60,-3.30	5
0.00,0.00	4.80,-0.44	5
0.00,0.00	4.74,-0.56	5
0.00,0.00	0.52,4.76	5
0.00,0.00	-2.58,-3.92	5
0.00,0.00	-1.65,4.31	5
0.00,0.00	4.70,0.71	5
0.00,0.00	2.19,-4.06	5
0.00,0.00	2.13,-4.11	5
0.00,0.00	-0.45,-4.79	5
0.00,0.00	-1.12,-4.53	5
0.00,0.00	1.85,4.20	5
0.00,0.00	-4.15,-1.96	5
0.00,0.00	-4.52,1.07	5
0.00,0.00	-1.23,-4.45	5
0.00,0.00	-4.11,2.12	5
0.00,0.00	-3.97,2.42	5
0.00,0.00	4.07,-2.17	5
0.00,0.00	-4.09,2.17	5
0.00,0.00	-2.95,-3.77	5
0.00,0.00	1.03,-4.55	5
0.00,0.00	4.94,0.07	5
0.00,0.00	-2.89,3.78	5
0.00,0.00	-0.73,4.68	5
0.00,0.00	-1.55,-4.34	5
0.00,0.00	0.22,4.89	5
0.00,0.00	3.60,3.37	5
0.00,0.00	-1.54,4.36	5
0.00,0.00	-0.31,4.85	5
0.00,0.00	-0.31,4.85	5
0.00,0.00	2.69,3.86	5
0.00,0.00	2.68,3.87	5
0.00,0.00	3.20,-3.65	5
0.00,0.00	2.96,-3.77	5
0.00,0.00	3.64,-3.22	5
0.00,0.00	-2.70,-3.86	5
0.00,0.00	-4.86,-0.22	5
0.00,0.00	-3.15,-3.69	5
0.00,0.00	4.74,-0.56	5
0.00,0.00	3.26,3.65	5
0.00,0.00	-2.63,-3.91	5
0.00,0.00	-4.48,1.21	5
0.00,0.00	-3.09,-3.68	5
0.00,0.00	-2.33,3.99	5
0.00,0.00	-3.59,3.39	5
0.00,0.00	4.93,0.13	5
0.00,0.00	1.40,4.37	5
0.00,0.00	-0.86,-4.63	5
0.00,0.00	4.83,0.39	5
0.00,0.00	0.59,-4.71	5
0.00,0.00	3.96,2.48	5
0.00,0.00	4.62,-0.89	5
0.00,0.00	-2.60,3.88	5
0.00,0.00	-4.90,-0.22	5
0.00,0.00	-1.21,-4.47	5
0.00,0.00	-2.43,-3.96	5
0.00,0.00	3.21,3.62	5
0.00,0.00	2.75,-3.84	5
0.00,0.00	-2.32,3.99	5
0.00,0.00	2.38,-3.97	5
0.00,0.00	-1.45,-4.39	5
0.00,0.00	4.15,-2.02	5
0.00,0.00	-4.84,-0.33	5
0.00,0.00	-3.85,-2.77	5
0.00,0.00	-0.73,-4.67	5
0.00,0.00	3.85,-2.71	5
0.00,0.00	2.77,-3.83	5
0.00,0.00	3.81,2.87	5
0.00,0.00	4.37,1.42	5
0.00,0.00	-1.89,-4.20	5
0.00,0.00	-1.06,4.56	5
0.00,0.00	-4.66,0.76	5
0.00,0.00	3.59,-3.37	5
0.00,0.00	4.02,2.27	5
0.00,0.00	4.78,-0.47	5
0.00,0.00	-3.70,-3.11	5
0.00,0.00	2.98,3.73	5
0.00,0.00	-2.41,4.00	5
0.00,0.00	3.28,3.64	5
0.00,0.00	-4.83,0.34	5
0.00,0.00	3.13,-3.66	5
0.00,0.00	-3.96,-2.45	5
0.00,0.00	-1.00,-4.57	5
0.00,0.00	-0.09,-4.93	5
0.00,0.00	4.57,0.94	5
0.00,0.00	-1.17,-4.49	5
0.00,0.00	-4.36,1.53	5
0.00,0.00	-1.70,4.25	5
0.00,0.00	2.84,-3.82	5
0.00,0.00	4.09,-2.16	5
0.00,0.00	3.79,2.92	5
0.00,0.00	-3.73,-3.00	5
0.00,0.00	2.43,3.96	5
0.00,0.00	-2.54,-3.92	5
0.00,0.00	-1.47,-4.36	5
0.00,0.00	-4.69,0.68	5
0.00,0.00	-3.14,3.66	5
0.00,0.00	-0.08,4.95	5
0.00,0.00	-3.37,3.59	5
0.00,0.00	1.33,4.44	5
0.00,0.00	-3.53,3.49	5
0.00,0.00	-3.39,-3.58	5
0.00,0.00	4.69,-0.69	5
0.00,0.00	2.92,-3.79	5
0.00,0.00	-4.70,-0.70	5
0.00,0.00	3.83,2.77	5
0.00,0.00	-3.81,2.84	5
0.00,0.00	4.31,-1.65	5
0.00,0.00	2.30,4.00	5
0.00,0.00	-3.45,-3.53	5
0.00,0.00	-3.60,3.37	5
0.00,0.00	-3.83,2.73	5
0.00,0.00	-4.69,0.74	5
0.00,0.00	4.18,1.93	5
0.00,0.00	3.01,-3.74	5
0.00,0.00	-1.39,4.40	5
0.00,0.00	-3.83,2.73	5
0.00,0.00	-4.30,-1.69	5
0.00,0.00	-3.95,2.51	5
0.00,0.00	4.63,-0.89	5
0.00,0.00	0.53,-4.77	5
0.00,0.00	-3.69,3.08	5
0.00,0.00	-4.73,-0.58	5
0.00,0.00	-0.02,-4.96	5
0.00,0.00	0.45,4.79	5
0.00,0.00	0.76,-4.68	5
0.00,0.00	2.70,3.88	5
0.00,0.00	-4.66,-0.77	5
0.00,0.00	-4.20,1.94	5
0.00,0.00	0.59,4.71	5
0.00,0.00	2.47,-3.95	5
0.00,0.00	2.25,4.05	5
0.00,0.00	3.62,3.26	5
0.00,0.00	-0.07,-4.94	5
0.00,0.00	3.58,3.43	5
0.00,0.00	-4.06,2.18	5
0.00,0.00	2.37,4.02	5
0.00,0.00	-4.89,0.19	5
0.00,0.00	3.90,-2.61	5
0.00,0.00	2.15,-4.09	5
0.00,0.00	2.00,4.15	5
0.00,0.00	3.77,2.95	5
0.00,0.00	-4.34,1.54	5
0.00,0.00	1.49,-4.34	5
0.00,0.00	1.21,4.47	5
0.00,0.00	1.13,-4.51	5
0.00,0.00	-4.02,-2.27	5
0.00,0.00	-3.87,2.62	5
0.00,0.00	-2.82,3.82	5
0.00,0.00	4.68,0.67	5
0.00,0.00	3.27,-3.62	5
0.00,0.00	4.37,-1.45	5
0.00,0.00	3.79,-2.90	5
0.00,0.00	-3.88,-2.69	5
0.00,0.00	-1.20,4.47	5
0.00,0.00	2.30,-4.04	5
0.00,0.00	-1.06,4.56	5
0.00,0.00	-3.89,-2.69	5
0.00,0.00	-3.53,-3.51	5
0.00,0.00	-3.16,-3.65	5
0.00,0.00	4.87,0.26	5
0.00,0.00	-1.69,4.26	5
0.00,0.00	-1.32,-4.42	5
0.00,0.00	0.52,-4.78	5
0.00,0.00	3.87,-2.66	5
0.00,0.00	3.76,2.95	5
0.00,0.00	2.28,-4.02	5
0.00,0.00	3.80,2.88	5
0.00,0.00	2.37,4.00	5
0.00,0.00	-0.34,4.83	5
0.00,0.00	4.77,0.52	5
0.00,0.00	-3.35,-3.57	5
0.00,0.00	-4.96,-0.00	5
0.00,0.00	0.93,4.58	5
0.00,0.00	-3.59,3.35	5
0.00,0.00	-2.74,-3.84	5
0.00,0.00	-1.98,4.15	5
0.00,0.00	1.28,-4.43	5
0.00,0.00	2.02,4.14	5
0.00,0.00	4.09,2.18	5
0.00,0.00	2.75,3.86	5
0.00,0.00	-2.56,3.92	5
0.00,0.00	-4.23,1.79	5
0.00,0.00	4.02,2.35	5
