Initial Position	Final Position	Reflection Count
0.00,0.00	0.81,4.17	5
0.00,0.00	4.56,0.51	5
0.00,0.00	0.49,-4.27	5
0.00,0.00	1.92,4.19	5
0.00,0.00	-2.61,-3.90	5
0.00,0.00	4.14,-1.32	5
0.00,0.00	3.42,-2.48	5
0.00,0.00	3.13,-3.05	5
0.00,0.00	-4.24,0.95	5
0.00,0.00	3.48,2.52	5
0.00,0.00	0.15,-4.22	5
0.00,0.00	-3.32,-2.72	5
0.00,0.00	3.49,2.33	5
0.00,0.00	4.84,0.01	5
0.00,0.00	0.29,-4.15	5
0.00,0.00	-3.97,1.59	5
0.00,0.00	4.02,-1.39	5
0.00,0.00	3.40,-2.54	5
0.00,0.00	-3.62,-2.34	5
0.00,0.00	-3.75,-1.87	5
0.00,0.00	4.71,-0.36	5
0.00,0.00	-3.00,-3.19	5
0.00,0.00	0.06,4.23	5
0.00,0.00	-3.60,2.16	5
0.00,0.00	-3.39,2.52	5
0.00,0.00	3.93,1.60	5
0.00,0.00	3.85,1.76	5
0.00,0.00	1.54,-4.25	5
0.00,0.00	1.90,4.19	5
0.00,0.00	-2.64,4.04	5
0.00,0.00	-3.67,-2.03	5
0.00,0.00	-4.02,1.51	5
0.00,0.00	0.60,-4.23	5
0.00,0.00	3.81,-1.79	5
0.00,0.00	-4.72,0.26	5
0.00,0.00	4.44,0.64	5
0.00,0.00	4.69,-0.27	5
0.00,0.00	2.98,-3.29	5
0.00,0.00	-3.37,2.80	5
0.00,0.00	-3.67,-2.07	5
0.00,0.00	4.75,-0.26	5
0.00,0.00	-3.74,-1.83	5
0.00,0.00	2.91,3.46	5
0.00,0.00	1.06,-4.24	5
0.00,0.00	4.86,-0.02	5
0.00,0.00	-3.56,-2.23	5
0.00,0.00	-0.06,-4.23	5
0.00,0.00	-3.92,1.67	5
0.00,0.00	-2.60,3.98	5
0.00,0.00	-4.27,-0.93	5
0.00,0.00	0.91,-4.19	5
0.00,0.00	1.08,-4.19	5
0.00,0.00	3.57,2.22	5
0.00,0.00	4.21,1.10	5
0.00,0.00	2.00,-4.22	5
0.00,0.00	-3.70,1.91	5
0.00,0.00	-3.91,1.67	5
0.00,0.00	-1.03,-4.20	5
0.00,0.00	2.58,-3.96	5
0.00,0.00	3.09,-3.15	5
0.00,0.00	0.53,4.24	5
0.00,0.00	-4.15,-1.21	5
0.00,0.00	2.21,-4.14	5
0.00,0.00	0.34,4.15	5
0.00,0.00	3.59,2.19	5
0.00,0.00	0.46,-4.23	5
0.00,0.00	4.59,-0.45	5
0.00,0.00	1.65,4.19	5
0.00,0.00	4.23,0.96	5
0.00,0.00	-4.32,0.93	5
0.00,0.00	3.99,1.39	5
0.00,0.00	2.09,4.19	5
0.00,0.00	-2.67,-3.78	5
0.00,0.00	-3.07,3.07	5
0.00,0.00	-0.01,4.23	5
0.00,0.00	4.11,-1.44	5
0.00,0.00	1.06,4.20	5
0.00,0.00	1.05,4.21	5
0.00,0.00	-4.65,-0.39	5
0.00,0.00	4.43,0.83	5
0.00,0.00	-2.76,3.62	5
0.00,0.00	3.68,1.99	5
0.00,0.00	-0.02,-4.18	5
0.00,0.00	-4.87,0.09	5
0.00,0.00	-0.31,-4.21	5
0.00,0.00	3.10,3.03	5
0.00,0.00	2.27,4.21	5
0.00,0.00	0.46,4.20	5
0.00,0.00	-4.11,-1.51	5
0.00,0.00	4.26,-1.12	5
0.00,0.00	-3.59,-2.21	5
0.00,0.00	1.04,4.23	5
0.00,0.00	-3.28,2.77	5
0.00,0.00	-4.60,-0.46	5
0.00,0.00	-2.77,-3.71	5
0.00,0.00	-2.10,-4.19	5
0.00,0.00	-2.10,-4.24	5
0.00,0.00	1.14,-4.25	5
0.00,0.00	4.34,0.93	5
0.00,0.00	-2.60,-3.81	5
0.00,0.00	-0.02,4.19	5
0.00,0.00	0.85,-4.17	5
0.00,0.00	4.59,-0.44	5
0.00,0.00	4.10,-1.27	5
0.00,0.00	4.21,1.22	5
0.00,0.00	4.31,-1.16	5
0.00,0.00	-1.86,-4.19	5
0.00,0.00	2.45,-4.08	5
0.00,0.00	-0.17,-4.25	5
0.00,0.00	3.62,2.34	5
0.00,0.00	4.13,-1.27	5
0.00,0.00	-0.96,4.20	5
0.00,0.00	4.11,-1.45	5
0.00,0.00	4.22,1.09	5
0.00,0.00	0.96,4.19	5
0.00,0.00	2.16,4.22	5
0.00,0.00	-1.05,-4.24	5
0.00,0.00	-0.31,-4.22	5
0.00,0.00	4.26,-1.10	5
0.00,0.00	-4.43,-0.76	5
0.00,0.00	2.95,-3.22	5
0.00,0.00	-2.55,-4.16	5
0.00,0.00	-0.84,4.23	5
0.00,0.00	-2.79,3.63	5
0.00,0.00	2.36,4.20	5
0.00,0.00	3.31,-2.83	5
0.00,0.00	4.62,0.42	5
0.00,0.00	4.77,0.09	5
0.00,0.00	-0.28,-4.30	5
0.00,0.00	-3.75,1.82	5
0.00,0.00	-2.64,4.04	5
0.00,0.00	-3.73,-1.96	5
0.00,0.00	-4.76,-0.09	5
0.00,0.00	-0.86,4.20	5
0.00,0.00	-0.02,-4.19	5
0.00,0.00	3.75,-2.01	5
0.00,0.00	-1.82,-4.19	5
0.00,0.00	4.61,-0.48	5
0.00,0.00	4.69,-0.15	5
0.00,0.00	-0.44,-4.24	5
0.00,0.00	0.29,-4.20	5
0.00,0.00	2.53,-4.27	5
0.00,0.00	-1.52,-4.24	5
0.00,0.00	3.70,1.99	5
0.00,0.00	-3.14,2.90	5
0.00,0.00	2.83,-3.55	5
0.00,0.00	4.03,-1.54	5
0.00,0.00	-1.55,4.24	5
0.00,0.00	4.05,1.42	5
0.00,0.00	4.30,1.12	5
0.00,0.00	4.71,-0.19	5
0.00,0.00	3.16,2.90	5
0.00,0.00	3.93,-1.74	5
0.00,0.00	-0.13,-4.23	5
0.00,0.00	1.52,4.17	5
0.00,0.00	-4.59,-0.46	5
0.00,0.00	0.60,-4.24	5
0.00,0.00	4.11,-1.45	5
0.00,0.00	-1.34,-4.20	5
0.00,0.00	3.17,-2.86	5
0.00,0.00	-2.47,4.00	5
0.00,0.00	-4.37,-0.77	5
0.00,0.00	2.85,3.42	5
0.00,0.00	-1.41,-4.20	5
0.00,0.00	-0.97,-4.20	5
0.00,0.00	4.36,-0.77	5
0.00,0.00	4.19,-1.13	5
0.00,0.00	-0.62,4.20	5
0.00,0.00	-1.32,4.16	5
0.00,0.00	-4.20,1.20	5
0.00,0.00	3.45,2.51	5
0.00,0.00	3.73,1.96	5
0.00,0.00	-1.75,4.24	5
0.00,0.00	-3.73,-1.85	5
0.00,0.00	-2.48,3.98	5
0.00,0.00	3.38,2.49	5
0.00,0.00	3.15,2.93	5
0.00,0.00	-4.45,-0.70	5
0.00,0.00	-3.55,2.31	5
0.00,0.00	1.37,-4.26	5
0.00,0.00	-1.85,4.28	5
0.00,0.00	1.85,-4.18	5
0.00,0.00	3.90,1.65	5
0.00,0.00	-2.40,-4.19	5
0.00,0.00	1.83,-4.28	5
0.00,0.00	3.53,-2.30	5
0.00,0.00	-2.85,-3.67	5
0.00,0.00	2.46,-4.14	5
0.00,0.00	2.94,3.20	5
0.00,0.00	-2.95,3.18	5
0.00,0.00	3.95,-1.56	5
0.00,0.00	-0.40,4.20	5
0.00,0.00	-2.48,-3.98	5
0.00,0.00	1.14,-4.24	5
0.00,0.00	2.92,-3.46	5
0.00,0.00	-1.90,4.21	5
0.00,0.00	0.59,4.22	5
0.00,0.00	3.78,-1.92	5
0.00,0.00	4.34,-1.01	5
0.00,0.00	-2.53,-4.08	5
0.00,0.00	-4.20,-0.99	5
0.00,0.00	2.97,-3.28	5
0.00,0.00	-2.63,3.90	5
0.00,0.00	3.04,3.24	5
0.00,0.00	-4.72,0.22	5
0.00,0.00	-2.00,-4.22	5
0.00,0.00	3.63,-2.16	5
0.00,0.00	4.18,-1.06	5
0.00,0.00	-4.61,-0.50	5
0.00,0.00	3.50,2.24	5
0.00,0.00	-4.35,0.91	5
0.00,0.00	3.92,-1.67	5
0.00,0.00	1.18,-4.28	5
0.00,0.00	2.37,-4.25	5
0.00,0.00	-3.89,-1.75	5
0.00,0.00	3.03,3.38	5
0.00,0.00	4.23,1.01	5
0.00,0.00	2.53,-4.27	5
0.00,0.00	-3.15,-3.01	5
0.00,0.00	-4.51,-0.61	5
0.00,0.00	2.60,-4.03	5
0.00,0.00	0.50,-4.21	5
0.00,0.00	3.49,-2.38	5
0.00,0.00	2.60,-3.83	5
0.00,0.00	2.24,-4.19	5
0.00,0.00	3.96,-1.54	5
0.00,0.00	-3.55,2.26	5
0.00,0.00	-2.21,4.27	5
0.00,0.00	-2.58,-3.99	5
0.00,0.00	0.73,4.21	5
0.00,0.00	-2.36,4.24	5
0.00,0.00	-4.07,-1.31	5
0.00,0.00	4.05,-1.34	5
0.00,0.00	-1.66,4.20	5
0.00,0.00	2.44,4.15	5
0.00,0.00	-4.43,0.70	5
0.00,0.00	4.39,-0.83	5
0.00,0.00	3.29,-2.74	5
0.00,0.00	4.38,-0.92	5
0.00,0.00	-0.23,-4.23	5
0.00,0.00	-3.39,-2.54	5
0.00,0.00	-0.87,4.22	5
0.00,0.00	-1.98,-4.25	5
0.00,0.00	3.27,-2.80	5
0.00,0.00	3.60,-2.29	5
0.00,0.00	-2.45,-4.07	5
0.00,0.00	3.33,2.59	5
0.00,0.00	1.65,4.27	5
0.00,0.00	3.04,-3.21	5
0.00,0.00	4.67,0.30	5
0.00,0.00	-4.01,-1.45	5
0.00,0.00	3.25,2.80	5
0.00,0.00	-3.65,2.31	5
0.00,0.00	-3.11,3.03	5
0.00,0.00	1.83,4.20	5
0.00,0.00	-0.14,4.26	5
0.00,0.00	3.35,-2.72	5
0.00,0.00	-0.90,4.23	5
0.00,0.00	-1.39,4.25	5
0.00,0.00	-0.37,4.22	5
0.00,0.00	-3.06,3.15	5
0.00,0.00	-4.49,-0.67	5
0.00,0.00	-3.74,2.00	5
0.00,0.00	0.47,-4.21	5
0.00,0.00	2.58,-3.99	5
0.00,0.00	2.71,3.68	5
0.00,0.00	1.15,-4.25	5
0.00,0.00	1.49,-4.22	5
0.00,0.00	4.78,0.14	5
0.00,0.00	-1.09,-4.22	5
0.00,0.00	4.55,0.61	5
0.00,0.00	-1.51,-4.20	5
0.00,0.00	-3.14,-3.02	5
0.00,0.00	2.97,3.28	5
0.00,0.00	1.48,-4.20	5
0.00,0.00	3.76,1.98	5
0.00,0.00	-3.50,-2.38	5
0.00,0.00	-1.67,-4.17	5
0.00,0.00	2.13,4.21	5
0.00,0.00	-4.57,-0.61	5
0.00,0.00	-1.18,4.25	5
0.00,0.00	-2.54,-4.13	5
0.00,0.00	3.12,3.03	5
0.00,0.00	-0.22,4.22	5
0.00,0.00	4.33,0.85	5
0.00,0.00	1.06,4.21	5
0.00,0.00	3.39,-2.52	5
0.00,0.00	1.67,4.22	5
0.00,0.00	3.49,2.31	5
0.00,0.00	-0.35,4.18	5
0.00,0.00	-2.35,4.19	5
0.00,0.00	-3.41,-2.62	5
0.00,0.00	2.98,3.24	5
0.00,0.00	-3.21,2.74	5
0.00,0.00	3.98,1.61	5
0.00,0.00	-4.45,-0.79	5
0.00,0.00	4.84,-0.11	5
0.00,0.00	-4.75,0.09	5
0.00,0.00	4.20,-1.11	5
0.00,0.00	-2.27,4.15	5
0.00,0.00	3.69,-1.91	5
0.00,0.00	3.44,-2.45	5
0.00,0.00	-3.12,-3.17	5
0.00,0.00	-2.65,3.93	5
0.00,0.00	-4.72,-0.30	5
0.00,0.00	-2.70,-3.72	5
0.00,0.00	-0.22,4.30	5
0.00,0.00	-2.75,-3.73	5
0.00,0.00	2.32,-4.20	5
0.00,0.00	4.88,0.12	5
0.00,0.00	-4.80,-0.15	5
0.00,0.00	1.13,4.19	5
0.00,0.00	4.56,0.52	5
0.00,0.00	3.60,2.24	5
0.00,0.00	-2.44,4.21	5
