Initial Position	Final Position	Reflection Count
0.00,0.00	2.76,-0.17	5
0.00,0.00	-3.10,0.40	5
0.00,0.00	-3.11,2.47	5
0.00,0.00	-0.44,-4.22	5
0.00,0.00	2.58,2.48	5
0.00,0.00	-3.64,2.47	5
0.00,0.00	-3.62,1.33	5
0.00,0.00	-1.76,2.49	5
0.00,0.00	-2.51,2.48	5
0.00,0.00	-1.51,-2.32	5
0.00,0.00	1.55,2.47	5
0.00,0.00	-2.01,-1.46	5
0.00,0.00	2.24,-1.09	5
0.00,0.00	3.73,2.50	5
0.00,0.00	-3.28,0.73	5
0.00,0.00	2.36,2.50	5
0.00,0.00	0.23,-4.53	5
0.00,0.00	0.24,2.47	5
0.00,0.00	-1.28,-2.76	5
0.00,0.00	0.96,2.47	5
0.00,0.00	-1.45,2.47	5
0.00,0.00	0.25,2.47	5
0.00,0.00	2.91,0.13	5
0.00,0.00	-1.69,2.49	5
0.00,0.00	0.29,-4.47	5
0.00,0.00	-3.98,1.90	5
0.00,0.00	3.62,1.29	5
0.00,0.00	-2.85,-0.06	5
0.00,0.00	-1.41,2.49	5
0.00,0.00	-0.26,2.47	5
0.00,0.00	1.71,-1.99	5
0.00,0.00	3.32,0.75	5
0.00,0.00	3.70,1.47	5
0.00,0.00	-2.91,0.11	5
0.00,0.00	3.67,1.40	5
0.00,0.00	1.63,2.47	5
0.00,0.00	-3.88,1.78	5
0.00,0.00	-2.87,0.06	5
0.00,0.00	1.32,-2.64	5
0.00,0.00	0.40,-4.28	5
0.00,0.00	1.06,-3.10	5
0.00,0.00	-2.07,-1.35	5
0.00,0.00	3.46,1.00	5
0.00,0.00	4.12,2.15	5
0.00,0.00	-3.50,1.13	5
0.00,0.00	-1.04,2.49	5
0.00,0.00	-1.39,2.48	5
0.00,0.00	0.39,-4.32	5
0.00,0.00	0.12,-4.77	5
0.00,0.00	-2.04,-1.45	5
0.00,0.00	-0.59,-3.98	5
0.00,0.00	-0.17,2.47	5
0.00,0.00	3.35,0.90	5
0.00,0.00	-3.74,1.48	5
0.00,0.00	-1.89,2.48	5
0.00,0.00	-1.26,-2.78	5
0.00,0.00	-3.33,2.48	5
0.00,0.00	-2.98,0.20	5
0.00,0.00	0.63,-3.87	5
0.00,0.00	-3.10,0.42	5
0.00,0.00	3.62,2.49	5
0.00,0.00	0.17,-4.69	5
0.00,0.00	-0.64,-3.89	5
0.00,0.00	3.84,1.67	5
0.00,0.00	-1.40,-2.58	5
0.00,0.00	2.79,2.49	5
0.00,0.00	0.12,-4.75	5
0.00,0.00	3.72,1.48	5
0.00,0.00	3.30,0.74	5
0.00,0.00	2.80,2.45	5
0.00,0.00	1.23,-2.81	5
0.00,0.00	4.13,2.19	5
0.00,0.00	1.28,2.48	5
0.00,0.00	-2.55,-0.58	5
0.00,0.00	-3.86,2.47	5
0.00,0.00	-3.14,0.52	5
0.00,0.00	2.77,-0.19	5
0.00,0.00	-0.67,-3.81	5
0.00,0.00	-0.57,-3.99	5
0.00,0.00	3.63,2.50	5
0.00,0.00	3.51,2.49	5
0.00,0.00	1.25,-2.83	5
0.00,0.00	-3.55,2.50	5
0.00,0.00	-3.13,0.44	5
0.00,0.00	2.27,-1.06	5
0.00,0.00	-2.40,-0.83	5
0.00,0.00	2.05,-1.40	5
0.00,0.00	3.65,1.36	5
0.00,0.00	3.78,1.59	5
0.00,0.00	-1.96,2.49	5
0.00,0.00	2.90,0.08	5
0.00,0.00	-0.27,-4.48	5
0.00,0.00	-1.34,-2.67	5
0.00,0.00	-3.67,1.45	5
0.00,0.00	3.20,2.49	5
0.00,0.00	0.45,2.47	5
0.00,0.00	-0.16,-4.70	5
0.00,0.00	-0.99,2.49	5
0.00,0.00	-2.71,-0.24	5
0.00,0.00	0.28,-4.48	5
0.00,0.00	3.51,1.16	5
0.00,0.00	-1.61,2.45	5
0.00,0.00	2.71,-0.31	5
0.00,0.00	1.10,2.49	5
0.00,0.00	-2.96,0.17	5
0.00,0.00	1.83,-1.77	5
0.00,0.00	-2.89,0.07	5
0.00,0.00	1.41,-2.52	5
0.00,0.00	-2.73,-0.24	5
0.00,0.00	2.23,2.49	5
0.00,0.00	-3.92,2.47	5
0.00,0.00	3.69,1.40	5
0.00,0.00	-3.73,2.50	5
0.00,0.00	-2.92,0.11	5
0.00,0.00	-3.29,0.70	5
0.00,0.00	0.05,-4.83	5
0.00,0.00	0.81,2.46	5
0.00,0.00	-3.55,2.50	5
0.00,0.00	3.58,1.21	5
0.00,0.00	-0.89,-3.40	5
0.00,0.00	-0.24,-4.55	5
0.00,0.00	1.89,-1.67	5
0.00,0.00	-4.27,2.44	5
0.00,0.00	-0.19,-4.67	5
0.00,0.00	-2.65,-0.40	5
0.00,0.00	0.18,2.48	5
0.00,0.00	1.84,-1.75	5
0.00,0.00	-0.11,-4.78	5
0.00,0.00	3.71,1.48	5
0.00,0.00	-1.33,-2.68	5
0.00,0.00	-4.07,2.46	5
0.00,0.00	-3.85,2.48	5
0.00,0.00	3.65,2.48	5
0.00,0.00	0.00,-4.98	5
0.00,0.00	-3.91,1.77	5
0.00,0.00	0.76,-3.60	5
0.00,0.00	3.04,2.48	5
0.00,0.00	1.70,2.49	5
0.00,0.00	0.97,-3.24	5
0.00,0.00	-0.22,-4.59	5
0.00,0.00	-1.00,-3.23	5
0.00,0.00	1.25,-2.81	5
0.00,0.00	2.32,-0.91	5
0.00,0.00	3.51,2.49	5
0.00,0.00	-0.83,-3.54	5
0.00,0.00	2.09,2.49	5
0.00,0.00	2.14,-1.22	5
0.00,0.00	2.98,0.16	5
0.00,0.00	2.74,-0.17	5
0.00,0.00	0.58,-3.95	5
0.00,0.00	-3.39,0.93	5
0.00,0.00	2.80,-0.11	5
0.00,0.00	4.15,2.20	5
0.00,0.00	1.81,-1.80	5
0.00,0.00	-3.02,0.28	5
0.00,0.00	-2.64,2.47	5
0.00,0.00	-2.70,-0.28	5
0.00,0.00	0.38,-4.34	5
0.00,0.00	-2.06,-1.38	5
0.00,0.00	-3.70,1.42	5
0.00,0.00	-1.57,-2.27	5
0.00,0.00	0.39,-4.26	5
0.00,0.00	-1.62,2.46	5
0.00,0.00	0.10,-4.75	5
0.00,0.00	2.32,-0.96	5
0.00,0.00	-0.09,2.47	5
0.00,0.00	1.79,-1.83	5
0.00,0.00	-3.64,2.47	5
0.00,0.00	-1.00,-3.23	5
0.00,0.00	-1.36,2.48	5
0.00,0.00	0.05,-4.83	5
0.00,0.00	3.09,2.46	5
0.00,0.00	-0.15,2.49	5
0.00,0.00	-0.49,2.46	5
0.00,0.00	0.60,2.48	5
0.00,0.00	-2.25,-1.09	5
0.00,0.00	-0.67,-3.79	5
0.00,0.00	-1.18,2.50	5
0.00,0.00	3.22,0.58	5
0.00,0.00	-1.23,-2.81	5
0.00,0.00	2.51,2.49	5
0.00,0.00	-1.31,-2.66	5
0.00,0.00	0.57,-3.96	5
0.00,0.00	0.86,-3.49	5
0.00,0.00	2.91,0.06	5
0.00,0.00	3.04,0.29	5
0.00,0.00	-1.10,-3.07	5
0.00,0.00	-1.85,-1.73	5
0.00,0.00	0.11,-4.77	5
0.00,0.00	1.87,-1.75	5
0.00,0.00	2.23,-1.06	5
0.00,0.00	3.02,0.28	5
0.00,0.00	-2.81,-0.13	5
0.00,0.00	2.27,-1.07	5
0.00,0.00	3.70,2.47	5
0.00,0.00	1.48,-2.39	5
0.00,0.00	-3.26,2.49	5
0.00,0.00	-4.28,2.50	5
0.00,0.00	-0.26,-4.50	5
0.00,0.00	-3.96,2.50	5
0.00,0.00	-0.02,2.49	5
0.00,0.00	1.03,-3.19	5
0.00,0.00	-1.89,-1.67	5
0.00,0.00	3.76,1.57	5
0.00,0.00	2.09,2.49	5
0.00,0.00	1.82,-1.78	5
0.00,0.00	-2.62,2.48	5
0.00,0.00	-1.52,-2.30	5
0.00,0.00	-1.08,-3.03	5
0.00,0.00	2.76,-0.17	5
0.00,0.00	1.29,-2.73	5
0.00,0.00	1.50,-2.35	5
0.00,0.00	0.89,-3.36	5
0.00,0.00	0.61,-3.93	5
0.00,0.00	1.18,2.50	5
0.00,0.00	-2.65,2.47	5
0.00,0.00	-0.58,-3.93	5
0.00,0.00	3.23,0.63	5
0.00,0.00	-2.98,0.19	5
0.00,0.00	1.28,-2.76	5
0.00,0.00	2.50,-0.65	5
0.00,0.00	2.90,0.02	5
0.00,0.00	0.25,-4.49	5
0.00,0.00	3.77,2.49	5
0.00,0.00	-2.81,-0.07	5
0.00,0.00	-2.09,2.48	5
0.00,0.00	-2.11,2.50	5
0.00,0.00	-2.36,2.48	5
0.00,0.00	-3.95,1.91	5
0.00,0.00	3.13,2.50	5
0.00,0.00	-0.45,2.50	5
0.00,0.00	-4.19,2.48	5
0.00,0.00	-0.56,-4.02	5
0.00,0.00	2.78,-0.18	5
0.00,0.00	3.09,0.35	5
0.00,0.00	-1.77,-1.93	5
0.00,0.00	3.02,0.23	5
0.00,0.00	-2.23,-1.07	5
0.00,0.00	-4.31,2.48	5
0.00,0.00	-0.85,2.49	5
0.00,0.00	0.29,-4.46	5
0.00,0.00	0.79,-3.56	5
0.00,0.00	2.57,2.50	5
0.00,0.00	4.11,2.49	5
0.00,0.00	0.76,-3.61	5
0.00,0.00	2.67,-0.29	5
0.00,0.00	-4.03,2.05	5
0.00,0.00	3.30,0.72	5
0.00,0.00	0.81,2.48	5
0.00,0.00	1.23,2.48	5
0.00,0.00	2.41,2.46	5
0.00,0.00	0.76,-3.66	5
0.00,0.00	3.30,0.75	5
0.00,0.00	2.26,2.48	5
0.00,0.00	3.43,1.01	5
0.00,0.00	-0.72,-3.65	5
0.00,0.00	-1.21,2.48	5
0.00,0.00	3.26,2.50	5
0.00,0.00	3.15,2.47	5
0.00,0.00	1.70,-2.00	5
0.00,0.00	2.24,2.49	5
0.00,0.00	3.03,0.30	5
0.00,0.00	-2.68,-0.35	5
0.00,0.00	-2.60,-0.44	5
0.00,0.00	0.11,-4.73	5
0.00,0.00	-3.16,0.56	5
0.00,0.00	3.90,1.81	5
0.00,0.00	-2.65,-0.37	5
0.00,0.00	3.36,2.49	5
0.00,0.00	0.12,-4.76	5
0.00,0.00	1.19,-2.86	5
0.00,0.00	3.66,1.37	5
0.00,0.00	-2.54,2.49	5
0.00,0.00	2.23,-1.14	5
0.00,0.00	-4.13,2.15	5
0.00,0.00	0.31,-4.42	5
0.00,0.00	-1.67,-2.09	5
0.00,0.00	1.71,-1.95	5
0.00,0.00	-0.53,2.46	5
0.00,0.00	3.91,2.47	5
0.00,0.00	4.16,2.26	5
0.00,0.00	-0.41,-4.25	5
0.00,0.00	1.08,-3.09	5
0.00,0.00	1.05,-3.11	5
0.00,0.00	-2.22,2.47	5
0.00,0.00	-1.56,2.46	5
0.00,0.00	-3.80,2.49	5
0.00,0.00	0.79,2.49	5
0.00,0.00	2.51,-0.65	5
0.00,0.00	0.14,-4.71	5
0.00,0.00	1.94,-1.62	5
0.00,0.00	-1.91,-1.66	5
0.00,0.00	0.65,-3.85	5
0.00,0.00	1.03,-3.18	5
0.00,0.00	-4.26,2.45	5
0.00,0.00	-1.81,-1.79	5
0.00,0.00	-0.97,-3.25	5
0.00,0.00	-1.33,2.50	5
0.00,0.00	-0.25,-4.54	5
0.00,0.00	-3.63,2.46	5
0.00,0.00	1.27,-2.77	5
0.00,0.00	-0.11,-4.80	5
0.00,0.00	-0.24,2.50	5
0.00,0.00	3.16,0.49	5
0.00,0.00	0.47,-4.19	5
0.00,0.00	-0.82,-3.54	5
0.00,0.00	-3.12,2.50	5
0.00,0.00	3.41,0.94	5
0.00,0.00	2.36,-0.88	5
0.00,0.00	0.32,2.47	5
0.00,0.00	-3.92,1.85	5
0.00,0.00	-1.94,-1.60	5
0.00,0.00	2.86,0.02	5
0.00,0.00	3.82,2.46	5
0.00,0.00	-0.10,-4.76	5
0.00,0.00	4.11,2.13	5
0.00,0.00	2.70,2.47	5
0.00,0.00	-3.26,2.50	5
0.00,0.00	-3.21,2.48	5
0.00,0.00	3.04,2.50	5
0.00,0.00	2.48,2.48	5
0.00,0.00	3.96,1.91	5
0.00,0.00	2.66,-0.32	5
0.00,0.00	3.40,0.91	5
0.00,0.00	0.18,-4.65	5
0.00,0.00	0.08,2.46	5
0.00,0.00	1.24,2.48	5
0.00,0.00	0.45,-4.21	5
0.00,0.00	-3.46,2.48	5
0.00,0.00	1.84,2.50	5
0.00,0.00	-4.18,2.46	5
0.00,0.00	1.17,2.48	5
0.00,0.00	-2.77,2.46	5
0.00,0.00	-3.58,2.47	5
0.00,0.00	-1.47,-2.41	5
0.00,0.00	-3.77,1.58	5
0.00,0.00	1.58,-2.18	5
0.00,0.00	-0.83,-3.50	5
0.00,0.00	-1.16,-2.92	5
0.00,0.00	-2.10,-1.31	5
0.00,0.00	3.43,2.49	5
0.00,0.00	3.85,2.48	5
0.00,0.00	-2.62,-0.45	5
0.00,0.00	-0.79,-3.57	5
0.00,0.00	-3.04,0.29	5
0.00,0.00	0.32,-4.37	5
0.00,0.00	4.02,1.98	5
0.00,0.00	-2.95,2.47	5
0.00,0.00	0.47,-4.14	5
0.00,0.00	3.55,1.20	5
0.00,0.00	3.96,2.46	5
0.00,0.00	-3.06,2.46	5
0.00,0.00	-4.02,2.46	5
0.00,0.00	-4.20,2.48	5
0.00,0.00	2.21,2.49	5
0.00,0.00	-1.96,2.48	5
0.00,0.00	3.09,0.41	5
0.00,0.00	1.63,-2.16	5
0.00,0.00	0.33,-4.34	5
0.00,0.00	-3.97,1.93	5
0.00,0.00	-3.20,0.55	5
0.00,0.00	0.42,-4.19	5
0.00,0.00	-1.37,-2.59	5
0.00,0.00	1.40,2.48	5
0.00,0.00	2.66,2.49	5
0.00,0.00	2.82,-0.06	5
0.00,0.00	-1.54,2.48	5
0.00,0.00	-0.04,-4.86	5
0.00,0.00	-3.10,0.40	5
0.00,0.00	3.06,0.30	5
0.00,0.00	-3.12,0.48	5
0.00,0.00	-2.93,0.10	5
0.00,0.00	1.61,2.47	5
0.00,0.00	0.44,-4.23	5
0.00,0.00	-1.93,-1.58	5
0.00,0.00	-1.90,2.48	5
0.00,0.00	-3.22,2.49	5
0.00,0.00	0.17,-4.67	5
0.00,0.00	3.26,0.68	5
0.00,0.00	0.41,-4.25	5
0.00,0.00	1.80,2.49	5
0.00,0.00	1.19,-2.94	5
0.00,0.00	0.10,-4.78	5
0.00,0.00	4.00,1.93	5
0.00,0.00	1.84,2.49	5
0.00,0.00	2.12,2.50	5
0.00,0.00	-2.95,0.17	5
0.00,0.00	3.70,1.42	5
0.00,0.00	-2.55,-0.56	5
0.00,0.00	0.02,2.49	5
0.00,0.00	-3.18,0.53	5
0.00,0.00	-1.01,-3.24	5
0.00,0.00	-3.74,1.50	5
0.00,0.00	1.04,-3.16	5
0.00,0.00	3.00,0.23	5
0.00,0.00	-1.84,-1.77	5
0.00,0.00	-0.36,-4.33	5
0.00,0.00	-4.05,2.03	5
0.00,0.00	1.92,-1.61	5
0.00,0.00	0.92,2.49	5
0.00,0.00	-1.11,-3.02	5
0.00,0.00	-2.51,2.48	5
0.00,0.00	3.16,0.50	5
0.00,0.00	0.32,-4.43	5
0.00,0.00	-1.94,2.47	5
0.00,0.00	0.57,-3.99	5
0.00,0.00	1.88,-1.73	5
0.00,0.00	1.54,-2.33	5
0.00,0.00	-1.26,-2.78	5
0.00,0.00	1.64,-2.15	5
0.00,0.00	1.08,2.49	5
0.00,0.00	0.06,2.48	5
0.00,0.00	4.26,2.47	5
0.00,0.00	-2.91,0.07	5
0.00,0.00	-3.39,0.88	5
0.00,0.00	-2.06,-1.36	5
0.00,0.00	0.45,2.47	5
0.00,0.00	4.06,2.06	5
0.00,0.00	-1.46,-2.39	5
0.00,0.00	0.61,2.49	5
0.00,0.00	-2.84,-0.01	5
0.00,0.00	-1.53,2.48	5
0.00,0.00	2.46,-0.68	5
0.00,0.00	3.91,1.78	5
0.00,0.00	2.54,-0.51	5
0.00,0.00	-3.01,0.27	5
0.00,0.00	1.10,-3.09	5
0.00,0.00	2.36,2.48	5
0.00,0.00	1.07,-3.08	5
0.00,0.00	-2.65,-0.38	5
0.00,0.00	0.97,2.50	5
0.00,0.00	0.99,2.48	5
0.00,0.00	-2.96,0.17	5
0.00,0.00	1.37,-2.54	5
0.00,0.00	0.43,-4.22	5
0.00,0.00	2.16,-1.20	5
0.00,0.00	2.22,-1.09	5
0.00,0.00	-1.45,2.47	5
0.00,0.00	3.41,2.46	5
0.00,0.00	-1.66,-2.03	5
0.00,0.00	-1.31,2.49	5
0.00,0.00	0.88,-3.46	5
0.00,0.00	-3.04,0.28	5
0.00,0.00	-3.22,0.58	5
0.00,0.00	-3.03,2.48	5
0.00,0.00	-1.65,2.49	5
