Initial Position	Final Position	Reflection Count
-2.00,-2.50	-4.13,1.38	5
-2.00,-2.50	-2.17,4.24	5
-2.00,-2.50	3.30,-2.89	5
-2.00,-2.50	4.05,1.48	5
-2.00,-2.50	2.78,3.84	5
-2.00,-2.50	-3.40,-2.66	5
-2.00,-2.50	-3.18,2.95	5
-2.00,-2.50	-0.04,4.29	5
-2.00,-2.50	3.49,2.50	5
-2.00,-2.50	4.52,-0.76	5
-2.00,-2.50	0.17,4.25	5
-2.00,-2.50	4.72,-0.33	5
-2.00,-2.50	3.95,1.70	5
-2.00,-2.50	3.42,-2.56	5
-2.00,-2.50	-0.69,4.25	5
-2.00,-2.50	4.08,-1.41	5
-2.00,-2.50	3.33,-2.71	5
-2.00,-2.50	-3.86,-1.93	5
-2.00,-2.50	-1.93,4.25	5
-2.00,-2.50	1.49,-4.24	5
-2.00,-2.50	1.40,-4.32	5
-2.00,-2.50	-2.08,4.25	5
-2.00,-2.50	4.11,-1.40	5
-2.00,-2.50	4.11,1.48	5
-2.00,-2.50	2.09,-4.26	5
-2.00,-2.50	-2.96,3.46	5
-2.00,-2.50	-4.25,1.19	5
-2.00,-2.50	-3.50,2.44	5
-2.00,-2.50	3.92,1.71	5
-2.00,-2.50	4.49,-0.86	5
-2.00,-2.50	2.06,-4.29	5
-2.00,-2.50	-0.90,4.28	5
-2.00,-2.50	-3.18,3.03	5
-2.00,-2.50	-1.37,4.29	5
-2.00,-2.50	-2.89,3.59	5
-2.00,-2.50	-0.63,-4.30	5
-2.00,-2.50	-4.64,0.57	5
-2.00,-2.50	-4.59,-0.56	5
-2.00,-2.50	3.52,2.53	5
-2.00,-2.50	-1.57,-4.30	5
-2.00,-2.50	4.52,0.74	5
-2.00,-2.50	-1.31,4.28	5
-2.00,-2.50	3.65,2.24	5
-2.00,-2.50	-0.42,-4.24	5
-2.00,-2.50	2.96,3.38	5
-2.00,-2.50	0.67,4.24	5
-2.00,-2.50	-4.80,-0.20	5
-2.00,-2.50	-2.79,3.69	5
-2.00,-2.50	2.58,4.16	5
-2.00,-2.50	-2.14,4.29	5
-2.00,-2.50	3.41,2.62	5
-2.00,-2.50	3.34,2.72	5
-2.00,-2.50	4.89,0.04	5
-2.00,-2.50	2.90,3.59	5
-2.00,-2.50	-0.24,4.27	5
-2.00,-2.50	-4.10,-1.44	5
-2.00,-2.50	3.44,-2.56	5
-2.00,-2.50	1.06,4.25	5
-2.00,-2.50	2.67,-3.95	5
-2.00,-2.50	-4.36,1.00	5
-2.00,-2.50	2.64,-3.95	5
-2.00,-2.50	-4.17,1.26	5
-2.00,-2.50	3.40,2.74	5
-2.00,-2.50	4.27,1.09	5
-2.00,-2.50	-2.13,-4.24	5
-2.00,-2.50	-0.16,4.30	5
-2.00,-2.50	-2.62,-4.03	5
-2.00,-2.50	3.49,-2.51	5
-2.00,-2.50	3.06,3.22	5
-2.00,-2.50	4.89,-0.03	5
-2.00,-2.50	-3.87,-1.87	5
-2.00,-2.50	-0.82,4.27	5
-2.00,-2.50	-0.70,4.28	5
-2.00,-2.50	4.27,-1.06	5
-2.00,-2.50	2.35,-4.28	5
-2.00,-2.50	1.36,4.28	5
-2.00,-2.50	3.81,-1.95	5
-2.00,-2.50	0.56,4.30	5
-2.00,-2.50	-1.67,4.26	5
-2.00,-2.50	2.69,3.94	5
-2.00,-2.50	3.77,2.01	5
-2.00,-2.50	3.31,-2.75	5
-2.00,-2.50	3.52,2.52	5
-2.00,-2.50	4.81,0.20	5
-2.00,-2.50	-1.82,4.30	5
-2.00,-2.50	-0.88,4.27	5
-2.00,-2.50	2.44,4.27	5
-2.00,-2.50	-1.07,4.30	5
-2.00,-2.50	3.89,1.77	5
-2.00,-2.50	3.47,2.62	5
-2.00,-2.50	0.20,4.25	5
-2.00,-2.50	-3.48,2.45	5
-2.00,-2.50	-2.76,-3.84	5
-2.00,-2.50	0.61,4.29	5
-2.00,-2.50	-2.71,3.81	5
-2.00,-2.50	3.42,-2.66	5
-2.00,-2.50	-2.77,-3.76	5
-2.00,-2.50	-3.12,-3.15	5
-2.00,-2.50	3.88,1.83	5
-2.00,-2.50	-0.18,4.30	5
-2.00,-2.50	-3.10,3.13	5
-2.00,-2.50	4.09,1.43	5
-2.00,-2.50	4.62,0.46	5
-2.00,-2.50	3.49,-2.45	5
-2.00,-2.50	-2.87,3.67	5
-2.00,-2.50	3.52,-2.39	5
-2.00,-2.50	-3.95,-1.75	5
-2.00,-2.50	1.81,4.30	5
-2.00,-2.50	3.93,1.82	5
-2.00,-2.50	2.76,-3.74	5
-2.00,-2.50	-3.13,3.13	5
-2.00,-2.50	4.81,0.15	5
-2.00,-2.50	4.08,-1.47	5
-2.00,-2.50	-4.53,-0.70	5
-2.00,-2.50	3.93,1.70	5
-2.00,-2.50	-1.43,4.27	5
-2.00,-2.50	-2.21,4.30	5
-2.00,-2.50	3.99,1.61	5
-2.00,-2.50	2.68,3.86	5
-2.00,-2.50	3.90,-1.72	5
-2.00,-2.50	-4.38,0.88	5
-2.00,-2.50	-3.28,-2.86	5
-2.00,-2.50	-2.18,-4.30	5
-2.00,-2.50	2.99,3.30	5
-2.00,-2.50	-0.63,-4.30	5
-2.00,-2.50	-2.16,4.24	5
-2.00,-2.50	3.47,-2.48	5
-2.00,-2.50	-3.53,2.44	5
-2.00,-2.50	2.86,-3.53	5
-2.00,-2.50	0.74,4.26	5
-2.00,-2.50	4.09,1.42	5
-2.00,-2.50	-3.69,-2.08	5
-2.00,-2.50	4.51,0.73	5
-2.00,-2.50	-2.10,-4.23	5
-2.00,-2.50	4.16,-1.33	5
-2.00,-2.50	-1.58,4.23	5
-2.00,-2.50	0.72,-4.25	5
-2.00,-2.50	-3.60,2.36	5
-2.00,-2.50	4.18,-1.37	5
-2.00,-2.50	-3.01,3.35	5
-2.00,-2.50	-0.01,4.27	5
-2.00,-2.50	-0.46,4.25	5
-2.00,-2.50	3.87,1.90	5
-2.00,-2.50	2.80,-3.73	5
-2.00,-2.50	3.38,2.77	5
-2.00,-2.50	4.06,-1.47	5
-2.00,-2.50	4.02,1.69	5
-2.00,-2.50	3.75,2.14	5
-2.00,-2.50	-4.22,-1.26	5
-2.00,-2.50	-4.12,1.37	5
-2.00,-2.50	2.92,3.42	5
-2.00,-2.50	3.04,3.38	5
-2.00,-2.50	4.38,0.87	5
-2.00,-2.50	3.82,-1.91	5
-2.00,-2.50	2.47,-4.18	5
-2.00,-2.50	-3.19,3.00	5
-2.00,-2.50	2.69,3.96	5
-2.00,-2.50	4.01,1.63	5
-2.00,-2.50	-4.14,-1.33	5
-2.00,-2.50	-1.43,-4.32	5
-2.00,-2.50	0.07,4.28	5
-2.00,-2.50	3.81,-1.99	5
-2.00,-2.50	4.27,-1.22	5
-2.00,-2.50	-2.35,4.26	5
-2.00,-2.50	0.25,4.26	5
-2.00,-2.50	-2.84,-3.62	5
-2.00,-2.50	-2.15,-4.30	5
-2.00,-2.50	3.40,-2.60	5
-2.00,-2.50	1.32,4.28	5
-2.00,-2.50	0.66,4.28	5
-2.00,-2.50	-3.39,-2.65	5
-2.00,-2.50	4.45,0.91	5
-2.00,-2.50	-4.03,-1.60	5
-2.00,-2.50	-0.42,4.23	5
-2.00,-2.50	-3.68,2.21	5
-2.00,-2.50	4.78,-0.33	5
-2.00,-2.50	4.00,-1.63	5
-2.00,-2.50	2.40,-4.30	5
-2.00,-2.50	0.64,-4.30	5
-2.00,-2.50	-1.45,-4.28	5
-2.00,-2.50	-3.57,2.28	5
-2.00,-2.50	-4.67,-0.45	5
-2.00,-2.50	1.71,4.26	5
-2.00,-2.50	4.34,-1.13	5
-2.00,-2.50	-2.61,4.02	5
-2.00,-2.50	3.44,-2.65	5
-2.00,-2.50	2.31,-4.29	5
-2.00,-2.50	-4.36,-1.00	5
-2.00,-2.50	4.23,1.24	5
-2.00,-2.50	-0.65,4.24	5
-2.00,-2.50	3.52,-2.45	5
-2.00,-2.50	1.94,4.25	5
-2.00,-2.50	4.69,0.45	5
-2.00,-2.50	-3.99,1.67	5
-2.00,-2.50	-4.00,-1.55	5
-2.00,-2.50	-0.07,4.27	5
-2.00,-2.50	-1.39,4.25	5
-2.00,-2.50	3.80,2.02	5
-2.00,-2.50	-0.48,-4.25	5
-2.00,-2.50	-0.19,4.29	5
-2.00,-2.50	4.92,0.06	5
-2.00,-2.50	-4.86,-0.13	5
-2.00,-2.50	4.27,1.11	5
-2.00,-2.50	2.28,-4.29	5
-2.00,-2.50	-4.20,-1.28	5
-2.00,-2.50	-1.29,4.26	5
-2.00,-2.50	-4.11,-1.39	5
-2.00,-2.50	-1.37,4.29	5
-2.00,-2.50	-2.10,4.25	5
-2.00,-2.50	4.16,-1.39	5
-2.00,-2.50	0.56,4.29	5
-2.00,-2.50	1.44,-4.31	5
-2.00,-2.50	4.00,-1.62	5
-2.00,-2.50	0.06,4.24	5
-2.00,-2.50	-3.21,2.99	5
-2.00,-2.50	-0.75,4.30	5
-2.00,-2.50	-3.69,2.11	5
-2.00,-2.50	-0.47,4.30	5
-2.00,-2.50	-2.76,-3.83	5
-2.00,-2.50	3.71,2.12	5
-2.00,-2.50	3.37,2.69	5
-2.00,-2.50	3.86,-1.85	5
-2.00,-2.50	4.37,1.02	5
-2.00,-2.50	-4.20,-1.29	5
-2.00,-2.50	3.30,2.82	5
-2.00,-2.50	0.11,-4.30	5
-2.00,-2.50	-1.51,4.29	5
-2.00,-2.50	1.03,-4.29	5
-2.00,-2.50	-4.74,-0.35	5
-2.00,-2.50	4.17,1.29	5
-2.00,-2.50	-2.82,3.69	5
-2.00,-2.50	1.02,4.26	5
-2.00,-2.50	4.40,0.88	5
-2.00,-2.50	-1.53,4.32	5
-2.00,-2.50	-4.52,0.68	5
-2.00,-2.50	-2.85,-3.63	5
-2.00,-2.50	4.60,0.52	5
-2.00,-2.50	-2.09,-4.23	5
-2.00,-2.50	2.59,4.07	5
-2.00,-2.50	-1.58,4.23	5
-2.00,-2.50	-1.24,4.29	5
-2.00,-2.50	0.65,4.29	5
-2.00,-2.50	3.69,-2.22	5
-2.00,-2.50	-2.77,3.66	5
-2.00,-2.50	-2.67,3.92	5
-2.00,-2.50	4.29,1.21	5
-2.00,-2.50	3.12,-3.13	5
-2.00,-2.50	3.22,-2.90	5
-2.00,-2.50	3.64,2.24	5
-2.00,-2.50	2.57,4.12	5
-2.00,-2.50	4.78,0.20	5
-2.00,-2.50	4.08,-1.41	5
-2.00,-2.50	2.30,4.24	5
-2.00,-2.50	1.11,4.29	5
-2.00,-2.50	2.74,-3.74	5
-2.00,-2.50	-2.18,-4.31	5
-2.00,-2.50	4.82,0.28	5
-2.00,-2.50	-4.01,1.65	5
-2.00,-2.50	4.65,-0.55	5
-2.00,-2.50	-3.80,-2.01	5
-2.00,-2.50	-2.08,-4.24	5
-2.00,-2.50	-4.41,0.98	5
-2.00,-2.50	-4.89,0.03	5
-2.00,-2.50	2.63,3.92	5
-2.00,-2.50	1.03,-4.24	5
-2.00,-2.50	-4.67,-0.45	5
-2.00,-2.50	3.71,-2.06	5
-2.00,-2.50	4.84,-0.14	5
-2.00,-2.50	4.45,-0.83	5
-2.00,-2.50	-1.41,4.27	5
-2.00,-2.50	-3.04,-3.21	5
-2.00,-2.50	-1.47,4.30	5
-2.00,-2.50	1.06,4.29	5
-2.00,-2.50	4.29,1.04	5
-2.00,-2.50	3.87,1.82	5
-2.00,-2.50	-4.78,0.21	5
-2.00,-2.50	2.27,-4.26	5
-2.00,-2.50	-2.53,4.09	5
-2.00,-2.50	-1.02,4.30	5
-2.00,-2.50	4.20,1.30	5
-2.00,-2.50	-4.42,0.83	5
-2.00,-2.50	-0.99,4.30	5
-2.00,-2.50	3.44,2.51	5
-2.00,-2.50	-0.87,-4.26	5
-2.00,-2.50	-4.00,1.66	5
-2.00,-2.50	2.94,-3.48	5
-2.00,-2.50	0.10,4.29	5
-2.00,-2.50	0.25,4.24	5
-2.00,-2.50	-2.75,3.78	5
-2.00,-2.50	-3.71,2.06	5
-2.00,-2.50	3.07,-3.32	5
-2.00,-2.50	3.77,-1.97	5
-2.00,-2.50	0.49,-4.26	5
-2.00,-2.50	-2.85,3.61	5
-2.00,-2.50	3.92,1.74	5
-2.00,-2.50	4.34,0.95	5
-2.00,-2.50	-4.63,-0.56	5
-2.00,-2.50	-2.46,4.21	5
-2.00,-2.50	-2.79,-3.73	5
-2.00,-2.50	3.48,-2.60	5
-2.00,-2.50	-1.89,4.24	5
-2.00,-2.50	3.76,1.96	5
-2.00,-2.50	4.85,-0.13	5
-2.00,-2.50	-0.58,4.23	5
-2.00,-2.50	2.24,4.24	5
-2.00,-2.50	-4.84,-0.16	5
-2.00,-2.50	4.82,0.20	5
-2.00,-2.50	3.77,-2.08	5
-2.00,-2.50	4.78,0.32	5
-2.00,-2.50	-1.45,4.26	5
-2.00,-2.50	3.83,1.91	5
-2.00,-2.50	-4.63,0.49	5
-2.00,-2.50	-4.58,0.54	5
-2.00,-2.50	-2.68,3.87	5
-2.00,-2.50	3.29,-2.88	5
-2.00,-2.50	1.29,-4.29	5
-2.00,-2.50	2.05,4.24	5
-2.00,-2.50	2.33,-4.23	5
-2.00,-2.50	0.38,4.24	5
-2.00,-2.50	-0.29,4.26	5
-2.00,-2.50	2.50,4.22	5
-2.00,-2.50	0.87,4.24	5
-2.00,-2.50	-3.87,1.91	5
-2.00,-2.50	2.50,4.22	5
-2.00,-2.50	2.36,-4.29	5
-2.00,-2.50	-4.12,-1.38	5
-2.00,-2.50	3.52,-2.42	5
-2.00,-2.50	2.81,3.68	5
-2.00,-2.50	-0.97,4.25	5
-2.00,-2.50	2.18,-4.23	5
-2.00,-2.50	-2.55,4.12	5
-2.00,-2.50	-2.99,-3.34	5
-2.00,-2.50	2.88,-3.49	5
-2.00,-2.50	0.39,4.28	5
-2.00,-2.50	1.84,4.24	5
-2.00,-2.50	3.21,3.04	5
-2.00,-2.50	-3.18,2.96	5
-2.00,-2.50	-1.95,4.28	5
-2.00,-2.50	2.90,3.46	5
-2.00,-2.50	3.89,-1.76	5
-2.00,-2.50	3.97,-1.74	5
-2.00,-2.50	3.29,-2.85	5
-2.00,-2.50	-3.60,2.33	5
-2.00,-2.50	1.52,-4.27	5
-2.00,-2.50	3.96,1.72	5
-2.00,-2.50	3.21,-3.07	5
-2.00,-2.50	-3.03,-3.31	5
-2.00,-2.50	-2.07,4.29	5
-2.00,-2.50	3.88,-1.77	5
-2.00,-2.50	4.13,-1.40	5
-2.00,-2.50	-3.42,2.66	5
-2.00,-2.50	2.94,3.41	5
-2.00,-2.50	-3.13,3.13	5
-2.00,-2.50	-1.17,4.29	5
-2.00,-2.50	0.74,-4.29	5
-2.00,-2.50	2.82,3.70	5
-2.00,-2.50	-3.52,2.44	5
-2.00,-2.50	2.66,-3.89	5
-2.00,-2.50	1.54,4.27	5
-2.00,-2.50	1.92,4.24	5
-2.00,-2.50	-4.29,-1.13	5
-2.00,-2.50	2.57,4.03	5
-2.00,-2.50	3.10,3.15	5
-2.00,-2.50	-3.55,2.39	5
-2.00,-2.50	-2.52,4.17	5
-2.00,-2.50	-3.24,-2.86	5
-2.00,-2.50	-1.51,-4.27	5
-2.00,-2.50	4.36,-0.95	5
-2.00,-2.50	-2.84,3.60	5
-2.00,-2.50	4.23,1.21	5
-2.00,-2.50	4.54,-0.62	5
-2.00,-2.50	2.58,4.11	5
-2.00,-2.50	-3.33,2.83	5
-2.00,-2.50	4.60,-0.67	5
-2.00,-2.50	2.99,3.32	5
-2.00,-2.50	-3.87,-1.85	5
-2.00,-2.50	-3.63,-2.22	5
-2.00,-2.50	-2.63,3.96	5
-2.00,-2.50	2.26,4.24	5
-2.00,-2.50	0.03,4.31	5
-2.00,-2.50	-3.26,2.87	5
-2.00,-2.50	1.42,4.25	5
-2.00,-2.50	2.75,-3.80	5
-2.00,-2.50	4.74,-0.36	5
-2.00,-2.50	3.79,2.04	5
-2.00,-2.50	-2.64,3.97	5
-2.00,-2.50	-1.14,4.26	5
-2.00,-2.50	1.29,-4.29	5
-2.00,-2.50	-2.88,-3.50	5
-2.00,-2.50	-0.84,4.28	5
-2.00,-2.50	-3.75,-2.06	5
-2.00,-2.50	-3.64,2.25	5
-2.00,-2.50	-3.28,2.79	5
-2.00,-2.50	1.80,-4.30	5
-2.00,-2.50	0.60,-4.28	5
-2.00,-2.50	-1.38,-4.30	5
-2.00,-2.50	-3.85,1.86	5
-2.00,-2.50	3.77,2.10	5
-2.00,-2.50	-4.54,-0.71	5
-2.00,-2.50	2.18,-4.23	5
-2.00,-2.50	0.81,-4.29	5
-2.00,-2.50	-3.53,2.45	5
-2.00,-2.50	2.14,4.27	5
-2.00,-2.50	0.65,4.31	5
-2.00,-2.50	3.59,2.24	5
-2.00,-2.50	4.67,-0.51	5
-2.00,-2.50	-3.33,2.85	5
-2.00,-2.50	3.50,-2.45	5
-2.00,-2.50	-2.94,3.45	5
-2.00,-2.50	4.77,-0.36	5
-2.00,-2.50	4.67,0.39	5
-2.00,-2.50	4.02,1.68	5
-2.00,-2.50	-1.30,4.27	5
-2.00,-2.50	1.14,4.29	5
-2.00,-2.50	1.38,4.29	5
-2.00,-2.50	-3.01,3.33	5
-2.00,-2.50	-2.33,4.32	5
-2.00,-2.50	-2.53,4.15	5
-2.00,-2.50	-0.69,4.25	5
-2.00,-2.50	3.33,2.86	5
-2.00,-2.50	2.32,-4.26	5
-2.00,-2.50	-0.97,4.25	5
-2.00,-2.50	3.93,1.78	5
-2.00,-2.50	4.77,0.35	5
-2.00,-2.50	2.43,-4.25	5
-2.00,-2.50	-1.26,4.32	5
-2.00,-2.50	3.96,1.64	5
-2.00,-2.50	0.16,4.23	5
-2.00,-2.50	0.02,-4.30	5
-2.00,-2.50	4.14,-1.39	5
-2.00,-2.50	2.94,-3.37	5
-2.00,-2.50	-4.69,0.45	5
-2.00,-2.50	-4.84,-0.18	5
-2.00,-2.50	-2.29,-4.25	5
-2.00,-2.50	3.31,2.74	5
-2.00,-2.50	0.60,4.27	5
-2.00,-2.50	-4.73,-0.29	5
-2.00,-2.50	-2.93,3.48	5
-2.00,-2.50	-1.14,4.27	5
-2.00,-2.50	-0.74,4.29	5
-2.00,-2.50	-2.79,3.71	5
-2.00,-2.50	-2.74,-3.74	5
-2.00,-2.50	4.02,1.66	5
-2.00,-2.50	-4.85,0.11	5
-2.00,-2.50	2.56,-4.11	5
-2.00,-2.50	1.42,4.32	5
-2.00,-2.50	-0.41,-4.26	5
-2.00,-2.50	4.35,-1.04	5
-2.00,-2.50	4.86,-0.07	5
-2.00,-2.50	3.76,-2.01	5
-2.00,-2.50	4.21,1.35	5
-2.00,-2.50	-3.09,3.28	5
-2.00,-2.50	-0.61,-4.25	5
-2.00,-2.50	3.19,3.07	5
-2.00,-2.50	-2.69,-3.95	5
-2.00,-2.50	-4.81,-0.21	5
-2.00,-2.50	-0.53,-4.25	5
-2.00,-2.50	-3.93,-1.77	5
-2.00,-2.50	3.34,-2.69	5
-2.00,-2.50	2.05,-4.32	5
-2.00,-2.50	4.50,-0.76	5
-2.00,-2.50	2.40,-4.27	5
-2.00,-2.50	-3.01,3.31	5
-2.00,-2.50	-1.23,-4.28	5
-2.00,-2.50	-3.09,-3.21	5
-2.00,-2.50	-1.84,-4.29	5
-2.00,-2.50	0.43,4.31	5
-2.00,-2.50	-4.11,-1.40	5
-2.00,-2.50	3.67,-2.17	5
-2.00,-2.50	-4.57,0.56	5
-2.00,-2.50	4.83,0.26	5
-2.00,-2.50	-4.60,0.61	5
-2.00,-2.50	-1.25,4.25	5
-2.00,-2.50	-3.28,-2.88	5
-2.00,-2.50	-4.21,-1.26	5
-2.00,-2.50	1.08,4.26	5
-2.00,-2.50	-1.64,-4.29	5
-2.00,-2.50	4.57,-0.63	5
-2.00,-2.50	-2.52,4.18	5
-2.00,-2.50	-2.66,3.92	5
-2.00,-2.50	0.22,4.32	5
-2.00,-2.50	-2.51,-4.22	5
-2.00,-2.50	-3.41,2.66	5
-2.00,-2.50	3.14,3.22	5
-2.00,-2.50	4.64,-0.45	5
-2.00,-2.50	1.08,-4.28	5
-2.00,-2.50	4.80,0.17	5
-2.00,-2.50	4.79,0.31	5
-2.00,-2.50	-0.42,-4.30	5
-2.00,-2.50	0.60,-4.27	5
-2.00,-2.50	4.26,1.11	5
-2.00,-2.50	-0.49,4.27	5
-2.00,-2.50	-3.61,-2.32	5
-2.00,-2.50	0.56,4.24	5
-2.00,-2.50	-2.65,-3.96	5
-2.00,-2.50	-4.01,1.55	5
-2.00,-2.50	-1.59,4.27	5
-2.00,-2.50	2.80,3.76	5
-2.00,-2.50	2.69,3.94	5
-2.00,-2.50	4.85,-0.07	5
-2.00,-2.50	-3.79,2.07	5
-2.00,-2.50	-2.64,-4.07	5
-2.00,-2.50	-0.93,-4.23	5
-2.00,-2.50	2.80,3.66	5
-2.00,-2.50	2.22,-4.23	5
-2.00,-2.50	-1.51,-4.26	5
-2.00,-2.50	4.31,1.01	5
-2.00,-2.50	3.71,2.12	5
-2.00,-2.50	4.40,-0.90	5
-2.00,-2.50	4.42,-0.90	5
-2.00,-2.50	-3.23,2.87	5
-2.00,-2.50	-0.65,4.30	5
-2.00,-2.50	3.35,2.67	5
-2.00,-2.50	-2.67,3.86	5
-2.00,-2.50	3.10,-3.16	5
-2.00,-2.50	-2.51,-4.18	5
-2.00,-2.50	3.27,-2.83	5
-2.00,-2.50	2.48,-4.16	5
-2.00,-2.50	2.78,-3.69	5
-2.00,-2.50	-4.44,-0.81	5
-2.00,-2.50	-2.50,4.20	5
-2.00,-2.50	-4.42,0.88	5
-2.00,-2.50	4.47,-0.80	5
-2.00,-2.50	-3.67,2.19	5
-2.00,-2.50	3.71,-2.06	5
-2.00,-2.50	4.24,1.15	5
-2.00,-2.50	4.08,-1.40	5
-2.00,-2.50	1.84,4.28	5
-2.00,-2.50	-3.90,1.78	5
-2.00,-2.50	0.94,4.30	5
-2.00,-2.50	-4.10,-1.43	5
-2.00,-2.50	4.89,0.09	5
-2.00,-2.50	-2.54,-4.15	5
-2.00,-2.50	-0.68,4.28	5
-2.00,-2.50	-4.50,-0.75	5
-2.00,-2.50	-3.03,3.33	5
-2.00,-2.50	-0.44,4.25	5
-2.00,-2.50	1.12,4.27	5
-2.00,-2.50	-3.11,3.17	5
-2.00,-2.50	2.75,-3.75	5
-2.00,-2.50	3.29,-2.91	5
-2.00,-2.50	2.31,-4.26	5
-2.00,-2.50	-2.56,-4.18	5
-2.00,-2.50	1.39,4.28	5
-2.00,-2.50	-0.31,4.29	5
-2.00,-2.50	0.65,4.30	5
-2.00,-2.50	-3.14,3.16	5
-2.00,-2.50	0.93,4.32	5
-2.00,-2.50	-3.43,-2.60	5
-2.00,-2.50	3.22,-2.91	5
-2.00,-2.50	-4.71,-0.31	5
-2.00,-2.50	1.23,-4.24	5
-2.00,-2.50	2.09,4.24	5
-2.00,-2.50	1.53,-4.27	5
-2.00,-2.50	3.07,3.20	5
-2.00,-2.50	2.84,3.58	5
-2.00,-2.50	2.38,4.27	5
-2.00,-2.50	-2.23,-4.24	5
-2.00,-2.50	4.03,1.59	5
-2.00,-2.50	-4.58,0.53	5
-2.00,-2.50	2.96,-3.48	5
-2.00,-2.50	2.34,4.28	5
-2.00,-2.50	0.51,4.27	5
-2.00,-2.50	1.55,-4.25	5
-2.00,-2.50	3.62,-2.19	5
-2.00,-2.50	-2.84,3.62	5
-2.00,-2.50	4.89,-0.07	5
-2.00,-2.50	3.62,-2.34	5
-2.00,-2.50	1.28,-4.27	5
-2.00,-2.50	3.30,-2.85	5
-2.00,-2.50	-4.88,0.05	5
-2.00,-2.50	4.42,0.91	5
-2.00,-2.50	-1.55,4.24	5
-2.00,-2.50	2.44,4.28	5
-2.00,-2.50	2.75,-3.81	5
-2.00,-2.50	-4.80,-0.15	5
-2.00,-2.50	4.51,0.78	5
-2.00,-2.50	-4.56,-0.72	5
-2.00,-2.50	-2.79,3.70	5
-2.00,-2.50	-4.53,0.74	5
-2.00,-2.50	-4.65,0.51	5
-2.00,-2.50	-3.32,2.76	5
-2.00,-2.50	1.43,4.24	5
-2.00,-2.50	2.53,4.08	5
-2.00,-2.50	-0.82,4.28	5
-2.00,-2.50	-3.08,-3.21	5
-2.00,-2.50	4.40,0.85	5
-2.00,-2.50	4.60,-0.49	5
-2.00,-2.50	1.41,4.25	5
-2.00,-2.50	3.14,3.03	5
-2.00,-2.50	2.23,-4.29	5
-2.00,-2.50	-1.71,4.25	5
-2.00,-2.50	3.46,2.55	5
-2.00,-2.50	-4.21,1.36	5
-2.00,-2.50	4.54,0.78	5
-2.00,-2.50	-1.76,-4.29	5
-2.00,-2.50	4.78,0.21	5
-2.00,-2.50	4.84,-0.10	5
-2.00,-2.50	0.53,-4.25	5
-2.00,-2.50	2.87,3.48	5
-2.00,-2.50	2.72,3.78	5
-2.00,-2.50	4.62,-0.46	5
-2.00,-2.50	3.53,-2.36	5
-2.00,-2.50	-1.42,4.29	5
-2.00,-2.50	3.59,2.40	5
-2.00,-2.50	0.14,-4.25	5
-2.00,-2.50	-2.81,-3.69	5
-2.00,-2.50	2.39,-4.27	5
-2.00,-2.50	-2.87,-3.62	5
-2.00,-2.50	-2.84,3.69	5
-2.00,-2.50	2.85,3.56	5
-2.00,-2.50	-0.58,4.32	5
-2.00,-2.50	-2.74,3.80	5
-2.00,-2.50	-4.16,-1.29	5
-2.00,-2.50	-4.71,-0.32	5
