Initial Position	Final Position	Reflection Count
0.00,0.00	2.96,-3.26	5
0.00,0.00	4.24,2.54	5
0.00,0.00	-4.33,-1.05	5
0.00,0.00	4.30,-2.06	5
0.00,0.00	3.13,3.16	5
0.00,0.00	0.33,-4.78	5
0.00,0.00	2.70,-3.44	5
0.00,0.00	3.23,-3.12	5
0.00,0.00	-3.89,-2.71	5
0.00,0.00	1.57,4.07	5
0.00,0.00	-0.47,4.70	5
0.00,0.00	4.29,0.72	5
0.00,0.00	-1.25,4.28	5
0.00,0.00	-3.42,-3.02	5
0.00,0.00	4.31,-0.67	5
0.00,0.00	-0.94,-4.43	5
0.00,0.00	4.29,-2.23	5
0.00,0.00	-0.97,-4.40	5
0.00,0.00	4.32,1.41	5
0.00,0.00	2.46,3.58	5
0.00,0.00	1.48,4.11	5
0.00,0.00	4.32,1.05	5
0.00,0.00	4.30,-0.87	5
0.00,0.00	4.31,0.76	5
0.00,0.00	-4.31,1.00	5
0.00,0.00	-4.32,-2.21	5
0.00,0.00	2.02,-3.81	5
0.00,0.00	4.30,-0.14	5
0.00,0.00	1.02,4.38	5
0.00,0.00	4.32,0.72	5
0.00,0.00	0.56,4.68	5
0.00,0.00	-3.46,2.99	5
0.00,0.00	0.43,-4.73	5
0.00,0.00	-0.78,4.52	5
0.00,0.00	4.32,1.45	5
0.00,0.00	-4.00,-2.68	5
0.00,0.00	-2.49,3.54	5
0.00,0.00	-4.29,2.39	5
0.00,0.00	-1.77,3.94	5
0.00,0.00	2.28,-3.67	5
0.00,0.00	-4.31,2.34	5
0.00,0.00	-4.33,-2.50	5
0.00,0.00	0.58,4.63	5
0.00,0.00	4.31,-2.23	5
0.00,0.00	1.28,4.23	5
0.00,0.00	4.31,0.19	5
0.00,0.00	-2.12,-3.76	5
0.00,0.00	-2.78,-3.36	5
0.00,0.00	-3.82,2.79	5
0.00,0.00	4.08,-2.61	5
0.00,0.00	-4.32,-2.11	5
0.00,0.00	1.52,-4.12	5
0.00,0.00	-3.11,3.16	5
0.00,0.00	-4.29,2.41	5
0.00,0.00	-4.31,0.46	5
0.00,0.00	4.31,-0.78	5
0.00,0.00	-2.62,-3.45	5
0.00,0.00	1.42,-4.16	5
0.00,0.00	-4.29,2.00	5
0.00,0.00	-4.31,-1.49	5
0.00,0.00	3.06,3.21	5
0.00,0.00	-2.19,-3.70	5
0.00,0.00	0.12,4.92	5
0.00,0.00	1.64,4.03	5
0.00,0.00	-3.05,3.23	5
0.00,0.00	-2.47,3.54	5
0.00,0.00	1.57,-4.06	5
0.00,0.00	4.31,1.23	5
0.00,0.00	-0.49,4.71	5
0.00,0.00	0.87,-4.45	5
0.00,0.00	-1.92,-3.86	5
0.00,0.00	4.31,-2.38	5
0.00,0.00	-4.12,2.58	5
0.00,0.00	0.01,4.96	5
0.00,0.00	0.95,4.42	5
0.00,0.00	4.07,-2.64	5
0.00,0.00	-3.52,-2.95	5
0.00,0.00	-0.30,-4.82	5
0.00,0.00	-0.07,4.95	5
0.00,0.00	4.01,-2.66	5
0.00,0.00	-4.33,-1.08	5
0.00,0.00	4.29,-2.34	5
0.00,0.00	3.05,3.20	5
0.00,0.00	-2.22,3.70	5
0.00,0.00	2.87,3.34	5
0.00,0.00	4.30,1.81	5
0.00,0.00	-0.74,4.56	5
0.00,0.00	-4.30,2.05	5
0.00,0.00	-0.07,-4.94	5
0.00,0.00	4.32,1.95	5
0.00,0.00	4.30,-1.37	5
0.00,0.00	4.30,-0.23	5
0.00,0.00	1.92,3.89	5
0.00,0.00	2.51,-3.54	5
0.00,0.00	4.29,-1.34	5
0.00,0.00	1.65,-4.04	5
0.00,0.00	0.18,-4.89	5
0.00,0.00	40.52,-9.49	3
0.00,0.00	-4.32,-2.30	5
0.00,0.00	3.46,2.95	5
0.00,0.00	4.33,1.68	5
0.00,0.00	3.39,3.04	5
0.00,0.00	-0.23,4.82	5
0.00,0.00	-4.31,-1.19	5
0.00,0.00	-3.08,-3.20	5
0.00,0.00	-3.91,2.73	5
0.00,0.00	-4.30,1.58	5
0.00,0.00	-3.61,-2.92	5
0.00,0.00	4.31,-0.68	5
0.00,0.00	-3.85,2.76	5
0.00,0.00	-2.83,-3.35	5
0.00,0.00	4.28,2.48	5
0.00,0.00	-1.11,4.35	5
0.00,0.00	1.11,4.35	5
0.00,0.00	3.00,3.27	5
0.00,0.00	-0.53,-4.68	5
0.00,0.00	2.52,3.54	5
0.00,0.00	-4.30,1.96	5
0.00,0.00	-2.68,3.42	5
0.00,0.00	4.32,-0.41	5
0.00,0.00	-3.50,2.96	5
0.00,0.00	4.32,0.38	5
0.00,0.00	-3.13,-3.16	5
0.00,0.00	3.80,-2.79	5
0.00,0.00	3.71,2.85	5
0.00,0.00	2.90,3.32	5
0.00,0.00	-3.88,-2.71	5
0.00,0.00	-4.04,-2.64	5
0.00,0.00	4.32,-1.11	5
0.00,0.00	-4.07,2.62	5
0.00,0.00	1.71,-3.97	5
0.00,0.00	1.65,-4.03	5
0.00,0.00	-1.23,-4.29	5
0.00,0.00	-4.31,-0.17	5
0.00,0.00	-2.60,-3.47	5
0.00,0.00	4.31,0.66	5
0.00,0.00	4.32,-1.49	5
0.00,0.00	2.73,-3.42	5
0.00,0.00	-3.27,-3.09	5
0.00,0.00	1.38,-4.18	5
0.00,0.00	-1.93,-3.86	5
0.00,0.00	-2.08,3.80	5
0.00,0.00	-1.30,4.20	5
0.00,0.00	-4.30,-1.11	5
0.00,0.00	1.47,-4.13	5
0.00,0.00	3.13,-3.16	5
0.00,0.00	4.32,1.41	5
0.00,0.00	2.78,3.39	5
0.00,0.00	-1.51,-4.12	5
0.00,0.00	-3.40,3.02	5
0.00,0.00	0.08,-4.91	5
0.00,0.00	-1.04,-4.40	5
0.00,0.00	-3.10,3.20	5
0.00,0.00	-4.30,1.79	5
0.00,0.00	-3.67,-2.85	5
0.00,0.00	-4.33,-2.17	5
0.00,0.00	-3.26,-3.08	5
0.00,0.00	-1.81,3.90	5
0.00,0.00	-1.94,-3.87	5
0.00,0.00	-4.00,2.68	5
0.00,0.00	-2.68,3.40	5
0.00,0.00	4.30,-2.29	5
0.00,0.00	1.47,4.14	5
0.00,0.00	1.80,3.92	5
0.00,0.00	4.32,-1.62	5
0.00,0.00	3.92,-2.73	5
0.00,0.00	-4.33,-1.84	5
0.00,0.00	3.45,-3.00	5
0.00,0.00	4.31,0.84	5
0.00,0.00	4.32,-1.73	5
0.00,0.00	-1.25,-4.24	5
0.00,0.00	3.47,2.99	5
0.00,0.00	2.24,-3.68	5
0.00,0.00	4.04,-2.63	5
0.00,0.00	-4.30,0.10	5
0.00,0.00	-4.33,-1.90	5
0.00,0.00	4.30,-1.23	5
0.00,0.00	-3.92,-2.73	5
0.00,0.00	-4.32,0.25	5
0.00,0.00	4.31,0.38	5
0.00,0.00	0.57,-4.66	5
0.00,0.00	3.53,2.93	5
0.00,0.00	-4.33,1.92	5
0.00,0.00	1.31,-4.21	5
0.00,0.00	1.49,-4.11	5
0.00,0.00	-2.95,3.30	5
0.00,0.00	-4.31,0.38	5
0.00,0.00	-3.29,3.08	5
0.00,0.00	-2.36,-3.62	5
0.00,0.00	-2.71,-3.40	5
0.00,0.00	-0.08,4.91	5
0.00,0.00	-2.50,3.55	5
0.00,0.00	2.13,3.73	5
0.00,0.00	2.80,3.35	5
0.00,0.00	-3.53,-2.93	5
0.00,0.00	4.31,0.72	5
0.00,0.00	-1.19,4.30	5
0.00,0.00	4.32,-2.03	5
0.00,0.00	0.30,-4.80	5
0.00,0.00	4.29,2.07	5
0.00,0.00	2.90,-3.32	5
0.00,0.00	2.26,3.69	5
0.00,0.00	0.75,4.55	5
0.00,0.00	0.19,4.85	5
0.00,0.00	-4.31,-1.01	5
0.00,0.00	-4.32,-1.66	5
0.00,0.00	-4.30,-1.36	5
0.00,0.00	-3.78,-2.80	5
0.00,0.00	4.33,-1.48	5
0.00,0.00	-4.32,-0.52	5
0.00,0.00	4.30,1.27	5
0.00,0.00	-4.32,-2.23	5
0.00,0.00	-1.09,-4.34	5
0.00,0.00	-3.77,2.81	5
0.00,0.00	3.23,3.13	5
0.00,0.00	0.06,4.92	5
0.00,0.00	-3.24,3.08	5
0.00,0.00	-0.90,4.45	5
0.00,0.00	2.45,3.56	5
0.00,0.00	-4.33,-0.24	5
0.00,0.00	-4.28,0.10	5
0.00,0.00	1.80,3.95	5
0.00,0.00	4.32,-2.15	5
0.00,0.00	-3.85,2.77	5
0.00,0.00	1.80,3.94	5
0.00,0.00	-4.32,-1.97	5
0.00,0.00	1.31,4.23	5
0.00,0.00	-1.12,-4.34	5
0.00,0.00	-4.30,-1.99	5
0.00,0.00	-2.86,-3.31	5
0.00,0.00	3.33,-3.05	5
0.00,0.00	-4.31,-1.63	5
0.00,0.00	-0.78,4.55	5
0.00,0.00	-1.89,3.88	5
0.00,0.00	4.30,0.53	5
0.00,0.00	-2.48,-3.56	5
0.00,0.00	0.28,-4.82	5
0.00,0.00	0.81,-4.50	5
0.00,0.00	4.26,2.53	5
0.00,0.00	-4.32,-1.60	5
0.00,0.00	-1.08,-4.37	5
0.00,0.00	-4.31,-1.89	5
0.00,0.00	3.36,3.04	5
0.00,0.00	4.32,-2.30	5
0.00,0.00	4.33,1.72	5
0.00,0.00	-4.29,2.31	5
0.00,0.00	-2.48,-3.52	5
0.00,0.00	-3.01,-3.25	5
0.00,0.00	-4.12,-2.58	5
0.00,0.00	3.48,2.97	5
0.00,0.00	0.46,-4.72	5
0.00,0.00	4.28,-2.52	5
0.00,0.00	-0.52,4.66	5
0.00,0.00	2.62,3.45	5
0.00,0.00	3.47,-2.95	5
0.00,0.00	-3.21,3.11	5
0.00,0.00	-4.32,0.11	5
0.00,0.00	2.66,3.42	5
0.00,0.00	-4.29,2.01	5
0.00,0.00	3.79,-2.80	5
0.00,0.00	4.31,-1.68	5
0.00,0.00	4.33,-1.20	5
0.00,0.00	-0.20,-4.85	5
0.00,0.00	-0.51,-4.66	5
0.00,0.00	0.53,4.66	5
0.00,0.00	4.33,2.36	5
0.00,0.00	2.52,3.54	5
0.00,0.00	2.88,3.33	5
0.00,0.00	-2.63,-3.46	5
0.00,0.00	4.31,-2.15	5
0.00,0.00	-0.37,-4.76	5
0.00,0.00	-0.90,-4.45	5
0.00,0.00	-0.35,4.78	5
0.00,0.00	-3.98,-2.70	5
0.00,0.00	1.29,4.22	5
0.00,0.00	3.46,2.95	5
0.00,0.00	-2.58,-3.49	5
0.00,0.00	-1.99,3.84	5
0.00,0.00	2.69,-3.45	5
0.00,0.00	-4.09,2.63	5
0.00,0.00	-4.32,-1.51	5
0.00,0.00	4.32,-2.02	5
0.00,0.00	-4.31,-0.02	5
0.00,0.00	-4.30,1.44	5
0.00,0.00	4.33,-0.80	5
0.00,0.00	-0.72,-4.58	5
0.00,0.00	-3.41,3.00	5
0.00,0.00	-4.15,2.57	5
0.00,0.00	-4.33,-0.66	5
0.00,0.00	-4.30,-0.91	5
0.00,0.00	-1.84,3.90	5
0.00,0.00	-0.72,4.58	5
0.00,0.00	-4.31,0.57	5
0.00,0.00	-2.04,-3.81	5
0.00,0.00	4.31,2.35	5
0.00,0.00	-1.21,4.27	5
0.00,0.00	-4.33,1.71	5
0.00,0.00	0.19,-4.86	5
0.00,0.00	-0.02,4.94	5
0.00,0.00	4.31,-2.27	5
0.00,0.00	3.44,-2.98	5
0.00,0.00	4.31,-0.45	5
0.00,0.00	-3.48,2.99	5
0.00,0.00	1.59,-4.07	5
0.00,0.00	-4.30,0.90	5
0.00,0.00	-4.31,-1.92	5
0.00,0.00	0.27,-4.81	5
0.00,0.00	0.42,-4.73	5
0.00,0.00	2.71,3.40	5
0.00,0.00	-1.98,-3.83	5
0.00,0.00	3.57,-2.92	5
0.00,0.00	4.30,1.23	5
0.00,0.00	4.32,-0.20	5
0.00,0.00	1.69,-4.00	5
0.00,0.00	1.89,3.90	5
0.00,0.00	-0.33,-4.79	5
0.00,0.00	4.07,2.62	5
0.00,0.00	-0.12,-4.89	5
0.00,0.00	4.04,-2.66	5
0.00,0.00	-1.22,-4.26	5
0.00,0.00	-1.59,4.05	5
0.00,0.00	4.15,-2.57	5
0.00,0.00	3.31,-3.04	5
0.00,0.00	-4.03,2.64	5
0.00,0.00	-2.55,3.52	5
0.00,0.00	-2.13,-3.76	5
0.00,0.00	0.87,4.48	5
0.00,0.00	4.03,2.65	5
0.00,0.00	3.40,3.01	5
0.00,0.00	-4.33,-0.47	5
0.00,0.00	4.33,2.43	5
0.00,0.00	-0.09,4.91	5
0.00,0.00	1.52,-4.10	5
0.00,0.00	3.01,3.25	5
0.00,0.00	2.88,-3.33	5
0.00,0.00	4.29,-2.36	5
0.00,0.00	-4.30,-1.55	5
0.00,0.00	-0.15,-4.87	5
0.00,0.00	-0.00,4.95	5
0.00,0.00	-4.31,-2.44	5
0.00,0.00	4.00,-2.69	5
0.00,0.00	-4.03,2.67	5
0.00,0.00	4.31,-0.53	5
0.00,0.00	-0.27,-4.81	5
0.00,0.00	4.33,0.47	5
0.00,0.00	0.33,4.79	5
0.00,0.00	4.26,-2.54	5
0.00,0.00	-3.90,2.75	5
0.00,0.00	4.30,-0.23	5
0.00,0.00	-4.32,-0.16	5
0.00,0.00	1.09,4.36	5
0.00,0.00	0.41,-4.75	5
0.00,0.00	-2.13,-3.75	5
0.00,0.00	-1.27,-4.23	5
0.00,0.00	-3.29,-3.06	5
0.00,0.00	0.29,4.80	5
0.00,0.00	0.95,-4.43	5
0.00,0.00	0.73,4.57	5
0.00,0.00	0.16,-4.89	5
0.00,0.00	4.31,2.35	5
0.00,0.00	-0.53,4.67	5
0.00,0.00	-4.32,-1.42	5
0.00,0.00	-3.51,2.95	5
0.00,0.00	-4.31,2.05	5
0.00,0.00	-2.85,3.35	5
0.00,0.00	4.32,-0.63	5
0.00,0.00	-1.35,-4.20	5
0.00,0.00	-3.83,2.77	5
0.00,0.00	-0.26,-4.81	5
0.00,0.00	2.00,-3.81	5
0.00,0.00	4.31,0.49	5
0.00,0.00	3.34,-3.05	5
0.00,0.00	4.29,1.45	5
0.00,0.00	-1.53,-4.10	5
0.00,0.00	-4.32,-0.76	5
0.00,0.00	-4.32,-1.95	5
0.00,0.00	2.98,-3.28	5
0.00,0.00	-4.33,-1.12	5
0.00,0.00	2.86,3.31	5
0.00,0.00	-2.76,-3.36	5
0.00,0.00	-4.30,1.66	5
0.00,0.00	3.77,-2.81	5
0.00,0.00	-4.31,2.46	5
0.00,0.00	3.46,2.97	5
0.00,0.00	4.30,-1.96	5
0.00,0.00	4.31,1.85	5
0.00,0.00	-0.36,4.77	5
0.00,0.00	-2.72,3.40	5
0.00,0.00	4.33,1.79	5
0.00,0.00	-4.30,-1.11	5
0.00,0.00	-1.96,3.84	5
0.00,0.00	-4.31,1.84	5
0.00,0.00	1.66,4.03	5
0.00,0.00	4.31,-1.13	5
0.00,0.00	4.29,-0.30	5
0.00,0.00	0.78,4.55	5
0.00,0.00	-1.70,-3.99	5
0.00,0.00	4.31,1.25	5
0.00,0.00	0.98,-4.43	5
0.00,0.00	-4.29,-2.34	5
0.00,0.00	-3.19,3.16	5
0.00,0.00	2.11,3.77	5
0.00,0.00	4.31,0.03	5
0.00,0.00	-2.09,-3.78	5
0.00,0.00	1.32,-4.20	5
0.00,0.00	-2.92,3.29	5
0.00,0.00	-3.63,2.90	5
0.00,0.00	-3.72,2.85	5
0.00,0.00	-2.94,3.26	5
0.00,0.00	4.28,2.52	5
0.00,0.00	-4.05,-2.66	5
0.00,0.00	2.03,-3.82	5
