Initial Position	Final Position	Reflection Count
0.00,0.00	-4.32,0.43	5
0.00,0.00	-4.30,1.60	5
0.00,0.00	-4.31,-0.38	5
0.00,0.00	-0.61,-4.63	5
0.00,0.00	-4.30,2.06	5
0.00,0.00	4.32,1.53	5
0.00,0.00	4.31,-1.53	5
0.00,0.00	3.52,2.94	5
0.00,0.00	-4.32,-1.71	5
0.00,0.00	-4.33,1.58	5
0.00,0.00	3.33,3.06	5
0.00,0.00	1.99,3.83	5
0.00,0.00	3.79,-2.80	5
0.00,0.00	-1.94,3.84	5
0.00,0.00	4.32,-2.47	5
0.00,0.00	2.53,3.49	5
0.00,0.00	4.29,0.17	5
0.00,0.00	-4.30,-1.42	5
0.00,0.00	-1.82,-3.93	5
0.00,0.00	-0.73,-4.57	5
0.00,0.00	3.72,2.82	5
0.00,0.00	2.88,-3.31	5
0.00,0.00	-1.84,3.91	5
0.00,0.00	-2.78,3.38	5
0.00,0.00	4.30,0.50	5
0.00,0.00	2.11,3.76	5
0.00,0.00	-4.33,-1.45	5
0.00,0.00	2.25,-3.66	5
0.00,0.00	2.50,-3.54	5
0.00,0.00	3.30,3.05	5
0.00,0.00	-4.31,2.13	5
0.00,0.00	-4.32,1.97	5
0.00,0.00	-3.02,3.24	5
0.00,0.00	-1.02,4.36	5
0.00,0.00	-2.72,-3.42	5
0.00,0.00	-0.77,-4.54	5
0.00,0.00	-0.34,-4.78	5
0.00,0.00	-3.54,-2.93	5
0.00,0.00	2.51,3.54	5
0.00,0.00	4.31,2.12	5
0.00,0.00	4.04,-2.67	5
0.00,0.00	-4.29,-1.30	5
0.00,0.00	4.32,1.34	5
0.00,0.00	3.79,-2.80	5
0.00,0.00	4.32,0.04	5
0.00,0.00	0.65,-4.60	5
0.00,0.00	-1.33,4.20	5
0.00,0.00	-0.54,4.69	5
0.00,0.00	4.31,2.20	5
0.00,0.00	4.31,-0.31	5
0.00,0.00	-3.63,2.90	5
0.00,0.00	1.31,4.24	5
0.00,0.00	1.72,-3.98	5
0.00,0.00	2.72,-3.38	5
0.00,0.00	-4.30,1.70	5
0.00,0.00	1.82,3.92	5
0.00,0.00	4.20,-2.56	5
0.00,0.00	-2.51,-3.52	5
0.00,0.00	3.26,3.12	5
0.00,0.00	-2.27,3.69	5
0.00,0.00	-2.15,-3.74	5
0.00,0.00	-2.02,3.83	5
0.00,0.00	-4.33,-1.21	5
0.00,0.00	-4.30,1.48	5
0.00,0.00	4.33,-1.71	5
0.00,0.00	4.29,-0.94	5
0.00,0.00	-3.27,-3.09	5
0.00,0.00	-4.12,-2.60	5
0.00,0.00	0.06,4.94	5
0.00,0.00	0.47,-4.70	5
0.00,0.00	2.66,-3.42	5
0.00,0.00	3.96,2.69	5
0.00,0.00	-1.12,4.33	5
0.00,0.00	0.29,4.83	5
0.00,0.00	-0.62,4.62	5
0.00,0.00	-4.31,0.50	5
0.00,0.00	-2.78,-3.37	5
0.00,0.00	2.33,-3.61	5
0.00,0.00	2.03,3.79	5
0.00,0.00	3.22,-3.11	5
0.00,0.00	-1.04,4.40	5
0.00,0.00	-4.29,1.98	5
0.00,0.00	-3.28,-3.07	5
0.00,0.00	-3.20,-3.13	5
0.00,0.00	-4.32,0.59	5
0.00,0.00	0.34,4.78	5
0.00,0.00	0.48,4.68	5
0.00,0.00	-4.31,2.13	5
0.00,0.00	-4.33,1.43	5
0.00,0.00	-3.88,2.75	5
0.00,0.00	0.44,4.72	5
0.00,0.00	4.23,-2.55	5
0.00,0.00	-4.31,-1.93	5
0.00,0.00	2.40,3.60	5
0.00,0.00	-0.58,-4.64	5
0.00,0.00	-4.33,-1.18	5
0.00,0.00	-1.79,3.96	5
0.00,0.00	-0.44,4.70	5
0.00,0.00	-4.31,2.01	5
0.00,0.00	-4.31,-0.14	5
0.00,0.00	-1.13,-4.31	5
0.00,0.00	-4.33,-1.70	5
0.00,0.00	1.60,4.07	5
0.00,0.00	-4.32,-0.07	5
0.00,0.00	4.32,-1.37	5
0.00,0.00	-4.18,2.57	5
0.00,0.00	-3.61,-2.90	5
0.00,0.00	-4.30,-2.32	5
0.00,0.00	1.37,4.16	5
0.00,0.00	-4.32,-1.03	5
0.00,0.00	-2.38,-3.58	5
0.00,0.00	4.32,1.27	5
0.00,0.00	-0.66,4.59	5
0.00,0.00	3.73,2.83	5
0.00,0.00	-4.31,0.39	5
0.00,0.00	-4.29,2.17	5
0.00,0.00	-4.33,-2.38	5
0.00,0.00	-2.38,3.61	5
0.00,0.00	4.33,-1.99	5
0.00,0.00	4.29,0.68	5
0.00,0.00	-4.32,-1.99	5
0.00,0.00	2.98,-3.28	5
0.00,0.00	2.66,-3.45	5
0.00,0.00	-4.30,-0.25	5
0.00,0.00	-2.55,-3.53	5
0.00,0.00	2.26,3.65	5
0.00,0.00	4.33,2.36	5
0.00,0.00	-4.29,-0.86	5
0.00,0.00	3.37,3.02	5
0.00,0.00	0.65,-4.58	5
0.00,0.00	-2.53,-3.51	5
0.00,0.00	4.31,0.33	5
0.00,0.00	4.30,-1.32	5
0.00,0.00	-4.33,-2.43	5
0.00,0.00	-3.97,-2.70	5
0.00,0.00	-1.23,4.25	5
0.00,0.00	3.91,-2.71	5
0.00,0.00	2.44,3.59	5
0.00,0.00	4.31,0.39	5
0.00,0.00	-2.97,3.25	5
0.00,0.00	-4.30,1.11	5
0.00,0.00	4.30,-0.66	5
0.00,0.00	0.54,-4.68	5
0.00,0.00	-4.30,-1.33	5
0.00,0.00	2.38,-3.62	5
0.00,0.00	4.15,2.60	5
0.00,0.00	-3.53,2.96	5
0.00,0.00	-4.33,-1.03	5
0.00,0.00	-3.42,-2.97	5
0.00,0.00	4.29,-0.61	5
0.00,0.00	0.70,-4.58	5
0.00,0.00	-0.27,-4.80	5
0.00,0.00	4.31,-0.64	5
0.00,0.00	2.68,3.42	5
0.00,0.00	-2.53,-3.54	5
0.00,0.00	-3.87,2.75	5
0.00,0.00	-2.69,3.42	5
0.00,0.00	-2.88,3.33	5
0.00,0.00	4.32,-1.59	5
0.00,0.00	3.94,2.69	5
0.00,0.00	4.31,0.27	5
0.00,0.00	2.31,3.66	5
0.00,0.00	-4.32,0.02	5
0.00,0.00	-3.14,-3.18	5
0.00,0.00	-0.93,-4.44	5
0.00,0.00	-0.32,4.80	5
0.00,0.00	4.31,-1.95	5
0.00,0.00	3.80,-2.76	5
0.00,0.00	1.01,-4.41	5
0.00,0.00	-2.71,3.41	5
0.00,0.00	4.30,-1.35	5
0.00,0.00	-4.30,0.64	5
0.00,0.00	4.28,2.20	5
0.00,0.00	-3.61,-2.90	5
0.00,0.00	-0.58,4.64	5
0.00,0.00	4.32,1.56	5
0.00,0.00	1.87,3.90	5
0.00,0.00	3.33,3.07	5
0.00,0.00	-0.18,4.89	5
0.00,0.00	-1.11,4.35	5
0.00,0.00	3.47,2.95	5
0.00,0.00	4.29,1.08	5
0.00,0.00	1.43,4.12	5
0.00,0.00	-4.31,-1.26	5
0.00,0.00	2.01,-3.84	5
0.00,0.00	1.77,-3.93	5
0.00,0.00	-4.21,-2.56	5
0.00,0.00	-0.19,4.88	5
0.00,0.00	1.32,-4.21	5
0.00,0.00	4.32,2.19	5
0.00,0.00	-1.12,-4.32	5
0.00,0.00	2.84,-3.33	5
0.00,0.00	-1.98,-3.82	5
0.00,0.00	-3.95,2.71	5
0.00,0.00	3.55,-2.92	5
0.00,0.00	4.30,0.71	5
0.00,0.00	0.65,4.63	5
0.00,0.00	-3.31,-3.09	5
0.00,0.00	1.35,-4.20	5
0.00,0.00	4.29,-1.09	5
0.00,0.00	4.30,0.15	5
0.00,0.00	-4.31,1.12	5
0.00,0.00	4.31,1.87	5
0.00,0.00	-2.40,-3.60	5
0.00,0.00	4.32,-1.67	5
0.00,0.00	2.80,-3.38	5
0.00,0.00	4.27,-2.50	5
0.00,0.00	-3.62,-2.86	5
0.00,0.00	-4.12,2.62	5
0.00,0.00	-1.47,4.14	5
0.00,0.00	2.05,3.77	5
0.00,0.00	-4.28,2.25	5
0.00,0.00	4.33,0.53	5
0.00,0.00	4.33,-0.79	5
0.00,0.00	-4.29,0.10	5
0.00,0.00	-4.32,-0.53	5
0.00,0.00	-4.31,2.20	5
0.00,0.00	2.05,-3.79	5
0.00,0.00	-4.31,-1.02	5
0.00,0.00	4.29,2.47	5
0.00,0.00	-4.28,-2.24	5
0.00,0.00	4.01,2.68	5
0.00,0.00	-4.30,-0.21	5
0.00,0.00	-4.26,2.51	5
0.00,0.00	0.21,-4.87	5
0.00,0.00	-4.31,-1.84	5
0.00,0.00	-0.16,-4.90	5
0.00,0.00	0.55,-4.68	5
0.00,0.00	4.31,0.13	5
0.00,0.00	-0.50,-4.68	5
0.00,0.00	4.29,-0.69	5
0.00,0.00	-0.50,-4.68	5
0.00,0.00	3.72,2.81	5
0.00,0.00	3.93,2.69	5
0.00,0.00	-3.07,-3.21	5
0.00,0.00	2.97,3.26	5
0.00,0.00	-4.31,-1.23	5
0.00,0.00	-2.65,3.44	5
0.00,0.00	-0.14,4.90	5
0.00,0.00	4.30,0.72	5
0.00,0.00	4.33,1.75	5
0.00,0.00	-0.15,4.88	5
0.00,0.00	-1.20,-4.27	5
0.00,0.00	-2.33,3.61	5
0.00,0.00	-4.29,1.98	5
0.00,0.00	4.29,-1.54	5
0.00,0.00	-4.31,-1.75	5
0.00,0.00	4.15,-2.60	5
0.00,0.00	-3.36,-3.04	5
0.00,0.00	-0.28,-4.79	5
0.00,0.00	-3.28,3.10	5
0.00,0.00	4.29,2.48	5
0.00,0.00	3.24,3.07	5
0.00,0.00	-4.32,-0.60	5
0.00,0.00	0.79,4.52	5
0.00,0.00	3.46,-2.97	5
0.00,0.00	1.06,-4.39	5
0.00,0.00	0.75,-4.56	5
0.00,0.00	4.29,0.20	5
0.00,0.00	-4.31,-0.43	5
0.00,0.00	-3.83,2.77	5
0.00,0.00	-4.33,-0.73	5
0.00,0.00	2.50,3.54	5
0.00,0.00	0.94,4.43	5
0.00,0.00	4.29,-2.03	5
0.00,0.00	3.73,2.82	5
0.00,0.00	-4.32,-1.43	5
0.00,0.00	1.83,-3.92	5
0.00,0.00	-2.53,-3.49	5
0.00,0.00	1.83,-3.94	5
0.00,0.00	-1.38,-4.16	5
0.00,0.00	-4.33,-1.22	5
0.00,0.00	2.01,3.83	5
0.00,0.00	1.83,3.92	5
0.00,0.00	-0.78,-4.53	5
0.00,0.00	-1.32,4.22	5
0.00,0.00	-2.87,3.34	5
0.00,0.00	-2.99,3.25	5
0.00,0.00	2.42,-3.58	5
0.00,0.00	-4.30,-0.26	5
0.00,0.00	-3.55,2.95	5
0.00,0.00	-3.10,-3.18	5
0.00,0.00	-4.32,-0.97	5
0.00,0.00	4.29,-1.99	5
0.00,0.00	3.31,3.05	5
0.00,0.00	-3.43,-3.00	5
0.00,0.00	4.29,2.17	5
0.00,0.00	-4.33,-2.09	5
0.00,0.00	0.22,4.83	5
0.00,0.00	-1.65,-4.03	5
0.00,0.00	-3.52,-2.95	5
0.00,0.00	0.10,4.90	5
0.00,0.00	4.32,-2.07	5
0.00,0.00	-4.31,-0.12	5
0.00,0.00	4.32,0.15	5
0.00,0.00	-4.32,-1.13	5
0.00,0.00	4.32,1.73	5
0.00,0.00	4.33,-1.33	5
0.00,0.00	-4.33,-2.38	5
0.00,0.00	-1.21,-4.29	5
0.00,0.00	3.32,3.07	5
0.00,0.00	2.15,-3.74	5
0.00,0.00	-4.29,0.11	5
0.00,0.00	4.33,-0.98	5
0.00,0.00	1.46,-4.15	5
0.00,0.00	-1.21,4.30	5
0.00,0.00	3.45,2.97	5
0.00,0.00	0.54,4.68	5
0.00,0.00	-3.01,-3.26	5
0.00,0.00	-1.13,4.34	5
0.00,0.00	1.94,3.83	5
0.00,0.00	2.32,-3.66	5
0.00,0.00	-4.31,2.39	5
0.00,0.00	-4.32,-1.30	5
0.00,0.00	4.31,-2.07	5
0.00,0.00	4.30,0.57	5
0.00,0.00	-3.78,-2.80	5
0.00,0.00	-3.85,2.77	5
0.00,0.00	4.20,2.56	5
0.00,0.00	-1.46,4.11	5
0.00,0.00	3.55,2.94	5
0.00,0.00	0.97,-4.43	5
0.00,0.00	0.37,4.76	5
0.00,0.00	-4.30,-1.31	5
0.00,0.00	-0.89,-4.47	5
0.00,0.00	-4.33,0.52	5
0.00,0.00	4.32,1.55	5
0.00,0.00	-1.60,-4.07	5
0.00,0.00	0.88,4.48	5
0.00,0.00	3.26,3.07	5
0.00,0.00	-4.32,-1.89	5
0.00,0.00	1.82,3.94	5
0.00,0.00	-3.41,3.03	5
0.00,0.00	0.66,-4.61	5
0.00,0.00	-3.35,3.03	5
0.00,0.00	-4.29,-1.04	5
0.00,0.00	4.19,-2.58	5
0.00,0.00	0.11,-4.93	5
0.00,0.00	3.87,2.75	5
0.00,0.00	4.30,1.91	5
0.00,0.00	-4.31,2.33	5
0.00,0.00	4.33,-1.01	5
0.00,0.00	-0.05,4.96	5
0.00,0.00	-4.31,-1.54	5
0.00,0.00	-1.57,-4.09	5
0.00,0.00	4.32,1.10	5
0.00,0.00	-4.32,1.64	5
0.00,0.00	-0.63,4.61	5
0.00,0.00	0.95,-4.44	5
0.00,0.00	-3.41,-3.00	5
0.00,0.00	3.61,2.90	5
0.00,0.00	0.32,-4.80	5
0.00,0.00	-2.58,-3.47	5
0.00,0.00	-3.92,-2.74	5
0.00,0.00	4.31,2.20	5
0.00,0.00	4.22,2.54	5
0.00,0.00	-0.00,-4.98	5
0.00,0.00	4.31,0.06	5
0.00,0.00	-4.31,1.16	5
0.00,0.00	-2.78,-3.36	5
0.00,0.00	-0.15,4.89	5
0.00,0.00	2.75,-3.37	5
0.00,0.00	-4.29,1.42	5
0.00,0.00	2.65,-3.45	5
0.00,0.00	-4.31,-1.98	5
0.00,0.00	-4.24,2.55	5
0.00,0.00	-3.16,-3.17	5
0.00,0.00	-2.88,3.31	5
0.00,0.00	2.21,-3.71	5
0.00,0.00	-4.25,-2.51	5
0.00,0.00	-1.49,4.13	5
0.00,0.00	4.33,0.98	5
0.00,0.00	-2.22,-3.69	5
0.00,0.00	-3.10,-3.21	5
0.00,0.00	4.31,1.10	5
0.00,0.00	4.32,-0.81	5
0.00,0.00	2.20,3.71	5
0.00,0.00	2.65,-3.44	5
0.00,0.00	-1.73,3.99	5
0.00,0.00	0.09,4.94	5
0.00,0.00	-4.30,1.20	5
0.00,0.00	-3.80,-2.80	5
0.00,0.00	-4.32,1.61	5
0.00,0.00	3.40,3.04	5
0.00,0.00	-4.31,-2.37	5
